subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,62,1,107,18,1,107,18,1,1,24,39,357.597412109375,357.597412109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,357.597412109375,357.597412109375,357.597412109375,357.597412109375,0.0,,,,,,,,,,,,,,,,,,,,,"107:315.7674,318.2875,285.7904,284.3290,357.5974",,,0,,,,,0,0,1,1,1,,,38,38,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,62,3,162,17,1,162,17,1,1,62,1,213.01832580566406,213.01832580566406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,213.01832580566406,213.01832580566406,213.01832580566406,213.01832580566406,0.0,,,,,,,,,,,,,,,,,,,,,162:213.0183,,,0,,,,,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,62,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,1,159.74969482421875,223.7434844970703,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,166.1464385986328,194.488158331977,193.04150390625,223.7434844970703,13.301321478421412,,,,,,,,,,,,,,,,,,,,,87:209.2349|157:194.1159|149:190.8659|109:223.7435|143:197.4700|114:189.4016|117:191.9671|2:179.3907|88:166.1464|145:187.1396|166:186.8291|141:188.3331|65:198.9585|6:196.4755|131:218.7211|119:181.1083|96:197.7879|0:203.0976,,,0,,,,,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,63,1,107,18,1,107,18,1,1,24,40,347.4308776855469,347.4308776855469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,347.4308776855469,347.4308776855469,347.4308776855469,347.4308776855469,0.0,,,,,,,,,,,,,,,,,,,,,"107:318.2875,285.7904,284.3290,357.5974,347.4309",,,0,,,,,0,0,1,1,1,,,39,39,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,63,3,162,17,1,162,17,1,1,62,2,205.4872283935547,205.4872283935547,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,205.4872283935547,205.4872283935547,205.4872283935547,205.4872283935547,0.0,,,,,,,,,,,,,,,,,,,,,"162:213.0183,205.4872",,,0,,,,,0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,63,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,2,159.830078125,213.53883361816406,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,161.59536743164062,190.15252939860025,191.42858123779297,213.53883361816406,12.559828966414619,,,,,,,,,,,,,,,,,,,,,"87:209.2349,189.8347|157:194.1159,191.1632|149:190.8659,185.5266|109:223.7435,200.8825|143:197.4700,192.3407|114:189.4016,195.4702|117:191.9671,192.4916|2:179.3907,172.2648|88:166.1464,161.5954|145:187.1396,177.0867|166:186.8291,186.4759|141:188.3331,206.6428|65:198.9585,182.5162|6:196.4755,191.6940|131:218.7211,213.5388|119:181.1083,180.1533|96:197.7879,208.7789|0:203.0976,194.2895",,,0,,,,,1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,64,1,107,18,1,107,18,1,1,24,41,228.7682647705078,228.7682647705078,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,228.7682647705078,228.7682647705078,228.7682647705078,228.7682647705078,0.0,,,,,,,,,,,,,,,,,,,,,"107:285.7904,284.3290,357.5974,347.4309,228.7683",,,0,,,,,0,0,1,1,1,,,40,40,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,64,3,162,17,1,162,17,1,1,62,3,226.35450744628906,226.35450744628906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,226.35450744628906,226.35450744628906,226.35450744628906,226.35450744628906,0.0,,,,,,,,,,,,,,,,,,,,,"162:213.0183,205.4872,226.3545",,,0,,,,,0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,64,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,3,160.40005493164062,233.66812133789062,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,173.290283203125,192.97410159640842,188.17071533203125,233.66812133789062,14.461860098280972,,,,,,,,,,,,,,,,,,,,,"87:209.2349,189.8347,199.7623|157:194.1159,191.1632,184.9659|149:190.8659,185.5266,210.1534|109:223.7435,200.8825,214.4597|143:197.4700,192.3407,193.4658|114:189.4016,195.4702,180.4359|117:191.9671,192.4916,187.2601|2:179.3907,172.2648,173.2903|88:166.1464,161.5954,174.9317|145:187.1396,177.0867,184.7114|166:186.8291,186.4759,186.2533|141:188.3331,206.6428,184.3377|65:198.9585,182.5162,197.5510|6:196.4755,191.6940,193.3270|131:218.7211,213.5388,200.4995|119:181.1083,180.1533,185.3793|96:197.7879,208.7789,233.6681|0:203.0976,194.2895,189.0813",,,0,,,,,1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,65,1,107,18,1,107,18,1,1,24,42,263.3464050292969,263.3464050292969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,263.3464050292969,263.3464050292969,263.3464050292969,263.3464050292969,0.0,,,,,,,,,,,,,,,,,,,,,"107:284.3290,357.5974,347.4309,228.7683,263.3464",,,0,,,,,0,0,1,1,1,,,41,41,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,65,3,162,17,1,162,17,1,1,62,4,203.8800506591797,203.8800506591797,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,203.8800506591797,203.8800506591797,203.8800506591797,203.8800506591797,0.0,,,,,,,,,,,,,,,,,,,,,"162:213.0183,205.4872,226.3545,203.8801",,,0,,,,,0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,65,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,4,159.8399658203125,236.3887176513672,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,172.86622619628906,195.44877200656467,193.77994537353516,236.3887176513672,15.580295849080583,,,,,,,,,,,,,,,,,,,,,"87:209.2349,189.8347,199.7623,214.4512|157:194.1159,191.1632,184.9659,191.5733|149:190.8659,185.5266,210.1534,208.3411|109:223.7435,200.8825,214.4597,236.3887|143:197.4700,192.3407,193.4658,183.9576|114:189.4016,195.4702,180.4359,185.9735|117:191.9671,192.4916,187.2601,199.4259|2:179.3907,172.2648,173.2903,196.1530|88:166.1464,161.5954,174.9317,172.8662|145:187.1396,177.0867,184.7114,192.0730|166:186.8291,186.4759,186.2533,174.6950|141:188.3331,206.6428,184.3377,179.2288|65:198.9585,182.5162,197.5510,195.4869|6:196.4755,191.6940,193.3270,187.3164|131:218.7211,213.5388,200.4995,197.0611|119:181.1083,180.1533,185.3793,198.8490|96:197.7879,208.7789,233.6681,218.3732|0:203.0976,194.2895,189.0813,185.8637",,,0,,,,,1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,66,1,107,18,1,107,18,1,1,24,43,328.3791198730469,328.3791198730469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,328.3791198730469,328.3791198730469,328.3791198730469,328.3791198730469,0.0,,,,,,,,,,,,,,,,,,,,,"107:357.5974,347.4309,228.7683,263.3464,328.3791",,,0,,,,,0,0,1,1,1,,,42,42,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,66,3,162,17,1,162,17,1,1,62,5,190.62808227539062,190.62808227539062,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,190.62808227539062,190.62808227539062,190.62808227539062,190.62808227539062,0.0,,,,,,,,,,,,,,,,,,,,,"162:213.0183,205.4872,226.3545,203.8801,190.6281",,,0,,,,,0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,66,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,5,159.71487426757812,204.78245544433594,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,165.37661743164062,188.9850836859809,186.9967803955078,204.78245544433594,9.82923130463802,,,,,,,,,,,,,,,,,,,,,"87:209.2349,189.8347,199.7623,214.4512,202.7993|157:194.1159,191.1632,184.9659,191.5733,183.8240|149:190.8659,185.5266,210.1534,208.3411,192.9335|109:223.7435,200.8825,214.4597,236.3887,193.8174|143:197.4700,192.3407,193.4658,183.9576,204.0180|114:189.4016,195.4702,180.4359,185.9735,187.3010|117:191.9671,192.4916,187.2601,199.4259,189.9658|2:179.3907,172.2648,173.2903,196.1530,182.0146|88:166.1464,161.5954,174.9317,172.8662,165.3766|145:187.1396,177.0867,184.7114,192.0730,183.8027|166:186.8291,186.4759,186.2533,174.6950,184.6782|141:188.3331,206.6428,184.3377,179.2288,186.6926|65:198.9585,182.5162,197.5510,195.4869,182.9966|6:196.4755,191.6940,193.3270,187.3164,192.9379|131:218.7211,213.5388,200.4995,197.0611,201.8316|119:181.1083,180.1533,185.3793,198.8490,179.9814|96:197.7879,208.7789,233.6681,218.3732,204.7825|0:203.0976,194.2895,189.0813,185.8637,181.9780",,,0,,,,,1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,67,1,107,18,1,107,18,1,1,24,44,260.8754577636719,260.8754577636719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,260.8754577636719,260.8754577636719,260.8754577636719,260.8754577636719,0.0,,,,,,,,,,,,,,,,,,,,,"107:347.4309,228.7683,263.3464,328.3791,260.8755",,,0,,,,,0,0,1,1,1,,,43,43,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,67,3,162,17,1,162,17,1,1,62,6,217.4765625,217.4765625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,217.4765625,217.4765625,217.4765625,217.4765625,0.0,,,,,,,,,,,,,,,,,,,,,"162:205.4872,226.3545,203.8801,190.6281,217.4766",,,0,,,,,0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,67,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,6,159.49488830566406,207.09400939941406,159.74969482421875,231.68319396972657,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,170.26266479492188,187.46212514241537,188.33551025390625,207.09400939941406,8.990995115788529,,,,,,,,,,,,,,,,,,,,,"87:189.8347,199.7623,214.4512,202.7993,188.4250|157:191.1632,184.9659,191.5733,183.8240,188.2460|149:185.5266,210.1534,208.3411,192.9335,180.7993|109:200.8825,214.4597,236.3887,193.8174,207.0940|143:192.3407,193.4658,183.9576,204.0180,189.3329|114:195.4702,180.4359,185.9735,187.3010,199.4925|117:192.4916,187.2601,199.4259,189.9658,191.7370|2:172.2648,173.2903,196.1530,182.0146,170.2627|88:161.5954,174.9317,172.8662,165.3766,185.7874|145:177.0867,184.7114,192.0730,183.8027,177.9951|166:186.4759,186.2533,174.6950,184.6782,176.1477|141:206.6428,184.3377,179.2288,186.6926,183.1755|65:182.5162,197.5510,195.4869,182.9966,189.4621|6:191.6940,193.3270,187.3164,192.9379,194.9418|131:213.5388,200.4995,197.0611,201.8316,188.0540|119:180.1533,185.3793,198.8490,179.9814,175.7073|96:208.7789,233.6681,218.3732,204.7825,198.4683|0:194.2895,189.0813,185.8637,181.9780,189.1898",,,0,,,,,1,1,1,1,1,True,False,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,68,1,107,18,1,107,18,1,1,24,45,268.80633544921875,268.80633544921875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,268.80633544921875,268.80633544921875,268.80633544921875,268.80633544921875,0.0,,,,,,,,,,,,,,,,,,,,,"107:228.7683,263.3464,328.3791,260.8755,268.8063",,,0,,,,,0,0,1,1,1,,,44,44,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,68,3,162,17,1,162,17,1,1,62,7,217.5337677001953,217.5337677001953,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,217.5337677001953,217.5337677001953,217.5337677001953,217.5337677001953,0.0,,,,,,,,,,,,,,,,,,,,,"162:226.3545,203.8801,190.6281,217.4766,217.5338",,,0,,,,,0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,68,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,7,160.43008422851562,239.15174865722656,159.72357940673828,228.70580291748047,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,174.39073181152344,190.4065204196506,185.96409606933594,239.15174865722656,14.885654296620018,,,,,,,,,,,,,,,,,,,,,"87:199.7623,214.4512,202.7993,188.4250,193.1810|157:184.9659,191.5733,183.8240,188.2460,239.1517|149:210.1534,208.3411,192.9335,180.7993,195.6884|109:214.4597,236.3887,193.8174,207.0940,190.8759|143:193.4658,183.9576,204.0180,189.3329,186.2358|114:180.4359,185.9735,187.3010,199.4925,180.0475|117:187.2601,199.4259,189.9658,191.7370,185.6924|2:173.2903,196.1530,182.0146,170.2627,180.5194|88:174.9317,172.8662,165.3766,185.7874,174.3907|145:184.7114,192.0730,183.8027,177.9951,187.7904|166:186.2533,174.6950,184.6782,176.1477,181.7625|141:184.3377,179.2288,186.6926,183.1755,180.0296|65:197.5510,195.4869,182.9966,189.4621,179.7901|6:193.3270,187.3164,192.9379,194.9418,188.0636|131:200.4995,197.0611,201.8316,188.0540,185.2592|119:185.3793,198.8490,179.9814,175.7073,183.0441|96:233.6681,218.3732,204.7825,198.4683,201.7587|0:189.0813,185.8637,181.9780,189.1898,214.0364",,,0,,,,,1,1,1,1,1,False,True,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,69,1,107,18,1,107,18,1,1,24,46,264.9313659667969,264.9313659667969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,264.9313659667969,264.9313659667969,264.9313659667969,264.9313659667969,0.0,,,,,,,,,,,,,,,,,,,,,"107:263.3464,328.3791,260.8755,268.8063,264.9314",,,0,,,,,0,0,1,1,1,,,45,45,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,69,3,162,17,1,162,17,1,1,62,8,227.45582580566406,227.45582580566406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,227.45582580566406,227.45582580566406,227.45582580566406,227.45582580566406,0.0,,,,,,,,,,,,,,,,,,,,,"162:203.8801,190.6281,217.4766,217.5338,227.4558",,,0,,,,,0,0,1,1,1,,,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,69,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,62,8,159.7509765625,278.86883544921875,159.73228454589844,234.21224060058594,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,176.05877685546875,190.94640604654947,187.05105590820312,278.86883544921875,22.25922981280544,,,,,,,,,,,,,,,,,,,,,"87:214.4512,202.7993,188.4250,193.1810,187.4829|157:191.5733,183.8240,188.2460,239.1517,189.5317|149:208.3411,192.9335,180.7993,195.6884,185.4736|109:236.3887,193.8174,207.0940,190.8759,187.1394|143:183.9576,204.0180,189.3329,186.2358,189.2218|114:185.9735,187.3010,199.4925,180.0475,188.5943|117:199.4259,189.9658,191.7370,185.6924,176.0588|2:196.1530,182.0146,170.2627,180.5194,200.9348|88:172.8662,165.3766,185.7874,174.3907,178.1158|145:192.0730,183.8027,177.9951,187.7904,182.4284|166:174.6950,184.6782,176.1477,181.7625,183.4890|141:179.2288,186.6926,183.1755,180.0296,178.9815|65:195.4869,182.9966,189.4621,179.7901,186.9627|6:187.3164,192.9379,194.9418,188.0636,190.6234|131:197.0611,201.8316,188.0540,185.2592,176.1310|119:198.8490,179.9814,175.7073,183.0441,180.8698|96:218.3732,204.7825,198.4683,201.7587,196.1277|0:185.8637,181.9780,189.1898,214.0364,278.8688",,,0,,,,,1,1,1,1,1,False,True,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,70,1,107,18,1,107,18,1,1,24,47,230.0770721435547,230.0770721435547,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,230.0770721435547,230.0770721435547,230.0770721435547,230.0770721435547,0.0,,,,,,,,,,,,,,,,,,,,,"107:328.3791,260.8755,268.8063,264.9314,230.0771",,,0,,,,,0,0,1,1,1,,,46,46,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,70,3,162,17,1,162,17,1,1,62,9,217.74879455566406,217.74879455566406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,217.74879455566406,217.74879455566406,217.74879455566406,217.74879455566406,0.0,,,,,,,,,,,,,,,,,,,,,"162:190.6281,217.4766,217.5338,227.4558,217.7488",,,0,,,,,0,0,1,1,1,,,8,8,2,1
