subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,66,3,145,18,1,145,18,1,1,28,39,277.7667541503906,277.7667541503906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,277.7667541503906,277.7667541503906,277.7667541503906,277.7667541503906,0.0,,,,,,,,,,,,,,,,,,,,,"145:415.1511,287.5196,277.5496,290.9287,277.7668",,,0,,,,,0,0,1,1,1,,,38,38,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,66,5,217,17,1,217,17,1,1,36,31,239.26318359375,239.26318359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,239.26318359375,239.26318359375,239.26318359375,239.26318359375,0.0,,,,,,,,,,,,,,,,,,,,,"217:564.8860,293.4349,290.5682,374.3265,239.2632",,,0,,,,,0,0,1,1,1,,,30,30,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,66,7,62,16,1,62,16,1,1,42,25,270.08538818359375,270.08538818359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,270.08538818359375,270.08538818359375,270.08538818359375,270.08538818359375,0.0,,,,,,,,,,,,,,,,,,,,,"62:291.9321,244.9554,278.1675,222.9053,270.0854",,,0,,,,,0,0,1,1,1,,,24,24,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,66,9,109,9,1,109,9,1,1,50,17,250.63833618164062,250.63833618164062,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,250.63833618164062,250.63833618164062,250.63833618164062,250.63833618164062,0.0,,,,,,,,,,,,,,,,,,,,,"109:217.8788,203.7250,231.3595,204.8375,250.6383",,,0,,,,,0,0,1,1,1,,,16,16,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,66,11,190,8,1,190,8,1,1,66,1,192.66123962402344,192.66123962402344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,192.66123962402344,192.66123962402344,192.66123962402344,192.66123962402344,0.0,,,,,,,,,,,,,,,,,,,,,190:192.6612,,,0,,,,,0,0,1,0,0,,,0,0,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,66,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,1,155.22015380859375,191.23170471191406,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,157.11581420898438,173.57095881870814,172.25555419921875,191.23170471191406,9.360784382255638,,,,,,,,,,,,,,,,,,,,,178:170.0290|96:173.1307|19:166.3114|176:188.8024|171:171.3804|89:168.6305|90:165.9733|11:157.1158|24:186.6644|30:164.8094|166:174.4373|5:191.2317|2:176.5597|162:174.9174,,,0,,,,,1,1,1,0,0,,,0,0,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,1,60,19,1,60,19,1,1,15,53,323.14520263671875,323.14520263671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,323.14520263671875,323.14520263671875,323.14520263671875,323.14520263671875,0.0,,,,,,,,,,,,,,,,,,,,,"60:365.7505,334.8883,381.0579,326.6240,323.1452",,,0,,,,,0,0,1,1,1,,,52,52,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,3,145,18,1,145,18,1,1,28,40,280.7008972167969,280.7008972167969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,280.7008972167969,280.7008972167969,280.7008972167969,280.7008972167969,0.0,,,,,,,,,,,,,,,,,,,,,"145:287.5196,277.5496,290.9287,277.7668,280.7009",,,0,,,,,0,0,1,1,1,,,39,39,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,5,217,17,1,217,17,1,1,36,32,345.23486328125,345.23486328125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,345.23486328125,345.23486328125,345.23486328125,345.23486328125,0.0,,,,,,,,,,,,,,,,,,,,,"217:293.4349,290.5682,374.3265,239.2632,345.2349",,,0,,,,,0,0,1,1,1,,,31,31,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,7,62,16,1,62,16,1,1,42,26,278.4632263183594,278.4632263183594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,278.4632263183594,278.4632263183594,278.4632263183594,278.4632263183594,0.0,,,,,,,,,,,,,,,,,,,,,"62:244.9554,278.1675,222.9053,270.0854,278.4632",,,0,,,,,0,0,1,1,1,,,25,25,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,9,109,9,1,109,9,1,1,50,18,224.71908569335938,224.71908569335938,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,224.71908569335938,224.71908569335938,224.71908569335938,224.71908569335938,0.0,,,,,,,,,,,,,,,,,,,,,"109:203.7250,231.3595,204.8375,250.6383,224.7191",,,0,,,,,0,0,1,1,1,,,17,17,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,11,190,8,1,190,8,1,1,66,2,182.09866333007812,182.09866333007812,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,182.09866333007812,182.09866333007812,182.09866333007812,182.09866333007812,0.0,,,,,,,,,,,,,,,,,,,,,"190:192.6612,182.0987",,,0,,,,,0,0,1,0,0,,,1,1,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,67,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,2,155.3865966796875,189.05372619628906,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,160.3368682861328,173.28812844412667,173.25688934326172,189.05372619628906,8.59328357238941,,,,,,,,,,,,,,,,,,,,,"178:170.0290,182.5885|96:173.1307,176.7811|19:166.3114,160.9657|176:188.8024,174.0936|171:171.3804,172.2920|89:168.6305,165.7440|90:165.9733,175.0328|11:157.1158,160.3369|24:186.6644,164.6391|30:164.8094,172.4202|166:174.4373,182.9571|5:191.2317,166.4070|2:176.5597,189.0537|162:174.9174,182.7219",,,0,,,,,1,1,1,0,0,,,1,1,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,1,60,19,1,60,19,1,1,15,54,289.1551818847656,289.1551818847656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,289.1551818847656,289.1551818847656,289.1551818847656,289.1551818847656,0.0,,,,,,,,,,,,,,,,,,,,,"60:334.8883,381.0579,326.6240,323.1452,289.1552",,,0,,,,,0,0,1,1,1,,,53,53,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,3,145,18,1,145,18,1,1,28,41,362.716064453125,362.716064453125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,362.716064453125,362.716064453125,362.716064453125,362.716064453125,0.0,,,,,,,,,,,,,,,,,,,,,"145:277.5496,290.9287,277.7668,280.7009,362.7161",,,0,,,,,0,0,1,1,1,,,40,40,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,5,217,17,1,217,17,1,1,36,33,257.2038879394531,257.2038879394531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,257.2038879394531,257.2038879394531,257.2038879394531,257.2038879394531,0.0,,,,,,,,,,,,,,,,,,,,,"217:290.5682,374.3265,239.2632,345.2349,257.2039",,,0,,,,,0,0,1,1,1,,,32,32,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,7,62,16,1,62,16,1,1,42,27,291.66375732421875,291.66375732421875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,291.66375732421875,291.66375732421875,291.66375732421875,291.66375732421875,0.0,,,,,,,,,,,,,,,,,,,,,"62:278.1675,222.9053,270.0854,278.4632,291.6638",,,0,,,,,0,0,1,1,1,,,26,26,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,9,109,9,1,109,9,1,1,50,19,201.27085876464844,201.27085876464844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,201.27085876464844,201.27085876464844,201.27085876464844,201.27085876464844,0.0,,,,,,,,,,,,,,,,,,,,,"109:231.3595,204.8375,250.6383,224.7191,201.2709",,,0,,,,,0,0,1,1,1,,,18,18,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,11,190,8,1,190,8,1,1,66,3,192.85423278808594,192.85423278808594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,192.85423278808594,192.85423278808594,192.85423278808594,192.85423278808594,0.0,,,,,,,,,,,,,,,,,,,,,"190:192.6612,182.0987,192.8542",,,0,,,,,0,0,1,0,0,,,2,2,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,68,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,3,154.66000366210938,215.6603546142578,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,160.01148986816406,173.9320351736886,169.93193817138672,215.6603546142578,12.806410389980817,,,,,,,,,,,,,,,,,,,,,"178:170.0290,182.5885,172.5273|96:173.1307,176.7811,167.0433|19:166.3114,160.9657,160.0115|176:188.8024,174.0936,178.7269|171:171.3804,172.2920,172.8794|89:168.6305,165.7440,168.7753|90:165.9733,175.0328,168.4513|11:157.1158,160.3369,166.2971|24:186.6644,164.6391,168.3246|30:164.8094,172.4202,215.6604|166:174.4373,182.9571,173.2956|5:191.2317,166.4070,171.0886|2:176.5597,189.0537,168.1024|162:174.9174,182.7219,183.8647",,,0,,,,,1,1,1,0,0,,,2,2,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,1,60,19,1,60,19,1,1,15,55,287.22320556640625,287.22320556640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,287.22320556640625,287.22320556640625,287.22320556640625,287.22320556640625,0.0,,,,,,,,,,,,,,,,,,,,,"60:381.0579,326.6240,323.1452,289.1552,287.2232",,,0,,,,,0,0,1,1,1,,,54,54,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,3,145,18,1,145,18,1,1,28,42,336.3993835449219,336.3993835449219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,336.3993835449219,336.3993835449219,336.3993835449219,336.3993835449219,0.0,,,,,,,,,,,,,,,,,,,,,"145:290.9287,277.7668,280.7009,362.7161,336.3994",,,0,,,,,0,0,1,1,1,,,41,41,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,5,217,17,1,217,17,1,1,36,34,290.05078125,290.05078125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,290.05078125,290.05078125,290.05078125,290.05078125,0.0,,,,,,,,,,,,,,,,,,,,,"217:374.3265,239.2632,345.2349,257.2039,290.0508",,,0,,,,,0,0,1,1,1,,,33,33,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,7,62,16,1,62,16,1,1,42,28,314.105712890625,314.105712890625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,314.105712890625,314.105712890625,314.105712890625,314.105712890625,0.0,,,,,,,,,,,,,,,,,,,,,"62:222.9053,270.0854,278.4632,291.6638,314.1057",,,0,,,,,0,0,1,1,1,,,27,27,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,9,109,9,1,109,9,1,1,50,20,194.50035095214844,194.50035095214844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,194.50035095214844,194.50035095214844,194.50035095214844,194.50035095214844,0.0,,,,,,,,,,,,,,,,,,,,,"109:204.8375,250.6383,224.7191,201.2709,194.5004",,,0,,,,,0,0,1,1,1,,,19,19,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,11,190,8,1,190,8,1,1,66,4,206.9021759033203,206.9021759033203,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,206.9021759033203,206.9021759033203,206.9021759033203,206.9021759033203,0.0,,,,,,,,,,,,,,,,,,,,,"190:192.6612,182.0987,192.8542,206.9022",,,0,,,,,0,0,1,0,0,,,3,3,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,69,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,4,155.37596130371094,197.2145233154297,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,158.85256958007812,174.02248164585657,172.24484252929688,197.2145233154297,12.220041796747926,,,,,,,,,,,,,,,,,,,,,"178:170.0290,182.5885,172.5273,186.3077|96:173.1307,176.7811,167.0433,177.3219|19:166.3114,160.9657,160.0115,160.1205|176:188.8024,174.0936,178.7269,171.6631|171:171.3804,172.2920,172.8794,174.6646|89:168.6305,165.7440,168.7753,166.6428|90:165.9733,175.0328,168.4513,161.2671|11:157.1158,160.3369,166.2971,163.4785|24:186.6644,164.6391,168.3246,165.3480|30:164.8094,172.4202,215.6604,186.6698|166:174.4373,182.9571,173.2956,172.8265|5:191.2317,166.4070,171.0886,158.8526|2:176.5597,189.0537,168.1024,193.9372|162:174.9174,182.7219,183.8647,197.2145",,,0,,,,,1,1,1,0,0,,,3,3,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,1,60,19,1,60,19,1,1,15,56,312.7868957519531,312.7868957519531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,312.7868957519531,312.7868957519531,312.7868957519531,312.7868957519531,0.0,,,,,,,,,,,,,,,,,,,,,"60:326.6240,323.1452,289.1552,287.2232,312.7869",,,0,,,,,0,0,1,1,1,,,55,55,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,3,145,18,1,145,18,1,1,28,43,262.94464111328125,262.94464111328125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.94464111328125,262.94464111328125,262.94464111328125,262.94464111328125,0.0,,,,,,,,,,,,,,,,,,,,,"145:277.7668,280.7009,362.7161,336.3994,262.9446",,,0,,,,,0,0,1,1,1,,,42,42,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,5,217,17,1,217,17,1,1,36,35,280.26605224609375,280.26605224609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,280.26605224609375,280.26605224609375,280.26605224609375,280.26605224609375,0.0,,,,,,,,,,,,,,,,,,,,,"217:239.2632,345.2349,257.2039,290.0508,280.2661",,,0,,,,,0,0,1,1,1,,,34,34,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,7,62,16,1,62,16,1,1,42,29,235.9124755859375,235.9124755859375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,235.9124755859375,235.9124755859375,235.9124755859375,235.9124755859375,0.0,,,,,,,,,,,,,,,,,,,,,"62:270.0854,278.4632,291.6638,314.1057,235.9125",,,0,,,,,0,0,1,1,1,,,28,28,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,9,109,9,1,109,9,1,1,50,21,195.1126708984375,195.1126708984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,195.1126708984375,195.1126708984375,195.1126708984375,195.1126708984375,0.0,,,,,,,,,,,,,,,,,,,,,"109:250.6383,224.7191,201.2709,194.5004,195.1127",,,0,,,,,0,0,1,1,1,,,20,20,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,11,190,8,1,190,8,1,1,66,5,206.79052734375,206.79052734375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,206.79052734375,206.79052734375,206.79052734375,206.79052734375,0.0,,,,,,,,,,,,,,,,,,,,,"190:192.6612,182.0987,192.8542,206.9022,206.7905",,,0,,,,,0,0,1,0,0,,,4,4,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,70,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,5,155.0567626953125,185.9240264892578,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,160.53631591796875,171.4709232875279,170.59164428710938,185.9240264892578,7.461763480600364,,,,,,,,,,,,,,,,,,,,,"178:170.0290,182.5885,172.5273,186.3077,171.1727|96:173.1307,176.7811,167.0433,177.3219,171.4624|19:166.3114,160.9657,160.0115,160.1205,162.7626|176:188.8024,174.0936,178.7269,171.6631,179.0589|171:171.3804,172.2920,172.8794,174.6646,176.1532|89:168.6305,165.7440,168.7753,166.6428,163.1028|90:165.9733,175.0328,168.4513,161.2671,166.3964|11:157.1158,160.3369,166.2971,163.4785,160.5363|24:186.6644,164.6391,168.3246,165.3480,169.5708|30:164.8094,172.4202,215.6604,186.6698,184.7912|166:174.4373,182.9571,173.2956,172.8265,172.1968|5:191.2317,166.4070,171.0886,158.8526,167.4543|2:176.5597,189.0537,168.1024,193.9372,170.0106|162:174.9174,182.7219,183.8647,197.2145,185.9240",,,0,,,,,1,1,1,0,0,,,4,4,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,1,60,19,1,60,19,1,1,15,57,391.7259826660156,391.7259826660156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,391.7259826660156,391.7259826660156,391.7259826660156,391.7259826660156,0.0,,,,,,,,,,,,,,,,,,,,,"60:323.1452,289.1552,287.2232,312.7869,391.7260",,,0,,,,,0,0,1,1,1,,,56,56,2,1
