subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,52,1,68,17,1,68,17,1,1,14,39,460.5374450683594,460.5374450683594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,460.5374450683594,460.5374450683594,460.5374450683594,460.5374450683594,0.0,,,,,,,,,,,,,,,,,,,,,"68:308.6775,413.9647,458.7184,389.2681,460.5374",,,0,,,,,0,0,1,1,1,,,38,38,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,52,3,153,16,1,153,16,1,1,20,33,677.3507690429688,677.3507690429688,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,677.3507690429688,677.3507690429688,677.3507690429688,677.3507690429688,0.0,,,,,,,,,,,,,,,,,,,,,"153:770.3267,495.0808,418.0879,498.9870,677.3508",,,0,,,,,0,0,1,1,1,,,32,32,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,52,5,159,19,1,159,19,1,1,28,25,380.88543701171875,380.88543701171875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,380.88543701171875,380.88543701171875,380.88543701171875,380.88543701171875,0.0,,,,,,,,,,,,,,,,,,,,,"159:265.3065,374.6390,295.1423,405.3571,380.8854",,,0,,,,,0,0,1,1,1,,,24,24,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,52,7,219,18,1,219,18,1,1,37,16,285.23388671875,285.23388671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,285.23388671875,285.23388671875,285.23388671875,285.23388671875,0.0,,,,,,,,,,,,,,,,,,,,,"219:319.1725,284.5963,240.7914,241.3464,285.2339",,,0,,,,,0,0,1,1,1,,,15,15,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,52,9,196,11,1,196,11,1,1,52,1,192.30564880371094,192.30564880371094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,192.30564880371094,192.30564880371094,192.30564880371094,192.30564880371094,0.0,,,,,,,,,,,,,,,,,,,,,196:192.3056,,,0,,,,,0,0,1,0,0,,,0,0,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,52,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,1,155.815185546875,273.2753601074219,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,163.8200225830078,188.47806701660156,182.8813018798828,273.2753601074219,26.14439024912965,,,,,,,,,,,,,,,,,,,,,178:178.3358|96:167.2173|17:163.8200|18:169.7401|171:185.8552|169:184.5587|91:180.8144|11:164.1117|192:273.2754|33:195.2786|111:214.0722|2:182.8813|162:197.8871|82:188.0788|3:181.2444,,,0,,,,,1,1,1,0,0,,,0,0,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,53,1,68,17,1,68,17,1,1,14,40,689.8997192382812,689.8997192382812,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,689.8997192382812,689.8997192382812,689.8997192382812,689.8997192382812,0.0,,,,,,,,,,,,,,,,,,,,,"68:413.9647,458.7184,389.2681,460.5374,689.8997",,,0,,,,,0,0,1,1,1,,,39,39,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,53,3,153,16,1,153,16,1,1,20,34,466.9969177246094,466.9969177246094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,466.9969177246094,466.9969177246094,466.9969177246094,466.9969177246094,0.0,,,,,,,,,,,,,,,,,,,,,"153:495.0808,418.0879,498.9870,677.3508,466.9969",,,0,,,,,0,0,1,1,1,,,33,33,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,53,5,159,19,1,159,19,1,1,28,26,289.9314880371094,289.9314880371094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,289.9314880371094,289.9314880371094,289.9314880371094,289.9314880371094,0.0,,,,,,,,,,,,,,,,,,,,,"159:374.6390,295.1423,405.3571,380.8854,289.9315",,,0,,,,,0,0,1,1,1,,,25,25,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,53,7,219,18,1,219,18,1,1,37,17,298.00506591796875,298.00506591796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,298.00506591796875,298.00506591796875,298.00506591796875,298.00506591796875,0.0,,,,,,,,,,,,,,,,,,,,,"219:284.5963,240.7914,241.3464,285.2339,298.0051",,,0,,,,,0,0,1,1,1,,,16,16,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,53,9,196,11,1,196,11,1,1,52,2,197.61326599121094,197.61326599121094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,197.61326599121094,197.61326599121094,197.61326599121094,197.61326599121094,0.0,,,,,,,,,,,,,,,,,,,,,"196:192.3056,197.6133",,,0,,,,,0,0,1,0,0,,,1,1,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,53,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,2,155.1599884033203,229.3949737548828,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,160.3666229248047,190.66756998697917,180.498046875,229.3949737548828,20.16990218467313,,,,,,,,,,,,,,,,,,,,,"178:178.3358,179.9160|96:167.2173,180.2990|17:163.8200,178.3124|18:169.7401,174.6825|171:185.8552,176.0163|169:184.5587,180.4980|91:180.8144,171.8312|11:164.1117,160.3666|192:273.2754,229.3950|33:195.2786,192.7899|111:214.0722,214.6559|2:182.8813,210.7047|162:197.8871,189.6481|82:188.0788,192.9109|3:181.2444,227.9871",,,0,,,,,1,1,1,0,0,,,1,1,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,54,1,68,17,1,68,17,1,1,14,41,551.4625854492188,551.4625854492188,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,551.4625854492188,551.4625854492188,551.4625854492188,551.4625854492188,0.0,,,,,,,,,,,,,,,,,,,,,"68:458.7184,389.2681,460.5374,689.8997,551.4626",,,0,,,,,0,0,1,1,1,,,40,40,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,54,3,153,16,1,153,16,1,1,20,35,739.385498046875,739.385498046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,739.385498046875,739.385498046875,739.385498046875,739.385498046875,0.0,,,,,,,,,,,,,,,,,,,,,"153:418.0879,498.9870,677.3508,466.9969,739.3855",,,0,,,,,0,0,1,1,1,,,34,34,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,54,5,159,19,1,159,19,1,1,28,27,404.9149169921875,404.9149169921875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,404.9149169921875,404.9149169921875,404.9149169921875,404.9149169921875,0.0,,,,,,,,,,,,,,,,,,,,,"159:295.1423,405.3571,380.8854,289.9315,404.9149",,,0,,,,,0,0,1,1,1,,,26,26,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,54,7,219,18,1,219,18,1,1,37,18,247.03219604492188,247.03219604492188,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,247.03219604492188,247.03219604492188,247.03219604492188,247.03219604492188,0.0,,,,,,,,,,,,,,,,,,,,,"219:240.7914,241.3464,285.2339,298.0051,247.0322",,,0,,,,,0,0,1,1,1,,,17,17,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,54,9,196,11,1,196,11,1,1,52,3,202.77981567382812,202.77981567382812,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,202.77981567382812,202.77981567382812,202.77981567382812,202.77981567382812,0.0,,,,,,,,,,,,,,,,,,,,,"196:192.3056,197.6133,202.7798",,,0,,,,,0,0,1,0,0,,,2,2,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,54,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,3,156.42596435546875,237.95779418945312,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,165.8278045654297,191.30069478352866,186.58212280273438,237.95779418945312,17.591113202015705,,,,,,,,,,,,,,,,,,,,,"178:178.3358,179.9160,185.3054|96:167.2173,180.2990,176.1301|17:163.8200,178.3124,165.8278|18:169.7401,174.6825,171.3280|171:185.8552,176.0163,181.3543|169:184.5587,180.4980,185.5839|91:180.8144,171.8312,180.6708|11:164.1117,160.3666,189.6098|192:273.2754,229.3950,237.9578|33:195.2786,192.7899,206.8790|111:214.0722,214.6559,204.0056|2:182.8813,210.7047,191.5543|162:197.8871,189.6481,213.0088|82:188.0788,192.9109,193.7128|3:181.2444,227.9871,186.5821",,,0,,,,,1,1,1,0,0,,,2,2,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,55,1,68,17,1,68,17,1,1,14,42,356.1861877441406,356.1861877441406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,356.1861877441406,356.1861877441406,356.1861877441406,356.1861877441406,0.0,,,,,,,,,,,,,,,,,,,,,"68:389.2681,460.5374,689.8997,551.4626,356.1862",,,0,,,,,0,0,1,1,1,,,41,41,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,55,3,153,16,1,153,16,1,1,20,36,638.7381591796875,638.7381591796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,638.7381591796875,638.7381591796875,638.7381591796875,638.7381591796875,0.0,,,,,,,,,,,,,,,,,,,,,"153:498.9870,677.3508,466.9969,739.3855,638.7382",,,0,,,,,0,0,1,1,1,,,35,35,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,55,5,159,19,1,159,19,1,1,28,28,507.43951416015625,507.43951416015625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,507.43951416015625,507.43951416015625,507.43951416015625,507.43951416015625,0.0,,,,,,,,,,,,,,,,,,,,,"159:405.3571,380.8854,289.9315,404.9149,507.4395",,,0,,,,,0,0,1,1,1,,,27,27,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,55,7,219,18,1,219,18,1,1,37,19,299.5686340332031,299.5686340332031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,299.5686340332031,299.5686340332031,299.5686340332031,299.5686340332031,0.0,,,,,,,,,,,,,,,,,,,,,"219:241.3464,285.2339,298.0051,247.0322,299.5686",,,0,,,,,0,0,1,1,1,,,18,18,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,55,9,196,11,1,196,11,1,1,52,4,234.7515106201172,234.7515106201172,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,234.7515106201172,234.7515106201172,234.7515106201172,234.7515106201172,0.0,,,,,,,,,,,,,,,,,,,,,"196:192.3056,197.6133,202.7798,234.7515",,,0,,,,,0,0,1,0,0,,,3,3,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,55,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,4,155.6490936279297,220.4739532470703,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,158.48092651367188,186.04292805989584,186.07078552246094,220.4739532470703,18.54102097516829,,,,,,,,,,,,,,,,,,,,,"178:178.3358,179.9160,185.3054,189.9968|96:167.2173,180.2990,176.1301,168.0432|17:163.8200,178.3124,165.8278,165.6186|18:169.7401,174.6825,171.3280,163.2087|171:185.8552,176.0163,181.3543,176.7635|169:184.5587,180.4980,185.5839,186.0708|91:180.8144,171.8312,180.6708,175.6570|11:164.1117,160.3666,189.6098,158.4809|192:273.2754,229.3950,237.9578,220.4740|33:195.2786,192.7899,206.8790,193.6327|111:214.0722,214.6559,204.0056,189.8645|2:182.8813,210.7047,191.5543,197.4790|162:197.8871,189.6481,213.0088,210.1042|82:188.0788,192.9109,193.7128,179.0644|3:181.2444,227.9871,186.5821,216.1857",,,0,,,,,1,1,1,0,0,,,3,3,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,56,1,68,17,1,68,17,1,1,14,43,289.5998840332031,289.5998840332031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,289.5998840332031,289.5998840332031,289.5998840332031,289.5998840332031,0.0,,,,,,,,,,,,,,,,,,,,,"68:460.5374,689.8997,551.4626,356.1862,289.5999",,,0,,,,,0,0,1,1,1,,,42,42,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,56,3,153,16,1,153,16,1,1,20,37,389.2379150390625,389.2379150390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,389.2379150390625,389.2379150390625,389.2379150390625,389.2379150390625,0.0,,,,,,,,,,,,,,,,,,,,,"153:677.3508,466.9969,739.3855,638.7382,389.2379",,,0,,,,,0,0,1,1,1,,,36,36,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,56,5,159,19,1,159,19,1,1,28,29,336.61126708984375,336.61126708984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,336.61126708984375,336.61126708984375,336.61126708984375,336.61126708984375,0.0,,,,,,,,,,,,,,,,,,,,,"159:380.8854,289.9315,404.9149,507.4395,336.6113",,,0,,,,,0,0,1,1,1,,,28,28,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,56,7,219,18,1,219,18,1,1,37,20,250.39527893066406,250.39527893066406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,250.39527893066406,250.39527893066406,250.39527893066406,250.39527893066406,0.0,,,,,,,,,,,,,,,,,,,,,"219:285.2339,298.0051,247.0322,299.5686,250.3953",,,0,,,,,0,0,1,1,1,,,19,19,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,56,9,196,11,1,196,11,1,1,52,5,234.26458740234375,234.26458740234375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,234.26458740234375,234.26458740234375,234.26458740234375,234.26458740234375,0.0,,,,,,,,,,,,,,,,,,,,,"196:192.3056,197.6133,202.7798,234.7515,234.2646",,,0,,,,,0,0,1,0,0,,,4,4,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,56,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,5,157.286376953125,214.19956970214844,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,163.58517456054688,181.270263671875,176.30068969726562,214.19956970214844,14.805155106745792,,,,,,,,,,,,,,,,,,,,,"178:178.3358,179.9160,185.3054,189.9968,186.5553|96:167.2173,180.2990,176.1301,168.0432,168.3562|17:163.8200,178.3124,165.8278,165.6186,167.7727|18:169.7401,174.6825,171.3280,163.2087,166.4954|171:185.8552,176.0163,181.3543,176.7635,174.6225|169:184.5587,180.4980,185.5839,186.0708,186.3679|91:180.8144,171.8312,180.6708,175.6570,175.8654|11:164.1117,160.3666,189.6098,158.4809,176.3007|192:273.2754,229.3950,237.9578,220.4740,214.1996|33:195.2786,192.7899,206.8790,193.6327,163.5852|111:214.0722,214.6559,204.0056,189.8645,173.7227|2:182.8813,210.7047,191.5543,197.4790,186.8255|162:197.8871,189.6481,213.0088,210.1042,214.1431|82:188.0788,192.9109,193.7128,179.0644,183.0199|3:181.2444,227.9871,186.5821,216.1857,181.2219",,,0,,,,,1,1,1,0,0,,,4,4,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,57,1,68,17,1,68,17,1,1,14,44,327.09130859375,327.09130859375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,327.09130859375,327.09130859375,327.09130859375,327.09130859375,0.0,,,,,,,,,,,,,,,,,,,,,"68:689.8997,551.4626,356.1862,289.5999,327.0913",,,0,,,,,0,0,1,1,1,,,43,43,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,57,3,153,16,1,153,16,1,1,20,38,462.54736328125,462.54736328125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,462.54736328125,462.54736328125,462.54736328125,462.54736328125,0.0,,,,,,,,,,,,,,,,,,,,,"153:466.9969,739.3855,638.7382,389.2379,462.5474",,,0,,,,,0,0,1,1,1,,,37,37,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,57,5,159,19,1,159,19,1,1,28,30,338.6325378417969,338.6325378417969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,338.6325378417969,338.6325378417969,338.6325378417969,338.6325378417969,0.0,,,,,,,,,,,,,,,,,,,,,"159:289.9315,404.9149,507.4395,336.6113,338.6325",,,0,,,,,0,0,1,1,1,,,29,29,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,57,7,219,18,1,219,18,1,1,37,21,282.47308349609375,282.47308349609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,282.47308349609375,282.47308349609375,282.47308349609375,282.47308349609375,0.0,,,,,,,,,,,,,,,,,,,,,"219:298.0051,247.0322,299.5686,250.3953,282.4731",,,0,,,,,0,0,1,1,1,,,20,20,2,1
