subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,48,1,107,18,1,107,18,1,1,16,33,457.0343017578125,457.0343017578125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,457.0343017578125,457.0343017578125,457.0343017578125,457.0343017578125,0.0,,,,,,,,,,,,,,,,,,,,,"107:358.9696,299.8976,304.5483,349.9020,457.0343",,,0,,,,,0,0,1,1,1,,,32,32,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,48,3,0,19,1,0,19,1,1,48,1,275.1522216796875,275.1522216796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,275.1522216796875,275.1522216796875,275.1522216796875,275.1522216796875,0.0,,,,,,,,,,,,,,,,,,,,,0:275.1522,,,0,,,,,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,48,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,1,160.70806884765625,321.89971923828125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,194.89845275878906,219.85677422417535,208.61985778808594,321.89971923828125,29.13445370659693,,,,,,,,,,,,,,,,,,,,,87:211.6385|157:212.2564|149:207.5709|109:321.8997|143:198.5894|114:199.2104|117:208.7079|2:204.3289|88:241.7730|145:238.7935|166:194.8985|141:204.8389|65:208.4447|6:220.0176|131:208.4775|119:208.5318|96:212.6766|162:254.7676,,,0,,,,,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,49,1,107,18,1,107,18,1,1,16,34,338.13238525390625,338.13238525390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,338.13238525390625,338.13238525390625,338.13238525390625,338.13238525390625,0.0,,,,,,,,,,,,,,,,,,,,,"107:299.8976,304.5483,349.9020,457.0343,338.1324",,,0,,,,,0,0,1,1,1,,,33,33,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,49,3,0,19,1,0,19,1,1,48,2,224.53521728515625,224.53521728515625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,224.53521728515625,224.53521728515625,224.53521728515625,224.53521728515625,0.0,,,,,,,,,,,,,,,,,,,,,"0:275.1522,224.5352",,,0,,,,,0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,49,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,2,161.2041473388672,272.5220031738281,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,192.61082458496094,219.52831098768445,216.62413787841797,272.5220031738281,20.957006845541468,,,,,,,,,,,,,,,,,,,,,"87:211.6385,207.9235|157:212.2564,254.5336|149:207.5709,218.8861|109:321.8997,240.4985|143:198.5894,221.5966|114:199.2104,214.7313|117:208.7079,244.5093|2:204.3289,204.9284|88:241.7730,203.4434|145:238.7935,209.6551|166:194.8985,192.6108|141:204.8389,192.8560|65:208.4447,218.5482|6:220.0176,218.5170|131:208.4775,201.0462|119:208.5318,205.3666|96:212.6766,229.3370|162:254.7676,272.5220",,,0,,,,,1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,50,1,107,18,1,107,18,1,1,16,35,430.1659240722656,430.1659240722656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,430.1659240722656,430.1659240722656,430.1659240722656,430.1659240722656,0.0,,,,,,,,,,,,,,,,,,,,,"107:304.5483,349.9020,457.0343,338.1324,430.1659",,,0,,,,,0,0,1,1,1,,,34,34,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,50,3,0,19,1,0,19,1,1,48,3,218.88270568847656,218.88270568847656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,218.88270568847656,218.88270568847656,218.88270568847656,218.88270568847656,0.0,,,,,,,,,,,,,,,,,,,,,"0:275.1522,224.5352,218.8827",,,0,,,,,0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,50,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,3,163.65574645996094,261.95361328125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,181.95574951171875,213.04272630479602,208.20379638671875,261.95361328125,20.568136993723684,,,,,,,,,,,,,,,,,,,,,"87:211.6385,207.9235,187.6158|157:212.2564,254.5336,235.4333|149:207.5709,218.8861,219.3183|109:321.8997,240.4985,261.9536|143:198.5894,221.5966,205.9217|114:199.2104,214.7313,216.9035|117:208.7079,244.5093,194.8461|2:204.3289,204.9284,216.9428|88:241.7730,203.4434,181.9557|145:238.7935,209.6551,240.4902|166:194.8985,192.6108,193.7567|141:204.8389,192.8560,201.8240|65:208.4447,218.5482,190.9891|6:220.0176,218.5170,237.9044|131:208.4775,201.0462,205.4808|119:208.5318,205.3666,227.0254|96:212.6766,229.3370,209.1607|162:254.7676,272.5220,207.2469",,,0,,,,,1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,51,1,107,18,1,107,18,1,1,16,36,343.10382080078125,343.10382080078125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,343.10382080078125,343.10382080078125,343.10382080078125,343.10382080078125,0.0,,,,,,,,,,,,,,,,,,,,,"107:349.9020,457.0343,338.1324,430.1659,343.1038",,,0,,,,,0,0,1,1,1,,,35,35,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,51,3,0,19,1,0,19,1,1,48,4,206.8520965576172,206.8520965576172,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,206.8520965576172,206.8520965576172,206.8520965576172,206.8520965576172,0.0,,,,,,,,,,,,,,,,,,,,,"0:275.1522,224.5352,218.8827,206.8521",,,0,,,,,0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,51,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,4,161.52223205566406,280.5303039550781,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,181.68115234375,219.8174548678928,211.24427032470703,280.5303039550781,25.24147536152034,,,,,,,,,,,,,,,,,,,,,"87:211.6385,207.9235,187.6158,224.8475|157:212.2564,254.5336,235.4333,212.3470|149:207.5709,218.8861,219.3183,251.2337|109:321.8997,240.4985,261.9536,252.3276|143:198.5894,221.5966,205.9217,196.8438|114:199.2104,214.7313,216.9035,210.1416|117:208.7079,244.5093,194.8461,235.2669|2:204.3289,204.9284,216.9428,188.7768|88:241.7730,203.4434,181.9557,181.6812|145:238.7935,209.6551,240.4902,208.7798|166:194.8985,192.6108,193.7567,196.5750|141:204.8389,192.8560,201.8240,207.6698|65:208.4447,218.5482,190.9891,196.8652|6:220.0176,218.5170,237.9044,207.9840|131:208.4775,201.0462,205.4808,228.8365|119:208.5318,205.3666,227.0254,229.0574|96:212.6766,229.3370,209.1607,280.5303|162:254.7676,272.5220,207.2469,246.9500",,,0,,,,,1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,52,1,107,18,1,107,18,1,1,16,37,343.1416320800781,343.1416320800781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,343.1416320800781,343.1416320800781,343.1416320800781,343.1416320800781,0.0,,,,,,,,,,,,,,,,,,,,,"107:457.0343,338.1324,430.1659,343.1038,343.1416",,,0,,,,,0,0,1,1,1,,,36,36,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,52,3,0,19,1,0,19,1,1,48,5,204.08914184570312,204.08914184570312,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,204.08914184570312,204.08914184570312,204.08914184570312,204.08914184570312,0.0,,,,,,,,,,,,,,,,,,,,,"0:275.1522,224.5352,218.8827,206.8521,204.0891",,,0,,,,,0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,52,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,5,165.62107849121094,250.425048828125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,173.60589599609375,215.57276238335504,217.79461669921875,250.425048828125,18.50727601559288,,,,,,,,,,,,,,,,,,,,,"87:211.6385,207.9235,187.6158,224.8475,201.3142|157:212.2564,254.5336,235.4333,212.3470,241.3663|149:207.5709,218.8861,219.3183,251.2337,197.2735|109:321.8997,240.4985,261.9536,252.3276,194.8702|143:198.5894,221.5966,205.9217,196.8438,224.7097|114:199.2104,214.7313,216.9035,210.1416,220.8938|117:208.7079,244.5093,194.8461,235.2669,236.9254|2:204.3289,204.9284,216.9428,188.7768,219.8556|88:241.7730,203.4434,181.9557,181.6812,173.6059|145:238.7935,209.6551,240.4902,208.7798,193.7159|166:194.8985,192.6108,193.7567,196.5750,227.5698|141:204.8389,192.8560,201.8240,207.6698,212.9034|65:208.4447,218.5482,190.9891,196.8652,223.3903|6:220.0176,218.5170,237.9044,207.9840,228.9408|131:208.4775,201.0462,205.4808,228.8365,208.4642|119:208.5318,205.3666,227.0254,229.0574,215.7337|96:212.6766,229.3370,209.1607,280.5303,208.3519|162:254.7676,272.5220,207.2469,246.9500,250.4250",,,0,,,,,1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,53,1,107,18,1,107,18,1,1,16,38,419.1568298339844,419.1568298339844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,419.1568298339844,419.1568298339844,419.1568298339844,419.1568298339844,0.0,,,,,,,,,,,,,,,,,,,,,"107:338.1324,430.1659,343.1038,343.1416,419.1568",,,0,,,,,0,0,1,1,1,,,37,37,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,53,3,0,19,1,0,19,1,1,48,6,213.99603271484375,213.99603271484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,213.99603271484375,213.99603271484375,213.99603271484375,213.99603271484375,0.0,,,,,,,,,,,,,,,,,,,,,"0:224.5352,218.8827,206.8521,204.0891,213.9960",,,0,,,,,0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,53,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,6,160.24630737304688,254.31443786621094,161.2041473388672,278.92864379882815,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,187.4439239501953,213.7941165500217,210.70299530029297,254.31443786621094,17.694238934256624,,,,,,,,,,,,,,,,,,,,,"87:207.9235,187.6158,224.8475,201.3142,230.9840|157:254.5336,235.4333,212.3470,241.3663,213.2214|149:218.8861,219.3183,251.2337,197.2735,246.5647|109:240.4985,261.9536,252.3276,194.8702,254.3144|143:221.5966,205.9217,196.8438,224.7097,228.0279|114:214.7313,216.9035,210.1416,220.8938,209.9220|117:244.5093,194.8461,235.2669,236.9254,203.8234|2:204.9284,216.9428,188.7768,219.8556,187.9102|88:203.4434,181.9557,181.6812,173.6059,187.4439|145:209.6551,240.4902,208.7798,193.7159,213.5515|166:192.6108,193.7567,196.5750,227.5698,210.9829|141:192.8560,201.8240,207.6698,212.9034,193.7863|65:218.5482,190.9891,196.8652,223.3903,197.1298|6:218.5170,237.9044,207.9840,228.9408,210.4231|131:201.0462,205.4808,228.8365,208.4642,217.0739|119:205.3666,227.0254,229.0574,215.7337,207.7313|96:229.3370,209.1607,280.5303,208.3519,226.8453|162:272.5220,207.2469,246.9500,250.4250,208.5580",,,0,,,,,1,1,1,1,1,True,False,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,54,1,107,18,1,107,18,1,1,16,39,312.6767883300781,312.6767883300781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,312.6767883300781,312.6767883300781,312.6767883300781,312.6767883300781,0.0,,,,,,,,,,,,,,,,,,,,,"107:430.1659,343.1038,343.1416,419.1568,312.6768",,,0,,,,,0,0,1,1,1,,,38,38,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,54,3,0,19,1,0,19,1,1,48,7,234.02784729003906,234.02784729003906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,234.02784729003906,234.02784729003906,234.02784729003906,234.02784729003906,0.0,,,,,,,,,,,,,,,,,,,,,"0:218.8827,206.8521,204.0891,213.9960,234.0278",,,0,,,,,0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,54,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,7,162.7118377685547,250.1300048828125,160.83208847045898,276.5261535644531,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,183.32318115234375,210.78132968478732,205.7019500732422,250.1300048828125,18.461908121951865,,,,,,,,,,,,,,,,,,,,,"87:187.6158,224.8475,201.3142,230.9840,183.3232|157:235.4333,212.3470,241.3663,213.2214,213.9283|149:219.3183,251.2337,197.2735,246.5647,223.3121|109:261.9536,252.3276,194.8702,254.3144,228.9737|143:205.9217,196.8438,224.7097,228.0279,202.8930|114:216.9035,210.1416,220.8938,209.9220,234.6598|117:194.8461,235.2669,236.9254,203.8234,210.4816|2:216.9428,188.7768,219.8556,187.9102,206.3774|88:181.9557,181.6812,173.6059,187.4439,205.0265|145:240.4902,208.7798,193.7159,213.5515,198.9343|166:193.7567,196.5750,227.5698,210.9829,197.3973|141:201.8240,207.6698,212.9034,193.7863,188.5915|65:190.9891,196.8652,223.3903,197.1298,194.9482|6:237.9044,207.9840,228.9408,210.4231,216.4951|131:205.4808,228.8365,208.4642,217.0739,202.2138|119:227.0254,229.0574,215.7337,207.7313,192.0009|96:209.1607,280.5303,208.3519,226.8453,250.1300|162:207.2469,246.9500,250.4250,208.5580,244.3771",,,0,,,,,1,1,1,1,1,False,False,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,55,1,107,18,1,107,18,1,1,16,40,367.8785095214844,367.8785095214844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,367.8785095214844,367.8785095214844,367.8785095214844,367.8785095214844,0.0,,,,,,,,,,,,,,,,,,,,,"107:343.1038,343.1416,419.1568,312.6768,367.8785",,,0,,,,,0,0,1,1,1,,,39,39,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,55,3,0,19,1,0,19,1,1,48,8,255.96725463867188,255.96725463867188,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,255.96725463867188,255.96725463867188,255.96725463867188,255.96725463867188,0.0,,,,,,,,,,,,,,,,,,,,,"0:206.8521,204.0891,213.9960,234.0278,255.9673",,,0,,,,,0,0,1,1,1,,,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,55,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,48,8,160.09292602539062,255.68734741210938,160.95610809326172,274.1236633300781,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,175.63121032714844,207.9096476236979,204.77416229248047,255.68734741210938,16.217658071197643,,,,,,,,,,,,,,,,,,,,,"87:224.8475,201.3142,230.9840,183.3232,191.8546|157:212.3470,241.3663,213.2214,213.9283,206.3217|149:251.2337,197.2735,246.5647,223.3121,200.9393|109:252.3276,194.8702,254.3144,228.9737,212.5830|143:196.8438,224.7097,228.0279,202.8930,223.0361|114:210.1416,220.8938,209.9220,234.6598,218.0056|117:235.2669,236.9254,203.8234,210.4816,215.8812|2:188.7768,219.8556,187.9102,206.3774,199.8507|88:181.6812,173.6059,187.4439,205.0265,175.6312|145:208.7798,193.7159,213.5515,198.9343,201.6876|166:196.5750,227.5698,210.9829,197.3973,192.6146|141:207.6698,212.9034,193.7863,188.5915,222.6300|65:196.8652,223.3903,197.1298,194.9482,211.1872|6:207.9840,228.9408,210.4231,216.4951,208.9783|131:228.8365,208.4642,217.0739,202.2138,203.2266|119:229.0574,215.7337,207.7313,192.0009,199.6171|96:280.5303,208.3519,226.8453,250.1300,255.6873|162:246.9500,250.4250,208.5580,244.3771,202.6416",,,0,,,,,1,1,1,1,1,True,False,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,56,1,107,18,1,107,18,1,1,16,41,339.1084289550781,339.1084289550781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,339.1084289550781,339.1084289550781,339.1084289550781,339.1084289550781,0.0,,,,,,,,,,,,,,,,,,,,,"107:343.1416,419.1568,312.6768,367.8785,339.1084",,,0,,,,,0,0,1,1,1,,,40,40,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,56,3,0,19,1,0,19,1,1,48,9,210.6676025390625,210.6676025390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,210.6676025390625,210.6676025390625,210.6676025390625,210.6676025390625,0.0,,,,,,,,,,,,,,,,,,,,,"0:204.0891,213.9960,234.0278,255.9673,210.6676",,,0,,,,,0,0,1,1,1,,,8,8,2,1
