subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,selected_grad_tails_text,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,50,3,149,2,1,149,2,1,1,31,20,542.4349365234375,542.4349365234375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,542.4349365234375,542.4349365234375,542.4349365234375,542.4349365234375,0.0,,,"149:430.5562,539.8760,473.3869,517.6573,542.4349",0,0,1,1,1,,,19,19,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,50,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,20,162.2998046875,218.8196563720703,160.96475372314453,253.30910949707032,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,174.97799682617188,197.83656311035156,196.88015747070312,218.8196563720703,10.712980850483678,,,"87:245.0485,199.9063,211.2264,216.7895,190.6773|157:199.3306,191.4850,189.4210,217.6606,197.1991|109:204.3689,228.2688,214.5931,217.8870,196.5612|143:210.6984,215.1907,208.0757,226.5683,195.9597|114:195.2713,210.6473,209.9148,196.5125,199.6167|117:205.4393,205.2753,204.0314,191.8309,218.8197|2:226.1374,204.6820,175.3103,186.4952,197.4517|88:181.2905,175.4234,192.9973,185.8346,174.9780|145:200.0709,188.0686,195.0053,223.2233,187.3667|166:196.2914,215.9991,190.8172,234.5299,200.9579|141:183.7574,185.6682,192.6313,203.3202,181.2544|65:193.8586,193.4753,189.6525,197.2584,194.8900|6:230.8110,195.5538,223.4866,198.2931,214.3319|131:199.9988,206.4445,204.8045,182.9170,207.4670|119:185.4806,193.5540,181.5242,186.6320,207.6689|96:229.7630,228.7962,182.7871,221.5104,196.0327|162:224.8995,218.9533,191.4009,200.4590,190.7887|107:204.4581,202.4175,220.3761,210.3494,209.0364",1,1,1,1,1,False,False,19,19,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,51,1,0,19,1,0,19,1,1,14,38,344.8636474609375,344.8636474609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,344.8636474609375,344.8636474609375,344.8636474609375,344.8636474609375,0.0,,,"0:288.4279,259.6487,291.0496,328.4728,344.8636",0,0,1,1,1,,,37,37,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,51,3,149,2,1,149,2,1,1,31,21,599.0203857421875,599.0203857421875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,599.0203857421875,599.0203857421875,599.0203857421875,599.0203857421875,0.0,,,"149:539.8760,473.3869,517.6573,542.4349,599.0204",0,0,1,1,1,,,20,20,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,51,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,21,160.5570526123047,309.1395568847656,160.96858291625978,252.31987609863282,eligible,1,1,valid_cut,,0.10825488707543751,5.0,6.0,5|6,1.0,17.0,1.0,17.0,0.058823529411764705,96,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,left,96,data_4200_4_7.0_chordal,89.79461360756868,261.5991668701172,153,25.906295776367188,89.79461360756868,76.44184875488281,261.5991668701172,49.08265210782284,153,0.0038080851966091913,0.014121166935913632,0.012912914865516413,0.037166022714963894,0.00671329660603256,0,,,,,,136,25.906295776367188,79.65784914353314,69.31405639648438,246.30567932128906,39.83620259299152,17,59.542205810546875,170.88872931985293,177.3081817626953,261.5991668701172,39.85334103493919,0,,,,,,136,0.004043578791819181,0.01509032098617168,0.014221986652531141,0.037166022714963894,0.006430304474508067,17,0.0038080851966091913,0.0063679345338492664,0.005608267607881663,0.016517402803744443,0.0026828990925141663,18,167.85382080078125,206.78269619411893,192.75758361816406,309.1395568847656,35.46621745080478,87:79.3160|157:70.9223|109:151.3406|143:79.0577|114:73.2826|117:70.9680|2:86.6567|88:123.9308|145:74.7147|166:82.2538|141:81.4785|65:74.5947|6:75.8146|131:71.9285|119:77.4519|96:170.8887|162:86.5918|107:85.1110,87:0.0141|157:0.0162|109:0.0074|143:0.0147|114:0.0157|117:0.0173|2:0.0141|88:0.0098|145:0.0164|166:0.0136|141:0.0159|65:0.0169|6:0.0156|131:0.0173|119:0.0170|96:0.0064|162:0.0121|107:0.0138,87:|157:|109:|143:|114:|117:|2:|88:|145:|166:|141:|65:|6:|131:|119:|96:|162:|107:,1,1,1,1,1,True,True,20,20,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,52,1,0,19,1,0,19,1,1,14,39,365.95819091796875,365.95819091796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,365.95819091796875,365.95819091796875,365.95819091796875,365.95819091796875,0.0,,,"0:259.6487,291.0496,328.4728,344.8636,365.9582",0,0,1,1,1,,,38,38,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,52,3,149,2,1,149,2,1,1,31,22,456.1507568359375,456.1507568359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,456.1507568359375,456.1507568359375,456.1507568359375,456.1507568359375,0.0,,,"149:473.3869,517.6573,542.4349,599.0204,456.1508",0,0,1,1,1,,,21,21,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,52,5,96,16,1,96,16,1,1,52,1,262.22381591796875,262.22381591796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.22381591796875,262.22381591796875,262.22381591796875,262.22381591796875,0.0,,,96:262.2238,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,52,6,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,1,52,1,160.66110229492188,220.4835205078125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,165.25448608398438,196.5603583840763,197.65538024902344,220.4835205078125,11.603408345083189,,,87:194.0412|157:195.9366|109:198.0415|143:212.0869|114:198.7439|117:197.6554|2:193.1682|88:165.2545|145:194.3770|166:177.9892|141:192.9335|65:220.4835|6:203.0133|131:203.2551|119:195.3718|162:199.6548|107:199.5197,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,53,1,0,19,1,0,19,1,1,14,40,240.439453125,240.439453125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,240.439453125,240.439453125,240.439453125,240.439453125,0.0,,,"0:291.0496,328.4728,344.8636,365.9582,240.4395",0,0,1,1,1,,,39,39,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,53,3,149,2,1,149,2,1,1,31,23,428.1488037109375,428.1488037109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,428.1488037109375,428.1488037109375,428.1488037109375,428.1488037109375,0.0,,,"149:517.6573,542.4349,599.0204,456.1508,428.1488",0,0,1,1,1,,,22,22,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,53,5,96,16,1,96,16,1,1,52,2,217.50286865234375,217.50286865234375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,217.50286865234375,217.50286865234375,217.50286865234375,217.50286865234375,0.0,,,"96:262.2238,217.5029",0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,53,6,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,1,52,2,159.0124969482422,222.6993408203125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,171.7842559814453,194.5199432373047,194.5162811279297,222.6993408203125,12.889874732371139,,,"87:194.0412,204.6861|157:195.9366,195.9217|109:198.0415,220.7983|143:212.0869,196.0787|114:198.7439,191.5043|117:197.6554,200.2881|2:193.1682,190.8948|88:165.2545,171.7843|145:194.3770,184.1252|166:177.9892,181.8811|141:192.9335,194.5163|65:220.4835,175.8210|6:203.0133,192.5308|131:203.2551,197.4288|119:195.3718,196.4678|162:199.6548,189.4124|107:199.5197,222.6993",1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,54,1,0,19,1,0,19,1,1,14,41,314.5292663574219,314.5292663574219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,314.5292663574219,314.5292663574219,314.5292663574219,314.5292663574219,0.0,,,"0:328.4728,344.8636,365.9582,240.4395,314.5293",0,0,1,1,1,,,40,40,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,54,3,149,2,1,149,2,1,1,31,24,541.8555908203125,541.8555908203125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,541.8555908203125,541.8555908203125,541.8555908203125,541.8555908203125,0.0,,,"149:542.4349,599.0204,456.1508,428.1488,541.8556",0,0,1,1,1,,,23,23,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,54,5,96,16,1,96,16,1,1,52,3,204.66761779785156,204.66761779785156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,204.66761779785156,204.66761779785156,204.66761779785156,204.66761779785156,0.0,,,"96:262.2238,217.5029,204.6676",0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,54,6,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,1,52,3,160.05796813964844,216.0200958251953,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,169.6994171142578,192.09528844496782,190.75624084472656,216.0200958251953,11.727444171493868,,,"87:194.0412,204.6861,196.1826|157:195.9366,195.9217,195.2642|109:198.0415,220.7983,211.4048|143:212.0869,196.0787,190.7562|114:198.7439,191.5043,216.0201|117:197.6554,200.2881,194.9296|2:193.1682,190.8948,208.4145|88:165.2545,171.7843,169.6994|145:194.3770,184.1252,185.2299|166:177.9892,181.8811,192.3265|141:192.9335,194.5163,178.6570|65:220.4835,175.8210,184.3918|6:203.0133,192.5308,188.3058|131:203.2551,197.4288,190.4513|119:195.3718,196.4678,179.7502|162:199.6548,189.4124,183.8034|107:199.5197,222.6993,200.0325",1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,55,1,0,19,1,0,19,1,1,14,42,275.21173095703125,275.21173095703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,275.21173095703125,275.21173095703125,275.21173095703125,275.21173095703125,0.0,,,"0:344.8636,365.9582,240.4395,314.5293,275.2117",0,0,1,1,1,,,41,41,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,55,3,149,2,1,149,2,1,1,31,25,555.3043823242188,555.3043823242188,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,555.3043823242188,555.3043823242188,555.3043823242188,555.3043823242188,0.0,,,"149:599.0204,456.1508,428.1488,541.8556,555.3044",0,0,1,1,1,,,24,24,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,55,5,96,16,1,96,16,1,1,52,4,206.06373596191406,206.06373596191406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,206.06373596191406,206.06373596191406,206.06373596191406,206.06373596191406,0.0,,,"96:262.2238,217.5029,204.6676,206.0637",0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,55,6,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,1,52,4,158.90359497070312,224.73353576660156,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,171.07772827148438,190.8610014073989,188.35397338867188,224.73353576660156,13.69874283716061,,,"87:194.0412,204.6861,196.1826,196.1958|157:195.9366,195.9217,195.2642,189.0078|109:198.0415,220.7983,211.4048,224.7335|143:212.0869,196.0787,190.7562,185.2155|114:198.7439,191.5043,216.0201,209.2530|117:197.6554,200.2881,194.9296,186.6908|2:193.1682,190.8948,208.4145,188.3540|88:165.2545,171.7843,169.6994,171.0777|145:194.3770,184.1252,185.2299,189.3031|166:177.9892,181.8811,192.3265,178.5633|141:192.9335,194.5163,178.6570,181.6303|65:220.4835,175.8210,184.3918,175.3436|6:203.0133,192.5308,188.3058,192.8472|131:203.2551,197.4288,190.4513,185.4520|119:195.3718,196.4678,179.7502,184.8770|162:199.6548,189.4124,183.8034,189.2607|107:199.5197,222.6993,200.0325,216.8318",1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,56,1,0,19,1,0,19,1,1,14,43,291.7047119140625,291.7047119140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,291.7047119140625,291.7047119140625,291.7047119140625,291.7047119140625,0.0,,,"0:365.9582,240.4395,314.5293,275.2117,291.7047",0,0,1,1,1,,,42,42,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,56,3,149,2,1,149,2,1,1,31,26,492.6029968261719,492.6029968261719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,492.6029968261719,492.6029968261719,492.6029968261719,492.6029968261719,0.0,,,"149:456.1508,428.1488,541.8556,555.3044,492.6030",0,0,1,1,1,,,25,25,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,56,5,96,16,1,96,16,1,1,52,5,194.54617309570312,194.54617309570312,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,194.54617309570312,194.54617309570312,194.54617309570312,194.54617309570312,0.0,,,"96:262.2238,217.5029,204.6676,206.0637,194.5462",0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,56,6,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,1,52,5,160.03973388671875,204.37066650390625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,176.3938446044922,189.74065533806296,192.35557556152344,204.37066650390625,9.52219734272101,,,"87:194.0412,204.6861,196.1826,196.1958,194.8406|157:195.9366,195.9217,195.2642,189.0078,183.7767|109:198.0415,220.7983,211.4048,224.7335,203.5083|143:212.0869,196.0787,190.7562,185.2155,193.4291|114:198.7439,191.5043,216.0201,209.2530,199.7743|117:197.6554,200.2881,194.9296,186.6908,183.1992|2:193.1682,190.8948,208.4145,188.3540,180.4722|88:165.2545,171.7843,169.6994,171.0777,176.3938|145:194.3770,184.1252,185.2299,189.3031,184.3556|166:177.9892,181.8811,192.3265,178.5633,176.8455|141:192.9335,194.5163,178.6570,181.6303,193.5812|65:220.4835,175.8210,184.3918,175.3436,182.2419|6:203.0133,192.5308,188.3058,192.8472,196.6141|131:203.2551,197.4288,190.4513,185.4520,192.3556|119:195.3718,196.4678,179.7502,184.8770,176.9788|162:199.6548,189.4124,183.8034,189.2607,202.8533|107:199.5197,222.6993,200.0325,216.8318,204.3707",1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,57,1,0,19,1,0,19,1,1,14,44,300.83673095703125,300.83673095703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,300.83673095703125,300.83673095703125,300.83673095703125,300.83673095703125,0.0,,,"0:240.4395,314.5293,275.2117,291.7047,300.8367",0,0,1,1,1,,,43,43,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,57,3,149,2,1,149,2,1,1,31,27,643.9564208984375,643.9564208984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,643.9564208984375,643.9564208984375,643.9564208984375,643.9564208984375,0.0,,,"149:428.1488,541.8556,555.3044,492.6030,643.9564",0,0,1,1,1,,,26,26,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,57,5,96,16,1,96,16,1,1,52,6,289.0727233886719,289.0727233886719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,289.0727233886719,289.0727233886719,289.0727233886719,289.0727233886719,0.0,,,"96:217.5029,204.6676,206.0637,194.5462,289.0727",0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,57,6,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18,17,1,52,6,159.74188232421875,208.4165802001953,159.42339172363282,221.3698486328125,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,167.4936981201172,186.96791704963235,188.4333038330078,208.4165802001953,9.931010373524133,,,"87:204.6861,196.1826,196.1958,194.8406,208.4166|157:195.9217,195.2642,189.0078,183.7767,186.3807|109:220.7983,211.4048,224.7335,203.5083,194.5715|143:196.0787,190.7562,185.2155,193.4291,183.6111|114:191.5043,216.0201,209.2530,199.7743,182.0646|117:200.2881,194.9296,186.6908,183.1992,188.4333|2:190.8948,208.4145,188.3540,180.4722,173.0758|88:171.7843,169.6994,171.0777,176.3938,193.4080|145:184.1252,185.2299,189.3031,184.3556,200.9711|166:181.8811,192.3265,178.5633,176.8455,178.4532|141:194.5163,178.6570,181.6303,193.5812,190.1312|65:175.8210,184.3918,175.3436,182.2419,167.4937|6:192.5308,188.3058,192.8472,196.6141,191.0089|131:197.4288,190.4513,185.4520,192.3556,181.4886|119:196.4678,179.7502,184.8770,176.9788,175.3379|162:189.4124,183.8034,189.2607,202.8533,191.4379|107:222.6993,200.0325,216.8318,204.3707,192.1704",1,1,1,1,1,False,False,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,58,1,0,19,1,0,19,1,1,14,45,289.23046875,289.23046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,289.23046875,289.23046875,289.23046875,289.23046875,0.0,,,"0:314.5293,275.2117,291.7047,300.8367,289.2305",0,0,1,1,1,,,44,44,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,58,3,149,2,1,149,2,1,1,31,28,535.5371704101562,535.5371704101562,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,535.5371704101562,535.5371704101562,535.5371704101562,535.5371704101562,0.0,,,"149:541.8556,555.3044,492.6030,643.9564,535.5372",0,0,1,1,1,,,27,27,2,1
