subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,41,1,107,18,1,107,18,1,1,18,24,291.4476623535156,291.4476623535156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,291.4476623535156,291.4476623535156,291.4476623535156,291.4476623535156,0.0,,,,,,,,,,,,,,,,,,,,,"107:307.4171,312.5131,341.4486,277.2488,291.4477",,,0,,,,,0,0,1,1,1,,,23,23,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,41,3,96,16,1,96,16,1,1,34,8,228.1020050048828,228.1020050048828,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,228.1020050048828,228.1020050048828,228.1020050048828,228.1020050048828,0.0,,,,,,,,,,,,,,,,,,,,,"96:271.6609,223.4571,253.3276,236.6164,228.1020",,,0,,,,,0,0,1,1,1,,,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,41,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,1,34,8,162.7021942138672,238.13002014160156,160.860107421875,290.2912902832031,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,182.34857177734375,217.8567657470703,221.13115692138672,238.13002014160156,15.174274480864641,,,,,,,,,,,,,,,,,,,,,"87:273.7586,223.9555,209.5055,238.2436,215.6986|157:226.1541,199.0475,218.6370,218.1425,214.0250|149:242.8414,251.2433,214.3312,234.3044,209.3494|109:245.3737,260.7602,240.6131,235.3300,238.1300|143:210.5858,226.4436,231.0382,226.3863,221.9055|114:224.8674,198.5483,207.1244,212.2502,220.3568|117:217.7287,197.7383,207.5106,217.9610,214.2070|2:214.2219,206.9926,199.1982,191.3125,186.1783|88:198.9595,174.6789,207.7611,178.1760,182.3486|145:210.6220,224.9029,198.1604,206.8798,237.5514|166:196.4074,203.3557,204.1459,204.2156,230.4533|141:218.8467,195.4200,204.9230,185.9741,206.6743|65:205.2659,207.3055,204.1780,214.1825,224.3652|6:215.2203,218.2530,217.8549,222.0151,228.8049|131:194.9558,230.1854,219.3353,230.6935,206.6344|119:236.1738,236.3043,227.8817,209.7446,222.8333|162:274.6624,229.5641,277.7176,249.5132,228.3010|0:209.2002,276.0953,234.4706,266.3847,233.6049",,,0,,,,,1,1,1,1,1,False,False,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,42,1,107,18,1,107,18,1,1,18,25,380.1279602050781,380.1279602050781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,380.1279602050781,380.1279602050781,380.1279602050781,380.1279602050781,0.0,,,,,,,,,,,,,,,,,,,,,"107:312.5131,341.4486,277.2488,291.4477,380.1280",,,0,,,,,0,0,1,1,1,,,24,24,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,42,3,96,16,1,96,16,1,1,34,9,268.8532409667969,268.8532409667969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,268.8532409667969,268.8532409667969,268.8532409667969,268.8532409667969,0.0,,,,,,,,,,,,,,,,,,,,,"96:223.4571,253.3276,236.6164,228.1020,268.8532",,,0,,,,,0,0,1,1,1,,,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,42,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,1,34,9,164.46800231933594,249.323974609375,160.8909149169922,284.69321899414064,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,184.821044921875,214.25740559895834,211.9134979248047,249.323974609375,15.456989014333358,,,,,,,,,,,,,,,,,,,,,"87:223.9555,209.5055,238.2436,215.6986,217.1387|157:199.0475,218.6370,218.1425,214.0250,211.6029|149:251.2433,214.3312,234.3044,209.3494,225.8372|109:260.7602,240.6131,235.3300,238.1300,241.3796|143:226.4436,231.0382,226.3863,221.9055,209.4715|114:198.5483,207.1244,212.2502,220.3568,202.8092|117:197.7383,207.5106,217.9610,214.2070,231.4193|2:206.9926,199.1982,191.3125,186.1783,208.2781|88:174.6789,207.7611,178.1760,182.3486,184.8210|145:224.9029,198.1604,206.8798,237.5514,202.2972|166:203.3557,204.1459,204.2156,230.4533,195.8284|141:195.4200,204.9230,185.9741,206.6743,215.9384|65:207.3055,204.1780,214.1825,224.3652,224.5078|6:218.2530,217.8549,222.0151,228.8049,249.3240|131:230.1854,219.3353,230.6935,206.6344,212.2241|119:236.3043,227.8817,209.7446,222.8333,211.3439|162:229.5641,277.7176,249.5132,228.3010,199.0567|0:276.0953,234.4706,266.3847,233.6049,213.3553",,,0,,,,,1,1,1,1,1,False,False,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,43,1,107,18,1,107,18,1,1,18,26,432.14837646484375,432.14837646484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,432.14837646484375,432.14837646484375,432.14837646484375,432.14837646484375,0.0,,,,,,,,,,,,,,,,,,,,,"107:341.4486,277.2488,291.4477,380.1280,432.1484",,,0,,,,,0,0,1,1,1,,,25,25,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,43,3,96,16,1,96,16,1,1,34,10,272.0639343261719,272.0639343261719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,272.0639343261719,272.0639343261719,272.0639343261719,272.0639343261719,0.0,,,,,,,,,,,,,,,,,,,,,"96:253.3276,236.6164,228.1020,268.8532,272.0639",,,0,,,,,0,0,1,1,1,,,9,9,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,43,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,1,34,10,161.34605407714844,290.6833801269531,160.92172241210938,282.3679992675781,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,184.87460327148438,219.71612548828125,211.1543197631836,290.6833801269531,27.039287275553054,,,,,,,,,,,,,,,,,,,,,"87:209.5055,238.2436,215.6986,217.1387,249.2041|157:218.6370,218.1425,214.0250,211.6029,248.5514|149:214.3312,234.3044,209.3494,225.8372,253.5138|109:240.6131,235.3300,238.1300,241.3796,230.9278|143:231.0382,226.3863,221.9055,209.4715,205.6385|114:207.1244,212.2502,220.3568,202.8092,206.2691|117:207.5106,217.9610,214.2070,231.4193,213.7166|2:199.1982,191.3125,186.1783,208.2781,195.0300|88:207.7611,178.1760,182.3486,184.8210,184.8746|145:198.1604,206.8798,237.5514,202.2972,187.4321|166:204.1459,204.2156,230.4533,195.8284,194.4474|141:204.9230,185.9741,206.6743,215.9384,196.3006|65:204.1780,214.1825,224.3652,224.5078,202.4121|6:217.8549,222.0151,228.8049,249.3240,229.0868|131:219.3353,230.6935,206.6344,212.2241,208.5920|119:227.8817,209.7446,222.8333,211.3439,228.7916|162:277.7176,249.5132,228.3010,199.0567,229.4185|0:234.4706,266.3847,233.6049,213.3553,290.6834",,,0,,,,,1,1,1,1,1,False,True,9,9,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,44,1,107,18,1,107,18,1,1,18,27,367.24884033203125,367.24884033203125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,367.24884033203125,367.24884033203125,367.24884033203125,367.24884033203125,0.0,,,,,,,,,,,,,,,,,,,,,"107:277.2488,291.4477,380.1280,432.1484,367.2488",,,0,,,,,0,0,1,1,1,,,26,26,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,44,3,96,16,1,96,16,1,1,34,11,297.32000732421875,297.32000732421875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,297.32000732421875,297.32000732421875,297.32000732421875,297.32000732421875,0.0,,,,,,,,,,,,,,,,,,,,,"96:236.6164,228.1020,268.8532,272.0639,297.3200",,,0,,,,,0,0,1,1,1,,,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,44,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,1,34,11,161.8201141357422,253.1763916015625,161.02780532836914,287.03281860351564,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,183.18382263183594,208.2774141099718,197.67211151123047,253.1763916015625,19.95080058643425,,,,,,,,,,,,,,,,,,,,,"87:238.2436,215.6986,217.1387,249.2041,195.5130|157:218.1425,214.0250,211.6029,248.5514,232.6819|149:234.3044,209.3494,225.8372,253.5138,199.8312|109:235.3300,238.1300,241.3796,230.9278,253.1764|143:226.3863,221.9055,209.4715,205.6385,209.3655|114:212.2502,220.3568,202.8092,206.2691,192.9870|117:217.9610,214.2070,231.4193,213.7166,193.9036|2:191.3125,186.1783,208.2781,195.0300,188.8840|88:178.1760,182.3486,184.8210,184.8746,183.1838|145:206.8798,237.5514,202.2972,187.4321,217.7708|166:204.2156,230.4533,195.8284,194.4474,194.9889|141:185.9741,206.6743,215.9384,196.3006,191.8048|65:214.1825,224.3652,224.5078,202.4121,212.4658|6:222.0151,228.8049,249.3240,229.0868,234.9764|131:230.6935,206.6344,212.2241,208.5920,242.8705|119:209.7446,222.8333,211.3439,228.7916,194.9414|162:249.5132,228.3010,199.0567,229.4185,194.7083|0:266.3847,233.6049,213.3553,290.6834,214.9402",,,0,,,,,1,1,1,1,1,False,False,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,45,1,107,18,1,107,18,1,1,18,28,284.5146484375,284.5146484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,284.5146484375,284.5146484375,284.5146484375,284.5146484375,0.0,,,,,,,,,,,,,,,,,,,,,"107:291.4477,380.1280,432.1484,367.2488,284.5146",,,0,,,,,0,0,1,1,1,,,27,27,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,45,3,96,16,1,96,16,1,1,34,12,407.47796630859375,407.47796630859375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,407.47796630859375,407.47796630859375,407.47796630859375,407.47796630859375,0.0,,,,,,,,,,,,,,,,,,,,,"96:228.1020,268.8532,272.0639,297.3200,407.4780",,,0,,,,,0,0,1,1,1,,,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,45,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,1,34,12,159.82846069335938,270.76141357421875,161.1338882446289,285.4682922363281,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,180.12583923339844,208.19901445176868,200.1372833251953,270.76141357421875,22.72434500315516,,,,,,,,,,,,,,,,,,,,,"87:215.6986,217.1387,249.2041,195.5130,223.5594|157:214.0250,211.6029,248.5514,232.6819,190.6204|149:209.3494,225.8372,253.5138,199.8312,210.4906|109:238.1300,241.3796,230.9278,253.1764,239.0872|143:221.9055,209.4715,205.6385,209.3655,199.8028|114:220.3568,202.8092,206.2691,192.9870,199.5401|117:214.2070,231.4193,213.7166,193.9036,192.8328|2:186.1783,208.2781,195.0300,188.8840,188.7280|88:182.3486,184.8210,184.8746,183.1838,200.4718|145:237.5514,202.2972,187.4321,217.7708,216.2826|166:230.4533,195.8284,194.4474,194.9889,186.5738|141:206.6743,215.9384,196.3006,191.8048,189.9642|65:224.3652,224.5078,202.4121,212.4658,180.1258|6:228.8049,249.3240,229.0868,234.9764,217.7043|131:206.6344,212.2241,208.5920,242.8705,203.4716|119:222.8333,211.3439,228.7916,194.9414,195.6954|162:228.3010,199.0567,229.4185,194.7083,270.7614|0:233.6049,213.3553,290.6834,214.9402,241.8699",,,0,,,,,1,1,1,1,1,True,False,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,46,1,107,18,1,107,18,1,1,18,29,435.576904296875,435.576904296875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,435.576904296875,435.576904296875,435.576904296875,435.576904296875,0.0,,,,,,,,,,,,,,,,,,,,,"107:380.1280,432.1484,367.2488,284.5146,435.5769",,,0,,,,,0,0,1,1,1,,,28,28,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,46,3,96,16,1,96,16,1,1,34,13,352.22821044921875,352.22821044921875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,352.22821044921875,352.22821044921875,352.22821044921875,352.22821044921875,0.0,,,,,,,,,,,,,,,,,,,,,"96:268.8532,272.0639,297.3200,407.4780,352.2282",,,0,,,,,0,0,1,1,1,,,12,12,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,46,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19,18,1,34,13,162.3589630126953,228.61276245117188,160.8909149169922,283.1430725097656,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,190.81793212890625,206.94176144070096,206.97308349609375,228.61276245117188,9.985133354613035,,,,,,,,,,,,,,,,,,,,,"87:217.1387,249.2041,195.5130,223.5594,222.3220|157:211.6029,248.5514,232.6819,190.6204,193.1479|149:225.8372,253.5138,199.8312,210.4906,217.0146|109:241.3796,230.9278,253.1764,239.0872,199.8847|143:209.4715,205.6385,209.3655,199.8028,209.6250|114:202.8092,206.2691,192.9870,199.5401,228.6128|117:231.4193,213.7166,193.9036,192.8328,201.7003|2:208.2781,195.0300,188.8840,188.7280,198.4411|88:184.8210,184.8746,183.1838,200.4718,211.2170|145:202.2972,187.4321,217.7708,216.2826,193.4354|166:195.8284,194.4474,194.9889,186.5738,190.8179|141:215.9384,196.3006,191.8048,189.9642,204.8433|65:224.5078,202.4121,212.4658,180.1258,210.4862|6:249.3240,229.0868,234.9764,217.7043,209.1029|131:212.2241,208.5920,242.8705,203.4716,213.9069|119:211.3439,228.7916,194.9414,195.6954,215.0477|162:199.0567,229.4185,194.7083,270.7614,200.7991|0:213.3553,290.6834,214.9402,241.8699,204.5470",,,0,,,,,1,1,1,1,1,False,False,12,12,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,47,1,107,18,1,107,18,1,1,18,30,296.6897888183594,296.6897888183594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,296.6897888183594,296.6897888183594,296.6897888183594,296.6897888183594,0.0,,,,,,,,,,,,,,,,,,,,,"107:432.1484,367.2488,284.5146,435.5769,296.6898",,,0,,,,,0,0,1,1,1,,,29,29,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,47,3,96,16,1,96,16,1,1,34,14,292.98162841796875,292.98162841796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,292.98162841796875,292.98162841796875,292.98162841796875,292.98162841796875,0.0,,,,,,,,,,,,,,,,,,,,,"96:272.0639,297.3200,407.4780,352.2282,292.9816",,,0,,,,,0,0,1,1,1,,,13,13,2,1
