subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,selected_grad_tails_text,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,22,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,10,162.97030639648438,344.38714599609375,166.72056884765624,397.880322265625,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,209.74685668945312,240.05658601459703,231.6877899169922,344.38714599609375,31.867508941116515,,,"87:278.2923,289.6296,371.5066,250.0065,231.2436|157:292.8372,302.1290,308.1818,239.8017,221.0832|149:242.9935,306.2757,323.2099,280.3415,209.7469|109:244.8442,223.1922,237.5277,220.2934,239.5887|143:220.7874,218.7557,249.3577,289.3758,236.2380|114:209.4963,245.6887,233.5571,242.7664,212.4856|117:233.2220,255.2257,210.7129,256.4447,228.2222|2:220.2836,205.9242,223.4440,255.0380,230.1443|88:199.8895,212.5574,221.5318,211.0176,240.9454|145:229.8621,210.1371,226.1854,225.7858,231.6878|166:224.9710,253.2298,228.1699,203.5860,222.0379|141:240.0917,256.2877,222.5805,250.5485,212.4247|65:227.2908,197.8247,200.2824,250.0558,234.3610|6:252.5912,207.9480,233.0082,247.2569,238.5989|131:230.1479,221.7671,240.0010,226.7753,265.6662|119:219.7700,218.0570,214.9377,266.0715,209.8199|96:252.5319,407.6982,407.9536,234.3109,344.3871|162:421.4914,271.5880,271.5619,269.7379,257.9648|0:236.7917,295.4549,259.9149,245.0177,294.4290",1,1,1,1,1,True,False,9,9,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,23,1,107,18,1,107,18,1,1,13,11,348.38824462890625,348.38824462890625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,348.38824462890625,348.38824462890625,348.38824462890625,348.38824462890625,0.0,,,"107:335.3205,444.1082,337.3147,331.5025,348.3882",0,0,1,1,1,,,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,23,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,11,166.6386260986328,352.0309143066406,166.04906616210937,378.2446044921875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,200.89181518554688,257.58726099917766,247.13046264648438,352.0309143066406,40.4903536785765,,,"87:289.6296,371.5066,250.0065,231.2436,269.9489|157:302.1290,308.1818,239.8017,221.0832,294.2087|149:306.2757,323.2099,280.3415,209.7469,219.2734|109:223.1922,237.5277,220.2934,239.5887,315.4336|143:218.7557,249.3577,289.3758,236.2380,229.0436|114:245.6887,233.5571,242.7664,212.4856,261.5664|117:255.2257,210.7129,256.4447,228.2222,271.1923|2:205.9242,223.4440,255.0380,230.1443,210.9048|88:212.5574,221.5318,211.0176,240.9454,243.5108|145:210.1371,226.1854,225.7858,231.6878,330.6432|166:253.2298,228.1699,203.5860,222.0379,232.7347|141:256.2877,222.5805,250.5485,212.4247,200.8918|65:197.8247,200.2824,250.0558,234.3610,222.0042|6:207.9480,233.0082,247.2569,238.5989,269.1426|131:221.7671,240.0010,226.7753,265.6662,247.1305|119:218.0570,214.9377,266.0715,209.8199,233.6056|96:407.6982,407.9536,234.3109,344.3871,267.5931|162:271.5880,271.5619,269.7379,257.9648,223.2989|0:295.4549,259.9149,245.0177,294.4290,352.0309",1,1,1,1,1,False,False,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,24,1,107,18,1,107,18,1,1,13,12,364.9445495605469,364.9445495605469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,364.9445495605469,364.9445495605469,364.9445495605469,364.9445495605469,0.0,,,"107:444.1082,337.3147,331.5025,348.3882,364.9445",0,0,1,1,1,,,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,24,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,12,164.08853149414062,347.5211181640625,166.26636505126953,358.60888671875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,206.4697723388672,254.29478615208677,249.0123291015625,347.5211181640625,36.43115219187681,,,"87:371.5066,250.0065,231.2436,269.9489,255.8554|157:308.1818,239.8017,221.0832,294.2087,249.0123|149:323.2099,280.3415,209.7469,219.2734,247.3438|109:237.5277,220.2934,239.5887,315.4336,347.5211|143:249.3577,289.3758,236.2380,229.0436,277.0333|114:233.5571,242.7664,212.4856,261.5664,236.1637|117:210.7129,256.4447,228.2222,271.1923,206.4698|2:223.4440,255.0380,230.1443,210.9048,227.4409|88:221.5318,211.0176,240.9454,243.5108,209.7850|145:226.1854,225.7858,231.6878,330.6432,234.1722|166:228.1699,203.5860,222.0379,232.7347,260.1804|141:222.5805,250.5485,212.4247,200.8918,208.2205|65:200.2824,250.0558,234.3610,222.0042,289.9059|6:233.0082,247.2569,238.5989,269.1426,279.1839|131:240.0010,226.7753,265.6662,247.1305,231.9711|119:214.9377,266.0715,209.8199,233.6056,217.5018|96:407.9536,234.3109,344.3871,267.5931,307.9061|162:271.5619,269.7379,257.9648,223.2989,292.1857|0:259.9149,245.0177,294.4290,352.0309,253.7479",1,1,1,1,1,True,False,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,25,1,107,18,1,107,18,1,1,13,13,289.9894104003906,289.9894104003906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,289.9894104003906,289.9894104003906,289.9894104003906,289.9894104003906,0.0,,,"107:337.3147,331.5025,348.3882,364.9445,289.9894",0,0,1,1,1,,,12,12,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,25,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,13,168.1767578125,380.7159729003906,165.8179504394531,355.9776977539062,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,195.81410217285156,244.807960911801,232.2666778564453,380.7159729003906,40.26410183166972,,,"87:250.0065,231.2436,269.9489,255.8554,218.9305|157:239.8017,221.0832,294.2087,249.0123,228.0073|149:280.3415,209.7469,219.2734,247.3438,268.8517|109:220.2934,239.5887,315.4336,347.5211,253.8027|143:289.3758,236.2380,229.0436,277.0333,232.2667|114:242.7664,212.4856,261.5664,236.1637,210.2563|117:256.4447,228.2222,271.1923,206.4698,231.3327|2:255.0380,230.1443,210.9048,227.4409,212.0783|88:211.0176,240.9454,243.5108,209.7850,195.8141|145:225.7858,231.6878,330.6432,234.1722,217.9319|166:203.5860,222.0379,232.7347,260.1804,216.5629|141:250.5485,212.4247,200.8918,208.2205,226.1750|65:250.0558,234.3610,222.0042,289.9059,249.0461|6:247.2569,238.5989,269.1426,279.1839,250.0605|131:226.7753,265.6662,247.1305,231.9711,267.2253|119:266.0715,209.8199,233.6056,217.5018,243.9894|96:234.3109,344.3871,267.5931,307.9061,246.0598|162:269.7379,257.9648,223.2989,292.1857,302.2442|0:245.0177,294.4290,352.0309,253.7479,380.7160",1,1,1,1,1,False,True,12,12,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,26,1,107,18,1,107,18,1,1,13,14,370.5661926269531,370.5661926269531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,370.5661926269531,370.5661926269531,370.5661926269531,370.5661926269531,0.0,,,"107:331.5025,348.3882,364.9445,289.9894,370.5662",0,0,1,1,1,,,13,13,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,26,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,14,162.82752990722656,345.59149169921875,166.04300842285156,363.0303039550781,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,195.67025756835938,246.8797567267167,230.99234008789062,345.59149169921875,41.37547537272947,,,"87:231.2436,269.9489,255.8554,218.9305,280.4529|157:221.0832,294.2087,249.0123,228.0073,230.7764|149:209.7469,219.2734,247.3438,268.8517,238.1346|109:239.5887,315.4336,347.5211,253.8027,230.5655|143:236.2380,229.0436,277.0333,232.2667,230.9923|114:212.4856,261.5664,236.1637,210.2563,216.8383|117:228.2222,271.1923,206.4698,231.3327,241.3262|2:230.1443,210.9048,227.4409,212.0783,244.0718|88:240.9454,243.5108,209.7850,195.8141,218.6429|145:231.6878,330.6432,234.1722,217.9319,214.2530|166:222.0379,232.7347,260.1804,216.5629,195.6703|141:212.4247,200.8918,208.2205,226.1750,227.3109|65:234.3610,222.0042,289.9059,249.0461,234.1134|6:238.5989,269.1426,279.1839,250.0605,224.7558|131:265.6662,247.1305,231.9711,267.2253,233.7727|119:209.8199,233.6056,217.5018,243.9894,224.9347|96:344.3871,267.5931,307.9061,246.0598,321.6660|162:257.9648,223.2989,292.1857,302.2442,336.8461|0:294.4290,352.0309,253.7479,380.7160,345.5915",1,1,1,1,1,True,False,13,13,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,27,1,107,18,1,107,18,1,1,13,15,371.8580017089844,371.8580017089844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,371.8580017089844,371.8580017089844,371.8580017089844,371.8580017089844,0.0,,,"107:348.3882,364.9445,289.9894,370.5662,371.8580",0,0,1,1,1,,,14,14,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,27,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,15,162.11825561523438,318.66925048828125,165.66564331054687,357.2932922363281,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,204.74179077148438,248.87633313630758,244.50462341308594,318.66925048828125,29.997268252690773,,,"87:269.9489,255.8554,218.9305,280.4529,268.8480|157:294.2087,249.0123,228.0073,230.7764,207.3382|149:219.2734,247.3438,268.8517,238.1346,277.7218|109:315.4336,347.5211,253.8027,230.5655,235.6468|143:229.0436,277.0333,232.2667,230.9923,221.8171|114:261.5664,236.1637,210.2563,216.8383,258.7439|117:271.1923,206.4698,231.3327,241.3262,254.0082|2:210.9048,227.4409,212.0783,244.0718,219.8703|88:243.5108,209.7850,195.8141,218.6429,204.7418|145:330.6432,234.1722,217.9319,214.2530,216.0178|166:232.7347,260.1804,216.5629,195.6703,244.5046|141:200.8918,208.2205,226.1750,227.3109,250.8277|65:222.0042,289.9059,249.0461,234.1134,232.9120|6:269.1426,279.1839,250.0605,224.7558,268.2048|131:247.1305,231.9711,267.2253,233.7727,233.3929|119:233.6056,217.5018,243.9894,224.9347,240.6617|96:267.5931,307.9061,246.0598,321.6660,272.3814|162:223.2989,292.1857,302.2442,336.8461,302.3422|0:352.0309,253.7479,380.7160,345.5915,318.6693",1,1,1,1,1,True,False,14,14,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,28,1,107,18,1,107,18,1,1,13,16,347.3832702636719,347.3832702636719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,347.3832702636719,347.3832702636719,347.3832702636719,347.3832702636719,0.0,,,"107:364.9445,289.9894,370.5662,371.8580,347.3833",0,0,1,1,1,,,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,28,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,16,167.45347595214844,373.24603271484375,165.34700927734374,354.6621032714844,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,206.40896606445312,250.57151312577096,242.5475311279297,373.24603271484375,37.43006645868077,,,"87:255.8554,218.9305,280.4529,268.8480,242.5475|157:249.0123,228.0073,230.7764,207.3382,228.8224|149:247.3438,268.8517,238.1346,277.7218,253.4032|109:347.5211,253.8027,230.5655,235.6468,234.6348|143:277.0333,232.2667,230.9923,221.8171,235.0025|114:236.1637,210.2563,216.8383,258.7439,310.9278|117:206.4698,231.3327,241.3262,254.0082,247.6141|2:227.4409,212.0783,244.0718,219.8703,373.2460|88:209.7850,195.8141,218.6429,204.7418,241.2198|145:234.1722,217.9319,214.2530,216.0178,206.4090|166:260.1804,216.5629,195.6703,244.5046,219.1016|141:208.2205,226.1750,227.3109,250.8277,208.2345|65:289.9059,249.0461,234.1134,232.9120,223.1815|6:279.1839,250.0605,224.7558,268.2048,267.4193|131:231.9711,267.2253,233.7727,233.3929,253.4557|119:217.5018,243.9894,224.9347,240.6617,266.6866|96:307.9061,246.0598,321.6660,272.3814,259.8677|162:292.1857,302.2442,336.8461,302.3422,261.7901|0:253.7479,380.7160,345.5915,318.6693,227.2946",1,1,1,1,1,False,True,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,29,1,107,18,1,107,18,1,1,13,17,272.7451477050781,272.7451477050781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,272.7451477050781,272.7451477050781,272.7451477050781,272.7451477050781,0.0,,,"107:289.9894,370.5662,371.8580,347.3833,272.7451",0,0,1,1,1,,,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,29,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,17,163.87515258789062,278.5394287109375,165.51333618164062,358.60888671875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,194.08396911621094,237.74871344315378,235.46664428710938,278.5394287109375,20.596122353158016,,,"87:218.9305,280.4529,268.8480,242.5475,277.5594|157:228.0073,230.7764,207.3382,228.8224,235.6436|149:268.8517,238.1346,277.7218,253.4032,220.5390|109:253.8027,230.5655,235.6468,234.6348,253.8863|143:232.2667,230.9923,221.8171,235.0025,241.2083|114:210.2563,216.8383,258.7439,310.9278,238.1056|117:231.3327,241.3262,254.0082,247.6141,224.9750|2:212.0783,244.0718,219.8703,373.2460,221.9804|88:195.8141,218.6429,204.7418,241.2198,252.8747|145:217.9319,214.2530,216.0178,206.4090,194.0840|166:216.5629,195.6703,244.5046,219.1016,226.8280|141:226.1750,227.3109,250.8277,208.2345,230.7282|65:249.0461,234.1134,232.9120,223.1815,218.4819|6:250.0605,224.7558,268.2048,267.4193,235.4666|131:267.2253,233.7727,233.3929,253.4557,253.9637|119:243.9894,224.9347,240.6617,266.6866,223.7505|96:246.0598,321.6660,272.3814,259.8677,261.6386|162:302.2442,336.8461,302.3422,261.7901,278.5394|0:380.7160,345.5915,318.6693,227.2946,226.9723",1,1,1,1,1,True,False,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,30,1,107,18,1,107,18,1,1,13,18,342.8419189453125,342.8419189453125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,342.8419189453125,342.8419189453125,342.8419189453125,342.8419189453125,0.0,,,"107:370.5662,371.8580,347.3833,272.7451,342.8419",0,0,1,1,1,,,17,17,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,30,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,18,164.30125427246094,287.4083251953125,165.22879638671876,355.9776977539062,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,198.4044189453125,242.2737394634046,243.77667236328125,287.4083251953125,23.24793412188513,,,"87:280.4529,268.8480,242.5475,277.5594,237.4936|157:230.7764,207.3382,228.8224,235.6436,251.8814|149:238.1346,277.7218,253.4032,220.5390,250.2398|109:230.5655,235.6468,234.6348,253.8863,223.8918|143:230.9923,221.8171,235.0025,241.2083,259.4724|114:216.8383,258.7439,310.9278,238.1056,246.2626|117:241.3262,254.0082,247.6141,224.9750,216.2549|2:244.0718,219.8703,373.2460,221.9804,215.6323|88:218.6429,204.7418,241.2198,252.8747,210.5202|145:214.2530,216.0178,206.4090,194.0840,218.9805|166:195.6703,244.5046,219.1016,226.8280,198.4044|141:227.3109,250.8277,208.2345,230.7282,243.6377|65:234.1134,232.9120,223.1815,218.4819,238.1991|6:224.7558,268.2048,267.4193,235.4666,287.4083|131:233.7727,233.3929,253.4557,253.9637,243.7767|119:224.9347,240.6617,266.6866,223.7505,252.4218|96:321.6660,272.3814,259.8677,261.6386,277.0514|162:336.8461,302.3422,261.7901,278.5394,258.8421|0:345.5915,318.6693,227.2946,226.9723,272.8301",1,1,1,1,1,True,False,17,17,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,31,1,107,18,1,107,18,1,1,13,19,431.9599609375,431.9599609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,431.9599609375,431.9599609375,431.9599609375,431.9599609375,0.0,,,"107:371.8580,347.3833,272.7451,342.8419,431.9600",0,0,1,1,1,,,18,18,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,31,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,19,165.71231079101562,336.018798828125,164.95781478881835,353.3465087890625,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,196.24949645996094,247.3697052001953,240.03955078125,336.018798828125,35.49896122973464,,,"87:268.8480,242.5475,277.5594,237.4936,221.4323|157:207.3382,228.8224,235.6436,251.8814,238.6460|149:277.7218,253.4032,220.5390,250.2398,231.2630|109:235.6468,234.6348,253.8863,223.8918,245.5021|143:221.8171,235.0025,241.2083,259.4724,253.5968|114:258.7439,310.9278,238.1056,246.2626,246.0977|117:254.0082,247.6141,224.9750,216.2549,336.0188|2:219.8703,373.2460,221.9804,215.6323,235.7339|88:204.7418,241.2198,252.8747,210.5202,196.2495|145:216.0178,206.4090,194.0840,218.9805,246.2614|166:244.5046,219.1016,226.8280,198.4044,215.6261|141:250.8277,208.2345,230.7282,243.6377,213.7317|65:232.9120,223.1815,218.4819,238.1991,242.9381|6:268.2048,267.4193,235.4666,287.4083,240.0396|131:233.3929,253.4557,253.9637,243.7767,237.1339|119:240.6617,266.6866,223.7505,252.4218,228.1503|96:272.3814,259.8677,261.6386,277.0514,301.3612|162:302.3422,261.7901,278.5394,258.8421,328.8847|0:318.6693,227.2946,226.9723,272.8301,241.3572",1,1,1,1,1,False,False,18,18,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,32,1,107,18,1,107,18,1,1,13,20,498.1506042480469,498.1506042480469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,498.1506042480469,498.1506042480469,498.1506042480469,498.1506042480469,0.0,,,"107:347.3833,272.7451,342.8419,431.9600,498.1506",0,0,1,1,1,,,19,19,2,1
