subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,11,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,11,164.16958618164062,310.3944091796875,156.72221755981445,231.68050842285157,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,162.14169311523438,196.1150665283203,182.02850341796875,310.3944091796875,36.26466537040695,,,,,,,,,,,,,,,,,,,,,"178:183.9393,179.5458,235.0817,175.5983,180.8309|96:198.0062,187.6147,236.1287,208.0593,258.8716|19:160.3889,166.1457,170.5060,162.4009,163.5922|176:211.1353,229.0001,170.6429,187.6272,180.6696|171:177.8608,180.1754,181.1686,192.6707,182.2548|89:159.4475,199.8490,193.7231,181.1004,180.6727|90:178.0851,173.1377,167.2352,174.6867,185.2015|11:152.9439,171.8009,174.3438,171.8778,162.1417|190:182.9368,180.4917,188.4648,183.6053,186.3709|109:169.5419,227.3651,177.3840,179.2154,247.7864|24:165.9061,185.7390,176.2702,166.0669,183.6023|30:165.7399,169.0159,181.5295,237.2460,179.7253|166:180.8545,173.3871,177.8627,184.5440,205.7366|5:159.9063,170.6970,157.5694,170.0240,172.5315|2:156.1889,159.1742,176.4974,166.9693,168.0896|162:171.5761,185.2427,185.4047,184.1589,191.4790|62:193.5077,215.0491,237.9348,197.3457,181.8022|217:209.2667,195.9157,191.7409,222.0770,224.6196|145:194.7697,191.9047,194.3967,252.9253,175.9286|60:190.1760,184.2145,203.1070,163.4464,310.3944",,,0,,,,,1,1,1,1,1,False,True,10,10,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,12,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,12,159.99856567382812,240.18182373046875,157.24010467529297,237.934814453125,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,165.29351806640625,186.9914863586426,182.193603515625,240.18182373046875,19.261563475258637,,,,,,,,,,,,,,,,,,,,,"178:179.5458,235.0817,175.5983,180.8309,183.2376|96:187.6147,236.1287,208.0593,258.8716,171.2041|19:166.1457,170.5060,162.4009,163.5922,165.2935|176:229.0001,170.6429,187.6272,180.6696,186.1018|171:180.1754,181.1686,192.6707,182.2548,189.0952|89:199.8490,193.7231,181.1004,180.6727,172.7647|90:173.1377,167.2352,174.6867,185.2015,168.7084|11:171.8009,174.3438,171.8778,162.1417,170.3248|190:180.4917,188.4648,183.6053,186.3709,227.1065|109:227.3651,177.3840,179.2154,247.7864,198.5668|24:185.7390,176.2702,166.0669,183.6023,175.4444|30:169.0159,181.5295,237.2460,179.7253,181.1496|166:173.3871,177.8627,184.5440,205.7366,187.6790|5:170.6970,157.5694,170.0240,172.5315,173.3978|2:159.1742,176.4974,166.9693,168.0896,172.0657|162:185.2427,185.4047,184.1589,191.4790,190.5215|62:215.0491,237.9348,197.3457,181.8022,195.1947|217:195.9157,191.7409,222.0770,224.6196,211.3895|145:191.9047,194.3967,252.9253,175.9286,240.1818|60:184.2145,203.1070,163.4464,310.3944,180.4022",,,0,,,,,1,1,1,1,1,False,True,11,11,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,13,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,13,157.26429748535156,238.77264404296875,157.75799179077148,239.50772094726562,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,170.7961883544922,186.65542755126953,182.11003875732422,238.77264404296875,16.092900379315633,,,,,,,,,,,,,,,,,,,,,"178:235.0817,175.5983,180.8309,183.2376,192.2169|96:236.1287,208.0593,258.8716,171.2041,170.7962|19:170.5060,162.4009,163.5922,165.2935,178.4225|176:170.6429,187.6272,180.6696,186.1018,178.0573|171:181.1686,192.6707,182.2548,189.0952,198.2768|89:193.7231,181.1004,180.6727,172.7647,173.2061|90:167.2352,174.6867,185.2015,168.7084,173.5289|11:174.3438,171.8778,162.1417,170.3248,174.3696|190:188.4648,183.6053,186.3709,227.1065,182.7374|109:177.3840,179.2154,247.7864,198.5668,198.6039|24:176.2702,166.0669,183.6023,175.4444,181.4826|30:181.5295,237.2460,179.7253,181.1496,176.4380|166:177.8627,184.5440,205.7366,187.6790,185.2206|5:157.5694,170.0240,172.5315,173.3978,171.7953|2:176.4974,166.9693,168.0896,172.0657,171.8527|162:185.4047,184.1589,191.4790,190.5215,187.7548|62:237.9348,197.3457,181.8022,195.1947,201.2956|217:191.7409,222.0770,224.6196,211.3895,238.7726|145:194.3967,252.9253,175.9286,240.1818,207.5520|60:203.1070,163.4464,310.3944,180.4022,190.7287",,,0,,,,,1,1,1,1,1,True,False,12,12,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,14,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,14,157.89755249023438,234.29991149902344,157.26429748535156,239.33631591796876,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,164.3198699951172,191.1731384277344,190.3082504272461,234.29991149902344,16.643285363927088,,,,,,,,,,,,,,,,,,,,,"178:175.5983,180.8309,183.2376,192.2169,195.6599|96:208.0593,258.8716,171.2041,170.7962,175.4825|19:162.4009,163.5922,165.2935,178.4225,194.0676|176:187.6272,180.6696,186.1018,178.0573,190.2635|171:192.6707,182.2548,189.0952,198.2768,207.3687|89:181.1004,180.6727,172.7647,173.2061,176.7784|90:174.6867,185.2015,168.7084,173.5289,190.3530|11:171.8778,162.1417,170.3248,174.3696,164.3199|190:183.6053,186.3709,227.1065,182.7374,202.2506|109:179.2154,247.7864,198.5668,198.6039,183.9152|24:166.0669,183.6023,175.4444,181.4826,177.9099|30:237.2460,179.7253,181.1496,176.4380,171.0698|166:184.5440,205.7366,187.6790,185.2206,185.0246|5:170.0240,172.5315,173.3978,171.7953,182.9143|2:166.9693,168.0896,172.0657,171.8527,182.1855|162:184.1589,191.4790,190.5215,187.7548,190.6586|62:197.3457,181.8022,195.1947,201.2956,192.2636|217:222.0770,224.6196,211.3895,238.7726,225.3167|145:252.9253,175.9286,240.1818,207.5520,234.2999|60:163.4464,310.3944,180.4022,190.7287,201.3605",,,0,,,,,1,1,1,1,1,False,False,13,13,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,15,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,15,158.4290771484375,261.31634521484375,157.42261123657227,238.91356201171874,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,166.28707885742188,188.27075576782227,181.68047332763672,261.31634521484375,20.26460541627221,,,,,,,,,,,,,,,,,,,,,"178:180.8309,183.2376,192.2169,195.6599,193.6980|96:258.8716,171.2041,170.7962,175.4825,174.4083|19:163.5922,165.2935,178.4225,194.0676,174.6699|176:180.6696,186.1018,178.0573,190.2635,199.0185|171:182.2548,189.0952,198.2768,207.3687,191.0456|89:180.6727,172.7647,173.2061,176.7784,181.8890|90:185.2015,168.7084,173.5289,190.3530,181.4719|11:162.1417,170.3248,174.3696,164.3199,166.2871|190:186.3709,227.1065,182.7374,202.2506,177.3462|109:247.7864,198.5668,198.6039,183.9152,182.1441|24:183.6023,175.4444,181.4826,177.9099,178.7924|30:179.7253,181.1496,176.4380,171.0698,179.2498|166:205.7366,187.6790,185.2206,185.0246,199.9188|5:172.5315,173.3978,171.7953,182.9143,172.4163|2:168.0896,172.0657,171.8527,182.1855,180.5220|162:191.4790,190.5215,187.7548,190.6586,198.0521|62:181.8022,195.1947,201.2956,192.2636,166.8871|217:224.6196,211.3895,238.7726,225.3167,201.2681|145:175.9286,240.1818,207.5520,234.2999,261.3163|60:310.3944,180.4022,190.7287,201.3605,205.0136",,,0,,,,,1,1,1,1,1,False,True,14,14,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,16,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,16,158.05039978027344,254.7149658203125,157.58092498779297,239.89998779296874,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,162.849609375,193.53612518310547,191.16114807128906,254.7149658203125,19.901745679456248,,,,,,,,,,,,,,,,,,,,,"178:183.2376,192.2169,195.6599,193.6980,194.0930|96:171.2041,170.7962,175.4825,174.4083,174.1228|19:165.2935,178.4225,194.0676,174.6699,164.8968|176:186.1018,178.0573,190.2635,199.0185,191.2700|171:189.0952,198.2768,207.3687,191.0456,201.5805|89:172.7647,173.2061,176.7784,181.8890,182.6069|90:168.7084,173.5289,190.3530,181.4719,188.4225|11:170.3248,174.3696,164.3199,166.2871,191.0523|190:227.1065,182.7374,202.2506,177.3462,217.7752|109:198.5668,198.6039,183.9152,182.1441,175.4454|24:175.4444,181.4826,177.9099,178.7924,185.0533|30:181.1496,176.4380,171.0698,179.2498,162.8496|166:187.6790,185.2206,185.0246,199.9188,188.2403|5:173.3978,171.7953,182.9143,172.4163,180.8300|2:172.0657,171.8527,182.1855,180.5220,202.4953|162:190.5215,187.7548,190.6586,198.0521,199.2041|62:195.1947,201.2956,192.2636,166.8871,196.7970|217:211.3895,238.7726,225.3167,201.2681,209.2179|145:240.1818,207.5520,234.2999,261.3163,254.7150|60:180.4022,190.7287,201.3605,205.0136,210.0548",,,0,,,,,1,1,1,1,1,False,True,15,15,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,17,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,17,156.62229919433594,236.25653076171875,157.73923873901367,246.55357360839844,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,168.97169494628906,191.9655731201172,189.08303833007812,236.25653076171875,16.887010862628973,,,,,,,,,,,,,,,,,,,,,"178:192.2169,195.6599,193.6980,194.0930,177.7433|96:170.7962,175.4825,174.4083,174.1228,200.1552|19:178.4225,194.0676,174.6699,164.8968,181.4849|176:178.0573,190.2635,199.0185,191.2700,184.1563|171:198.2768,207.3687,191.0456,201.5805,199.1145|89:173.2061,176.7784,181.8890,182.6069,174.2771|90:173.5289,190.3530,181.4719,188.4225,197.2247|11:174.3696,164.3199,166.2871,191.0523,168.9717|190:182.7374,202.2506,177.3462,217.7752,186.6879|109:198.6039,183.9152,182.1441,175.4454,185.1284|24:181.4826,177.9099,178.7924,185.0533,179.0843|30:176.4380,171.0698,179.2498,162.8496,171.0258|166:185.2206,185.0246,199.9188,188.2403,179.8375|5:171.7953,182.9143,172.4163,180.8300,197.9981|2:171.8527,182.1855,180.5220,202.4953,191.4782|162:187.7548,190.6586,198.0521,199.2041,197.2005|62:201.2956,192.2636,166.8871,196.7970,194.0165|217:238.7726,225.3167,201.2681,209.2179,236.2565|145:207.5520,234.2999,261.3163,254.7150,213.5555|60:190.7287,201.3605,205.0136,210.0548,223.9146",,,0,,,,,1,1,1,1,1,True,False,16,16,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,18,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,18,159.67105102539062,323.4517822265625,157.26429748535156,242.73052368164062,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,159.36590576171875,200.33641052246094,191.00343322753906,323.4517822265625,36.066933824451226,,,,,,,,,,,,,,,,,,,,,"178:195.6599,193.6980,194.0930,177.7433,181.4558|96:175.4825,174.4083,174.1228,200.1552,186.5735|19:194.0676,174.6699,164.8968,181.4849,159.3659|176:190.2635,199.0185,191.2700,184.1563,193.8598|171:207.3687,191.0456,201.5805,199.1145,191.6383|89:176.7784,181.8890,182.6069,174.2771,187.9505|90:190.3530,181.4719,188.4225,197.2247,178.7309|11:164.3199,166.2871,191.0523,168.9717,195.8932|190:202.2506,177.3462,217.7752,186.6879,215.6411|109:183.9152,182.1441,175.4454,185.1284,196.1509|24:177.9099,178.7924,185.0533,179.0843,167.9156|30:171.0698,179.2498,162.8496,171.0258,174.1368|166:185.0246,199.9188,188.2403,179.8375,190.3686|5:182.9143,172.4163,180.8300,197.9981,176.9542|2:182.1855,180.5220,202.4953,191.4782,177.6203|162:190.6586,198.0521,199.2041,197.2005,200.7996|62:192.2636,166.8871,196.7970,194.0165,248.6023|217:225.3167,201.2681,209.2179,236.2565,247.9550|145:234.2999,261.3163,254.7150,213.5555,211.6640|60:201.3605,205.0136,210.0548,223.9146,323.4518",,,0,,,,,1,1,1,1,1,False,True,17,17,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,19,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,19,157.88491821289062,250.86427307128906,157.42261123657227,251.65097351074218,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,165.15884399414062,196.1980308532715,188.375244140625,250.86427307128906,22.886907534764703,,,,,,,,,,,,,,,,,,,,,"178:193.6980,194.0930,177.7433,181.4558,188.7609|96:174.4083,174.1228,200.1552,186.5735,187.9896|19:174.6699,164.8968,181.4849,159.3659,165.1588|176:199.0185,191.2700,184.1563,193.8598,186.7097|171:191.0456,201.5805,199.1145,191.6383,181.8257|89:181.8890,182.6069,174.2771,187.9505,180.5109|90:181.4719,188.4225,197.2247,178.7309,182.1123|11:166.2871,191.0523,168.9717,195.8932,193.8175|190:177.3462,217.7752,186.6879,215.6411,194.9971|109:182.1441,175.4454,185.1284,196.1509,181.6826|24:178.7924,185.0533,179.0843,167.9156,168.2068|30:179.2498,162.8496,171.0258,174.1368,171.2987|166:199.9188,188.2403,179.8375,190.3686,222.0052|5:172.4163,180.8300,197.9981,176.9542,176.6623|2:180.5220,202.4953,191.4782,177.6203,199.8716|162:198.0521,199.2041,197.2005,200.7996,225.5866|62:166.8871,196.7970,194.0165,248.6023,217.2430|217:201.2681,209.2179,236.2565,247.9550,230.9967|145:261.3163,254.7150,213.5555,211.6640,217.6604|60:205.0136,210.0548,223.9146,323.4518,250.8643",,,0,,,,,1,1,1,1,1,False,False,18,18,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,20,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,20,159.90335083007812,256.6432189941406,157.5746078491211,252.1009033203125,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,172.1422119140625,197.6384407043457,189.1299591064453,256.6432189941406,22.329907595076065,,,,,,,,,,,,,,,,,,,,,"178:194.0930,177.7433,181.4558,188.7609,175.6135|96:174.1228,200.1552,186.5735,187.9896,191.3579|19:164.8968,181.4849,159.3659,165.1588,172.1422|176:191.2700,184.1563,193.8598,186.7097,185.1152|171:201.5805,199.1145,191.6383,181.8257,186.4357|89:182.6069,174.2771,187.9505,180.5109,188.9720|90:188.4225,197.2247,178.7309,182.1123,180.8814|11:191.0523,168.9717,195.8932,193.8175,207.4204|190:217.7752,186.6879,215.6411,194.9971,188.3838|109:175.4454,185.1284,196.1509,181.6826,203.0032|24:185.0533,179.0843,167.9156,168.2068,185.6088|30:162.8496,171.0258,174.1368,171.2987,189.2879|166:188.2403,179.8375,190.3686,222.0052,191.3328|5:180.8300,197.9981,176.9542,176.6623,179.8677|2:202.4953,191.4782,177.6203,199.8716,188.0348|162:199.2041,197.2005,200.7996,225.5866,208.6032|62:196.7970,194.0165,248.6023,217.2430,247.4876|217:209.2179,236.2565,247.9550,230.9967,232.1396|145:254.7150,213.5555,211.6640,217.6604,256.6432|60:210.0548,223.9146,323.4518,250.8643,194.4377",,,0,,,,,1,1,1,1,1,False,True,19,19,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,21,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,21,157.76991271972656,240.2758026123047,157.72976303100586,253.30304718017578,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,174.46261596679688,198.48453369140626,195.5235137939453,240.2758026123047,20.19581584981587,,,,,,,,,,,,,,,,,,,,,"178:177.7433,181.4558,188.7609,175.6135,182.9407|96:200.1552,186.5735,187.9896,191.3579,189.0922|19:181.4849,159.3659,165.1588,172.1422,174.5300|176:184.1563,193.8598,186.7097,185.1152,223.2638|171:199.1145,191.6383,181.8257,186.4357,182.6473|89:174.2771,187.9505,180.5109,188.9720,174.4626|90:197.2247,178.7309,182.1123,180.8814,181.7680|11:168.9717,195.8932,193.8175,207.4204,180.2964|190:186.6879,215.6411,194.9971,188.3838,201.1344|109:185.1284,196.1509,181.6826,203.0032,200.2083|24:179.0843,167.9156,168.2068,185.6088,174.6606|30:171.0258,174.1368,171.2987,189.2879,196.4341|166:179.8375,190.3686,222.0052,191.3328,197.9180|5:197.9981,176.9542,176.6623,179.8677,194.6129|2:191.4782,177.6203,199.8716,188.0348,186.2477|162:197.2005,200.7996,225.5866,208.6032,221.5832|62:194.0165,248.6023,217.2430,247.4876,237.7239|217:236.2565,247.9550,230.9967,232.1396,208.1229|145:213.5555,211.6640,217.6604,256.6432,240.2758|60:223.9146,323.4518,250.8643,194.4377,221.7680",,,0,,,,,1,1,1,1,1,False,False,20,20,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,22,0,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,22,161.78909301757812,349.9191589355469,157.76991271972656,252.92532348632812,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,177.75006103515625,213.67158432006835,189.5320587158203,349.9191589355469,44.110272964765066,,,,,,,,,,,,,,,,,,,,,"178:181.4558,188.7609,175.6135,182.9407,184.7830|96:186.5735,187.9896,191.3579,189.0922,179.5808|19:159.3659,165.1588,172.1422,174.5300,185.7941|176:193.8598,186.7097,185.1152,223.2638,215.4349|171:191.6383,181.8257,186.4357,182.6473,199.4715|89:187.9505,180.5109,188.9720,174.4626,186.7571|90:178.7309,182.1123,180.8814,181.7680,181.0100|11:195.8932,193.8175,207.4204,180.2964,177.7501|190:215.6411,194.9971,188.3838,201.1344,245.1851|109:196.1509,181.6826,203.0032,200.2083,192.3070|24:167.9156,168.2068,185.6088,174.6606,182.6721|30:174.1368,171.2987,189.2879,196.4341,177.8628|166:190.3686,222.0052,191.3328,197.9180,180.9353|5:176.9542,176.6623,179.8677,194.6129,184.3262|2:177.6203,199.8716,188.0348,186.2477,227.0349|162:200.7996,225.5866,208.6032,221.5832,228.7084|62:248.6023,217.2430,247.4876,237.7239,276.7711|217:247.9550,230.9967,232.1396,208.1229,349.9192|145:211.6640,217.6604,256.6432,240.2758,269.7054|60:323.4518,250.8643,194.4377,221.7680,247.4228",,,0,,,,,1,1,1,1,1,False,True,21,21,2,1
