subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,64,1,153,16,1,153,16,1,1,16,49,441.43255615234375,441.43255615234375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,441.43255615234375,441.43255615234375,441.43255615234375,441.43255615234375,0.0,,,,,,,,,,,,,,,,,,,,,"153:706.9429,732.8629,473.6414,490.5813,441.4326",,,0,,,,,0,0,1,1,1,,,48,48,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,64,3,159,19,1,159,19,1,1,24,41,362.6313171386719,362.6313171386719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,362.6313171386719,362.6313171386719,362.6313171386719,362.6313171386719,0.0,,,,,,,,,,,,,,,,,,,,,"159:451.9572,356.4697,385.6664,424.6790,362.6313",,,0,,,,,0,0,1,1,1,,,40,40,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,64,5,219,18,1,219,18,1,1,36,29,303.33685302734375,303.33685302734375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,303.33685302734375,303.33685302734375,303.33685302734375,303.33685302734375,0.0,,,,,,,,,,,,,,,,,,,,,"219:346.0065,270.4017,260.9985,347.7516,303.3369",,,0,,,,,0,0,1,1,1,,,28,28,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,64,7,68,17,1,68,17,1,1,43,22,249.94497680664062,249.94497680664062,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,249.94497680664062,249.94497680664062,249.94497680664062,249.94497680664062,0.0,,,,,,,,,,,,,,,,,,,,,"68:301.1630,280.0446,260.2847,377.5456,249.9450",,,0,,,,,0,0,1,1,1,,,21,21,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,64,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,22,155.49549865722656,243.11007690429688,156.46450805664062,247.6150665283203,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,158.78961181640625,180.891939163208,174.69593048095703,243.11007690429688,20.53039837841741,,,,,,,,,,,,,,,,,,,,,"178:181.3633,172.5530,170.5161,174.2951,174.1710|96:170.2913,169.7195,169.0781,177.1574,169.7693|17:171.6966,166.0424,169.1331,160.3622,158.7896|18:161.5791,161.8415,155.4648,162.2085,161.6897|171:183.8540,174.3071,179.4330,176.4256,176.0199|169:179.4715,185.0368,173.5740,175.5671,171.8892|91:165.5477,180.8797,169.9646,170.7285,167.3799|11:169.6090,166.6266,155.6759,163.8728,162.7579|192:199.3996,217.4417,186.0106,188.5741,200.7344|33:195.1777,165.8109,205.8812,196.2148,167.7660|111:188.2503,184.2772,198.7831,183.0180,187.3025|196:215.8822,201.0731,224.4036,196.5336,243.1101|2:191.2058,179.3629,185.0767,192.8087,175.2209|162:201.0317,205.6375,218.2860,197.7297,203.6021|82:202.6159,207.0749,185.2236,175.4029,187.2024|3:232.1296,208.0039,192.2031,196.9502,186.8661",,,0,,,,,1,1,1,1,1,True,False,21,21,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,65,1,153,16,1,153,16,1,1,16,50,409.51556396484375,409.51556396484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,409.51556396484375,409.51556396484375,409.51556396484375,409.51556396484375,0.0,,,,,,,,,,,,,,,,,,,,,"153:732.8629,473.6414,490.5813,441.4326,409.5156",,,0,,,,,0,0,1,1,1,,,49,49,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,65,3,159,19,1,159,19,1,1,24,42,343.38555908203125,343.38555908203125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,343.38555908203125,343.38555908203125,343.38555908203125,343.38555908203125,0.0,,,,,,,,,,,,,,,,,,,,,"159:356.4697,385.6664,424.6790,362.6313,343.3856",,,0,,,,,0,0,1,1,1,,,41,41,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,65,5,219,18,1,219,18,1,1,36,30,247.74310302734375,247.74310302734375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,247.74310302734375,247.74310302734375,247.74310302734375,247.74310302734375,0.0,,,,,,,,,,,,,,,,,,,,,"219:270.4017,260.9985,347.7516,303.3369,247.7431",,,0,,,,,0,0,1,1,1,,,29,29,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,65,7,68,17,1,68,17,1,1,43,23,374.4632873535156,374.4632873535156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,374.4632873535156,374.4632873535156,374.4632873535156,374.4632873535156,0.0,,,,,,,,,,,,,,,,,,,,,"68:280.0446,260.2847,377.5456,249.9450,374.4633",,,0,,,,,0,0,1,1,1,,,22,22,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,65,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,23,155.78048706054688,215.82627868652344,156.40812301635742,246.26356964111326,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,159.79515075683594,182.48618507385254,175.5732192993164,215.82627868652344,16.480190550500602,,,,,,,,,,,,,,,,,,,,,"178:172.5530,170.5161,174.2951,174.1710,176.3378|96:169.7195,169.0781,177.1574,169.7693,173.4117|17:166.0424,169.1331,160.3622,158.7896,169.1425|18:161.8415,155.4648,162.2085,161.6897,164.3020|171:174.3071,179.4330,176.4256,176.0199,174.8087|169:185.0368,173.5740,175.5671,171.8892,172.9152|91:180.8797,169.9646,170.7285,167.3799,169.9369|11:166.6266,155.6759,163.8728,162.7579,159.7952|192:217.4417,186.0106,188.5741,200.7344,197.3951|33:165.8109,205.8812,196.2148,167.7660,173.5766|111:184.2772,198.7831,183.0180,187.3025,214.6732|196:201.0731,224.4036,196.5336,243.1101,215.8263|2:179.3629,185.0767,192.8087,175.2209,184.7794|162:205.6375,218.2860,197.7297,203.6021,203.0009|82:207.0749,185.2236,175.4029,187.2024,186.7273|3:208.0039,192.2031,196.9502,186.8661,183.1501",,,0,,,,,1,1,1,1,1,True,False,22,22,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,66,1,153,16,1,153,16,1,1,16,51,466.3655090332031,466.3655090332031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,466.3655090332031,466.3655090332031,466.3655090332031,466.3655090332031,0.0,,,,,,,,,,,,,,,,,,,,,"153:473.6414,490.5813,441.4326,409.5156,466.3655",,,0,,,,,0,0,1,1,1,,,50,50,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,66,3,159,19,1,159,19,1,1,24,43,484.9171142578125,484.9171142578125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,484.9171142578125,484.9171142578125,484.9171142578125,484.9171142578125,0.0,,,,,,,,,,,,,,,,,,,,,"159:385.6664,424.6790,362.6313,343.3856,484.9171",,,0,,,,,0,0,1,1,1,,,42,42,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,66,5,219,18,1,219,18,1,1,36,31,238.67286682128906,238.67286682128906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,238.67286682128906,238.67286682128906,238.67286682128906,238.67286682128906,0.0,,,,,,,,,,,,,,,,,,,,,"219:260.9985,347.7516,303.3369,247.7431,238.6729",,,0,,,,,0,0,1,1,1,,,30,30,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,66,7,68,17,1,68,17,1,1,43,24,329.7998046875,329.7998046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,329.7998046875,329.7998046875,329.7998046875,329.7998046875,0.0,,,,,,,,,,,,,,,,,,,,,"68:260.2847,377.5456,249.9450,374.4633,329.7998",,,0,,,,,0,0,1,1,1,,,23,23,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,66,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,24,156.88243103027344,208.8140411376953,156.28771209716797,244.91207275390624,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,158.45843505859375,180.0672492980957,178.83106994628906,208.8140411376953,14.028473644711848,,,,,,,,,,,,,,,,,,,,,"178:170.5161,174.2951,174.1710,176.3378,170.8495|96:169.0781,177.1574,169.7693,173.4117,172.6321|17:169.1331,160.3622,158.7896,169.1425,167.3105|18:155.4648,162.2085,161.6897,164.3020,158.4584|171:179.4330,176.4256,176.0199,174.8087,178.2894|169:173.5740,175.5671,171.8892,172.9152,187.8895|91:169.9646,170.7285,167.3799,169.9369,173.1171|11:155.6759,163.8728,162.7579,159.7952,159.2151|192:186.0106,188.5741,200.7344,197.3951,197.0376|33:205.8812,196.2148,167.7660,173.5766,166.5906|111:198.7831,183.0180,187.3025,214.6732,179.3727|196:224.4036,196.5336,243.1101,215.8263,193.1104|2:185.0767,192.8087,175.2209,184.7794,181.9046|162:218.2860,197.7297,203.6021,203.0009,208.8140|82:185.2236,175.4029,187.2024,186.7273,195.9113|3:192.2031,196.9502,186.8661,183.1501,190.5732",,,0,,,,,1,1,1,1,1,False,False,23,23,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,67,1,153,16,1,153,16,1,1,16,52,355.63739013671875,355.63739013671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,355.63739013671875,355.63739013671875,355.63739013671875,355.63739013671875,0.0,,,,,,,,,,,,,,,,,,,,,"153:490.5813,441.4326,409.5156,466.3655,355.6374",,,0,,,,,0,0,1,1,1,,,51,51,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,67,3,159,19,1,159,19,1,1,24,44,494.1333923339844,494.1333923339844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,494.1333923339844,494.1333923339844,494.1333923339844,494.1333923339844,0.0,,,,,,,,,,,,,,,,,,,,,"159:424.6790,362.6313,343.3856,484.9171,494.1334",,,0,,,,,0,0,1,1,1,,,43,43,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,67,5,219,18,1,219,18,1,1,36,32,268.1047058105469,268.1047058105469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,268.1047058105469,268.1047058105469,268.1047058105469,268.1047058105469,0.0,,,,,,,,,,,,,,,,,,,,,"219:347.7516,303.3369,247.7431,238.6729,268.1047",,,0,,,,,0,0,1,1,1,,,31,31,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,67,7,68,17,1,68,17,1,1,43,25,286.3501892089844,286.3501892089844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,286.3501892089844,286.3501892089844,286.3501892089844,286.3501892089844,0.0,,,,,,,,,,,,,,,,,,,,,"68:377.5456,249.9450,374.4633,329.7998,286.3502",,,0,,,,,0,0,1,1,1,,,24,24,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,67,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,25,156.03810119628906,198.14260864257812,156.33852005004883,243.5605758666992,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,159.9444580078125,178.9456729888916,177.3846664428711,198.14260864257812,12.007134877957071,,,,,,,,,,,,,,,,,,,,,"178:174.2951,174.1710,176.3378,170.8495,176.4733|96:177.1574,169.7693,173.4117,172.6321,170.4668|17:160.3622,158.7896,169.1425,167.3105,179.9538|18:162.2085,161.6897,164.3020,158.4584,164.0228|171:176.4256,176.0199,174.8087,178.2894,174.8355|169:175.5671,171.8892,172.9152,187.8895,176.2964|91:170.7285,167.3799,169.9369,173.1171,165.8348|11:163.8728,162.7579,159.7952,159.2151,159.9445|192:188.5741,200.7344,197.3951,197.0376,193.1848|33:196.2148,167.7660,173.5766,166.5906,163.6573|111:183.0180,187.3025,214.6732,179.3727,187.1460|196:196.5336,243.1101,215.8263,193.1104,198.1426|2:192.8087,175.2209,184.7794,181.9046,178.2961|162:197.7297,203.6021,203.0009,208.8140,197.2998|82:175.4029,187.2024,186.7273,195.9113,193.5249|3:196.9502,186.8661,183.1501,190.5732,184.0515",,,0,,,,,1,1,1,1,1,True,False,24,24,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,68,1,153,16,1,153,16,1,1,16,53,629.1644897460938,629.1644897460938,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,629.1644897460938,629.1644897460938,629.1644897460938,629.1644897460938,0.0,,,,,,,,,,,,,,,,,,,,,"153:441.4326,409.5156,466.3655,355.6374,629.1645",,,0,,,,,0,0,1,1,1,,,52,52,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,68,3,159,19,1,159,19,1,1,24,45,409.0835876464844,409.0835876464844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,409.0835876464844,409.0835876464844,409.0835876464844,409.0835876464844,0.0,,,,,,,,,,,,,,,,,,,,,"159:362.6313,343.3856,484.9171,494.1334,409.0836",,,0,,,,,0,0,1,1,1,,,44,44,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,68,5,219,18,1,219,18,1,1,36,33,282.864013671875,282.864013671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,282.864013671875,282.864013671875,282.864013671875,282.864013671875,0.0,,,,,,,,,,,,,,,,,,,,,"219:303.3369,247.7431,238.6729,268.1047,282.8640",,,0,,,,,0,0,1,1,1,,,32,32,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,68,7,68,17,1,68,17,1,1,43,26,266.1051940917969,266.1051940917969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,266.1051940917969,266.1051940917969,266.1051940917969,266.1051940917969,0.0,,,,,,,,,,,,,,,,,,,,,"68:249.9450,374.4633,329.7998,286.3502,266.1052",,,0,,,,,0,0,1,1,1,,,25,25,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,68,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,26,155.5728759765625,204.90631103515625,156.18609619140625,242.90174255371093,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,160.1583251953125,176.5341682434082,174.48119354248047,204.90631103515625,11.97431501794831,,,,,,,,,,,,,,,,,,,,,"178:174.1710,176.3378,170.8495,176.4733,173.3514|96:169.7693,173.4117,172.6321,170.4668,171.1944|17:158.7896,169.1425,167.3105,179.9538,160.1583|18:161.6897,164.3020,158.4584,164.0228,163.7861|171:176.0199,174.8087,178.2894,174.8355,176.0367|169:171.8892,172.9152,187.8895,176.2964,181.4430|91:167.3799,169.9369,173.1171,165.8348,165.4497|11:162.7579,159.7952,159.2151,159.9445,167.2771|192:200.7344,197.3951,197.0376,193.1848,179.9834|33:167.7660,173.5766,166.5906,163.6573,169.2573|111:187.3025,214.6732,179.3727,187.1460,172.0533|196:243.1101,215.8263,193.1104,198.1426,204.9063|2:175.2209,184.7794,181.9046,178.2961,175.6110|162:203.6021,203.0009,208.8140,197.2998,202.2607|82:187.2024,186.7273,195.9113,193.5249,181.7194|3:186.8661,183.1501,190.5732,184.0515,180.0586",,,0,,,,,1,1,1,1,1,True,False,25,25,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,69,1,153,16,1,153,16,1,1,16,54,379.3498840332031,379.3498840332031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,379.3498840332031,379.3498840332031,379.3498840332031,379.3498840332031,0.0,,,,,,,,,,,,,,,,,,,,,"153:409.5156,466.3655,355.6374,629.1645,379.3499",,,0,,,,,0,0,1,1,1,,,53,53,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,69,3,159,19,1,159,19,1,1,24,46,379.6836853027344,379.6836853027344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,379.6836853027344,379.6836853027344,379.6836853027344,379.6836853027344,0.0,,,,,,,,,,,,,,,,,,,,,"159:343.3856,484.9171,494.1334,409.0836,379.6837",,,0,,,,,0,0,1,1,1,,,45,45,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,69,5,219,18,1,219,18,1,1,36,34,345.0036926269531,345.0036926269531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,345.0036926269531,345.0036926269531,345.0036926269531,345.0036926269531,0.0,,,,,,,,,,,,,,,,,,,,,"219:247.7431,238.6729,268.1047,282.8640,345.0037",,,0,,,,,0,0,1,1,1,,,33,33,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,69,7,68,17,1,68,17,1,1,43,27,290.8379211425781,290.8379211425781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,290.8379211425781,290.8379211425781,290.8379211425781,290.8379211425781,0.0,,,,,,,,,,,,,,,,,,,,,"68:374.4633,329.7998,286.3502,266.1052,290.8379",,,0,,,,,0,0,1,1,1,,,26,26,2,1
