subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,50,1,204,18,1,204,18,1,1,17,34,362.70587158203125,362.70587158203125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,362.70587158203125,362.70587158203125,362.70587158203125,362.70587158203125,0.0,,,,,,,,,,,,,,,,,,,,,"204:291.9586,328.4005,342.2532,359.2743,362.7059",,,0,,,,,0,0,1,1,1,,,33,33,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,50,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,34,155.45263671875,238.3006591796875,156.0110321044922,267.3801696777344,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,159.7891845703125,184.76345182719984,177.81593322753906,238.3006591796875,20.284847920250854,,,,,,,,,,,,,,,,,,,,,"178:181.0437,179.1701,185.2571,187.5518,179.2531|96:187.5176,177.2740,198.1899,171.0013,177.5362|176:175.9916,183.9382,175.0781,193.4213,176.2731|19:163.1398,172.4996,157.9457,164.7360,159.7892|174:186.5789,179.7961,193.0390,182.1709,173.0736|175:179.9882,187.1145,178.2987,177.6782,177.8159|172:183.1293,194.6644,194.2579,199.6220,178.6078|95:179.8177,167.0120,186.1063,169.8517,167.5272|101:189.4554,179.6933,173.5378,171.5115,175.7610|103:179.4704,174.1360,185.2734,172.8670,182.8767|22:166.3064,176.3500,164.6379,181.5851,189.6518|29:187.2984,205.5632,168.2116,182.0830,165.4474|8:185.0541,166.3228,183.4866,177.8358,171.7030|166:192.0480,205.2508,191.2752,234.8006,192.9154|10:174.9757,189.1500,179.7321,178.7408,165.8739|2:220.9413,222.9006,215.0118,231.8716,225.2382|40:179.4797,183.0435,196.0752,195.2850,205.7577|38:186.3118,218.8094,178.3428,185.4225,207.1035|117:175.9856,191.4394,193.3955,192.7103,238.3007",,,0,,,,,1,1,1,1,1,True,False,33,33,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,51,1,204,18,1,204,18,1,1,17,35,365.11883544921875,365.11883544921875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,365.11883544921875,365.11883544921875,365.11883544921875,365.11883544921875,0.0,,,,,,,,,,,,,,,,,,,,,"204:328.4005,342.2532,359.2743,362.7059,365.1188",,,0,,,,,0,0,1,1,1,,,34,34,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,51,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,35,158.0389404296875,236.81399536132812,155.972900390625,267.23321838378905,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,160.9256591796875,183.78898299367805,182.80908203125,236.81399536132812,15.248961726081662,,,,,,,,,,,,,,,,,,,,,"178:179.1701,185.2571,187.5518,179.2531,184.1989|96:177.2740,198.1899,171.0013,177.5362,179.6293|176:183.9382,175.0781,193.4213,176.2731,186.1754|19:172.4996,157.9457,164.7360,159.7892,160.9257|174:179.7961,193.0390,182.1709,173.0736,191.3485|175:187.1145,178.2987,177.6782,177.8159,178.9067|172:194.6644,194.2579,199.6220,178.6078,178.4670|95:167.0120,186.1063,169.8517,167.5272,172.6783|101:179.6933,173.5378,171.5115,175.7610,168.6810|103:174.1360,185.2734,172.8670,182.8767,182.8091|22:176.3500,164.6379,181.5851,189.6518,172.8980|29:205.5632,168.2116,182.0830,165.4474,171.8478|8:166.3228,183.4866,177.8358,171.7030,192.3071|166:205.2508,191.2752,234.8006,192.9154,195.3100|10:189.1500,179.7321,178.7408,165.8739,193.1702|2:222.9006,215.0118,231.8716,225.2382,236.8140|40:183.0435,196.0752,195.2850,205.7577,185.1642|38:218.8094,178.3428,185.4225,207.1035,177.3095|117:191.4394,193.3955,192.7103,238.3007,183.3501",,,0,,,,,1,1,1,1,1,False,False,34,34,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,52,1,204,18,1,204,18,1,1,17,36,431.33319091796875,431.33319091796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,431.33319091796875,431.33319091796875,431.33319091796875,431.33319091796875,0.0,,,,,,,,,,,,,,,,,,,,,"204:342.2532,359.2743,362.7059,365.1188,431.3332",,,0,,,,,0,0,1,1,1,,,35,35,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,52,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,36,155.66525268554688,237.7924346923828,155.98561096191406,266.6096496582031,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,169.57290649414062,189.18071224814966,183.85520935058594,237.7924346923828,18.39551172047593,,,,,,,,,,,,,,,,,,,,,"178:185.2571,187.5518,179.2531,184.1989,182.2016|96:198.1899,171.0013,177.5362,179.6293,171.9088|176:175.0781,193.4213,176.2731,186.1754,183.0810|19:157.9457,164.7360,159.7892,160.9257,169.5729|174:193.0390,182.1709,173.0736,191.3485,189.6945|175:178.2987,177.6782,177.8159,178.9067,183.8552|172:194.2579,199.6220,178.6078,178.4670,188.8431|95:186.1063,169.8517,167.5272,172.6783,175.5245|101:173.5378,171.5115,175.7610,168.6810,186.8215|103:185.2734,172.8670,182.8767,182.8091,172.4430|22:164.6379,181.5851,189.6518,172.8980,172.2363|29:168.2116,182.0830,165.4474,171.8478,191.1795|8:183.4866,177.8358,171.7030,192.3071,175.2294|166:191.2752,234.8006,192.9154,195.3100,230.7464|10:179.7321,178.7408,165.8739,193.1702,178.7352|2:215.0118,231.8716,225.2382,236.8140,237.7924|40:196.0752,195.2850,205.7577,185.1642,198.9406|38:178.3428,185.4225,207.1035,177.3095,200.9145|117:193.3955,192.7103,238.3007,183.3501,204.7131",,,0,,,,,1,1,1,1,1,True,False,35,35,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,53,1,204,18,1,204,18,1,1,17,37,525.2652587890625,525.2652587890625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,525.2652587890625,525.2652587890625,525.2652587890625,525.2652587890625,0.0,,,,,,,,,,,,,,,,,,,,,"204:359.2743,362.7059,365.1188,431.3332,525.2653",,,0,,,,,0,0,1,1,1,,,36,36,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,53,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,37,155.29263305664062,217.52392578125,155.91001892089844,265.7477722167969,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,165.56057739257812,183.78645083778784,182.6551971435547,217.52392578125,13.745024773581578,,,,,,,,,,,,,,,,,,,,,"178:187.5518,179.2531,184.1989,182.2016,184.2621|96:171.0013,177.5362,179.6293,171.9088,180.0881|176:193.4213,176.2731,186.1754,183.0810,189.0098|19:164.7360,159.7892,160.9257,169.5729,165.5606|174:182.1709,173.0736,191.3485,189.6945,176.4095|175:177.6782,177.8159,178.9067,183.8552,184.8250|172:199.6220,178.6078,178.4670,188.8431,173.2271|95:169.8517,167.5272,172.6783,175.5245,170.6247|101:171.5115,175.7610,168.6810,186.8215,165.8505|103:172.8670,182.8767,182.8091,172.4430,172.4757|22:181.5851,189.6518,172.8980,172.2363,194.2413|29:182.0830,165.4474,171.8478,191.1795,168.5926|8:177.8358,171.7030,192.3071,175.2294,196.0556|166:234.8006,192.9154,195.3100,230.7464,190.0578|10:178.7408,165.8739,193.1702,178.7352,176.8466|2:231.8716,225.2382,236.8140,237.7924,217.5239|40:195.2850,205.7577,185.1642,198.9406,207.2214|38:185.4225,207.1035,177.3095,200.9145,196.4151|117:192.7103,238.3007,183.3501,204.7131,182.6552",,,0,,,,,1,1,1,1,1,True,False,36,36,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,54,1,204,18,1,204,18,1,1,17,38,350.95709228515625,350.95709228515625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,350.95709228515625,350.95709228515625,350.95709228515625,350.95709228515625,0.0,,,,,,,,,,,,,,,,,,,,,"204:362.7059,365.1188,431.3332,525.2653,350.9571",,,0,,,,,0,0,1,1,1,,,37,37,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,54,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,38,155.6697540283203,228.02069091796875,155.75950622558594,264.8858947753906,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,158.12112426757812,178.94394804302016,174.90611267089844,228.02069091796875,15.98922643884933,,,,,,,,,,,,,,,,,,,,,"178:179.2531,184.1989,182.2016,184.2621,197.8245|96:177.5362,179.6293,171.9088,180.0881,167.5092|176:176.2731,186.1754,183.0810,189.0098,179.1826|19:159.7892,160.9257,169.5729,165.5606,166.1312|174:173.0736,191.3485,189.6945,176.4095,174.9061|175:177.8159,178.9067,183.8552,184.8250,175.5806|172:178.6078,178.4670,188.8431,173.2271,190.7893|95:167.5272,172.6783,175.5245,170.6247,173.2846|101:175.7610,168.6810,186.8215,165.8505,168.3156|103:182.8767,182.8091,172.4430,172.4757,187.6322|22:189.6518,172.8980,172.2363,194.2413,161.5890|29:165.4474,171.8478,191.1795,168.5926,178.1788|8:171.7030,192.3071,175.2294,196.0556,158.1211|166:192.9154,195.3100,230.7464,190.0578,195.6347|10:165.8739,193.1702,178.7352,176.8466,174.6088|2:225.2382,236.8140,237.7924,217.5239,228.0207|40:205.7577,185.1642,198.9406,207.2214,163.2314|38:207.1035,177.3095,200.9145,196.4151,171.6878|117:238.3007,183.3501,204.7131,182.6552,187.7067",,,0,,,,,1,1,1,1,1,True,False,37,37,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,55,1,204,18,1,204,18,1,1,17,39,458.4744873046875,458.4744873046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,458.4744873046875,458.4744873046875,458.4744873046875,458.4744873046875,0.0,,,,,,,,,,,,,,,,,,,,,"204:365.1188,431.3332,525.2653,350.9571,458.4745",,,0,,,,,0,0,1,1,1,,,38,38,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,55,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,39,154.8228759765625,210.91143798828125,155.69454956054688,264.23728942871094,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,160.2501983642578,178.42333422209086,174.8406982421875,210.91143798828125,15.199056966660638,,,,,,,,,,,,,,,,,,,,,"178:184.1989,182.2016,184.2621,197.8245,177.2682|96:179.6293,171.9088,180.0881,167.5092,175.5482|176:186.1754,183.0810,189.0098,179.1826,174.8407|19:160.9257,169.5729,165.5606,166.1312,160.2502|174:191.3485,189.6945,176.4095,174.9061,172.1293|175:178.9067,183.8552,184.8250,175.5806,180.4118|172:178.4670,188.8431,173.2271,190.7893,184.2310|95:172.6783,175.5245,170.6247,173.2846,170.5670|101:168.6810,186.8215,165.8505,168.3156,172.3592|103:182.8091,172.4430,172.4757,187.6322,167.8237|22:172.8980,172.2363,194.2413,161.5890,162.5914|29:171.8478,191.1795,168.5926,178.1788,162.0621|8:192.3071,175.2294,196.0556,158.1211,164.1435|166:195.3100,230.7464,190.0578,195.6347,180.8447|10:193.1702,178.7352,176.8466,174.6088,167.5348|2:236.8140,237.7924,217.5239,228.0207,206.3354|40:185.1642,198.9406,207.2214,163.2314,208.0886|38:177.3095,200.9145,196.4151,171.6878,210.9114|117:183.3501,204.7131,182.6552,187.7067,192.1021",,,0,,,,,1,1,1,1,1,True,False,38,38,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,56,1,204,18,1,204,18,1,1,17,40,320.9855651855469,320.9855651855469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,320.9855651855469,320.9855651855469,320.9855651855469,320.9855651855469,0.0,,,,,,,,,,,,,,,,,,,,,"204:431.3332,525.2653,350.9571,458.4745,320.9856",,,0,,,,,0,0,1,1,1,,,39,39,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,56,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,40,155.20657348632812,202.0850372314453,155.67132568359375,264.0152282714844,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,162.93582153320312,179.00637335526315,175.9794921875,202.0850372314453,10.031364184905888,,,,,,,,,,,,,,,,,,,,,"178:182.2016,184.2621,197.8245,177.2682,173.9547|96:171.9088,180.0881,167.5092,175.5482,172.6800|176:183.0810,189.0098,179.1826,174.8407,177.1877|19:169.5729,165.5606,166.1312,160.2502,162.9358|174:189.6945,176.4095,174.9061,172.1293,175.1031|175:183.8552,184.8250,175.5806,180.4118,185.3541|172:188.8431,173.2271,190.7893,184.2310,193.9014|95:175.5245,170.6247,173.2846,170.5670,172.8858|101:186.8215,165.8505,168.3156,172.3592,174.2548|103:172.4430,172.4757,187.6322,167.8237,168.9760|22:172.2363,194.2413,161.5890,162.5914,171.5904|29:191.1795,168.5926,178.1788,162.0621,176.3657|8:175.2294,196.0556,158.1211,164.1435,177.3687|166:230.7464,190.0578,195.6347,180.8447,201.3288|10:178.7352,176.8466,174.6088,167.5348,179.4603|2:237.7924,217.5239,228.0207,206.3354,202.0850|40:198.9406,207.2214,163.2314,208.0886,175.9795|38:200.9145,196.4151,171.6878,210.9114,175.3595|117:204.7131,182.6552,187.7067,192.1021,184.3498",,,0,,,,,1,1,1,1,1,True,False,39,39,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,57,1,204,18,1,204,18,1,1,17,41,323.0958251953125,323.0958251953125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,323.0958251953125,323.0958251953125,323.0958251953125,323.0958251953125,0.0,,,,,,,,,,,,,,,,,,,,,"204:525.2653,350.9571,458.4745,320.9856,323.0958",,,0,,,,,0,0,1,1,1,,,40,40,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,57,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,41,154.70703125,231.26568603515625,155.66862869262695,263.7931671142578,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,160.12673950195312,182.19407975046258,179.3340301513672,231.26568603515625,16.823838137827583,,,,,,,,,,,,,,,,,,,,,"178:184.2621,197.8245,177.2682,173.9547,179.9266|96:180.0881,167.5092,175.5482,172.6800,168.3402|176:189.0098,179.1826,174.8407,177.1877,176.1401|19:165.5606,166.1312,160.2502,162.9358,163.8199|174:176.4095,174.9061,172.1293,175.1031,182.9990|175:184.8250,175.5806,180.4118,185.3541,192.0653|172:173.2271,190.7893,184.2310,193.9014,180.2610|95:170.6247,173.2846,170.5670,172.8858,178.6252|101:165.8505,168.3156,172.3592,174.2548,166.8064|103:172.4757,187.6322,167.8237,168.9760,186.7063|22:194.2413,161.5890,162.5914,171.5904,164.7544|29:168.5926,178.1788,162.0621,176.3657,192.6128|8:196.0556,158.1211,164.1435,177.3687,160.1267|166:190.0578,195.6347,180.8447,201.3288,178.7510|10:176.8466,174.6088,167.5348,179.4603,179.3340|2:217.5239,228.0207,206.3354,202.0850,231.2657|40:207.2214,163.2314,208.0886,175.9795,198.7225|38:196.4151,171.6878,210.9114,175.3595,208.9924|117:182.6552,187.7067,192.1021,184.3498,171.4378",,,0,,,,,1,1,1,1,1,True,False,40,40,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,58,1,204,18,1,204,18,1,1,17,42,371.7362060546875,371.7362060546875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,371.7362060546875,371.7362060546875,371.7362060546875,371.7362060546875,0.0,,,,,,,,,,,,,,,,,,,,,"204:350.9571,458.4745,320.9856,323.0958,371.7362",,,0,,,,,0,0,1,1,1,,,41,41,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,58,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,42,154.72671508789062,213.955078125,155.66525268554688,263.57110595703125,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,163.13916015625,180.54923689992805,179.36679077148438,213.955078125,11.422542666918154,,,,,,,,,,,,,,,,,,,,,"178:197.8245,177.2682,173.9547,179.9266,179.3668|96:167.5092,175.5482,172.6800,168.3402,172.8235|176:179.1826,174.8407,177.1877,176.1401,179.7010|19:166.1312,160.2502,162.9358,163.8199,171.7745|174:174.9061,172.1293,175.1031,182.9990,180.7763|175:175.5806,180.4118,185.3541,192.0653,175.4960|172:190.7893,184.2310,193.9014,180.2610,178.0230|95:173.2846,170.5670,172.8858,178.6252,173.3488|101:168.3156,172.3592,174.2548,166.8064,183.0625|103:187.6322,167.8237,168.9760,186.7063,191.8768|22:161.5890,162.5914,171.5904,164.7544,163.1392|29:178.1788,162.0621,176.3657,192.6128,186.2364|8:158.1211,164.1435,177.3687,160.1267,168.2104|166:195.6347,180.8447,201.3288,178.7510,183.8213|10:174.6088,167.5348,179.4603,179.3340,172.9858|2:228.0207,206.3354,202.0850,231.2657,195.3768|40:163.2314,208.0886,175.9795,198.7225,213.9551|38:171.6878,210.9114,175.3595,208.9924,190.9580|117:187.7067,192.1021,184.3498,171.4378,169.5036",,,0,,,,,1,1,1,1,1,True,False,41,41,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,59,1,204,18,1,204,18,1,1,17,43,294.76947021484375,294.76947021484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,294.76947021484375,294.76947021484375,294.76947021484375,294.76947021484375,0.0,,,,,,,,,,,,,,,,,,,,,"204:458.4745,320.9856,323.0958,371.7362,294.7695",,,0,,,,,0,0,1,1,1,,,42,42,2,1
