subset_id,subset_size,subset_clients,node_count_std,node_count_range,density_std,density_range,in_degree_jsd_mean,out_degree_jsd_mean,motif_profile_jsd_mean,label_prev_jsd_mean,labelset_size_jsd_mean,label_mixing_jsd_mean,generator_entropy,generator_entropy_norm,param_cv2_mean,param_avg_pairwise_zdist,param_cv2_n,param_cv2_d,param_cv2_r
s5_030,5,2|8|10|13|15,374.16573867739413,1000.0,0.00037135325499465017,0.001001834472940273,0.020965691920104078,0.020451680724008714,0.04316830583884066,0.033393819842790225,0.0819503617830007,0.04970804729912708,0.6730116670093538,0.9709505944548091,0.037220495143945986,2.6325375274962983,0.0546875,0.031999999999998724,0.024973985431839228
s5_031,5,1|2|4|11|13,374.16573867739413,1000.0,0.0006441270795906599,0.0019934937438689316,0.0198494702462333,0.021269614046525193,0.07254032285819274,0.03170859872726635,0.03803447589961577,0.05384262526408393,1.0549201679864768,0.9602297178610639,0.04672619047618848,2.660396597428128,0.07142857142857142,0.0243055555555545,0.044444444444439506
s5_032,5,0|3|10|14|15,400.0,1000.0,0.0006018693226513525,0.0015045037533781905,0.02551522989236609,0.027397091650395174,0.06332315186467626,0.025515803684737465,0.060855961436543725,0.04022442688066384,1.0549201679864768,0.9602297178610639,0.04082726833758069,2.5576031972592927,0.09467455621301775,0.021947873799724894,0.005859374999999427
s5_033,5,5|8|9|13|15,374.16573867739413,1000.0,0.00039966872755736884,0.001001834472940273,0.020749822398700858,0.02065697801465454,0.024069568384467756,0.02764131444730064,0.07784899871819181,0.03759099525359932,0.500402423539186,0.7219280948888023,0.042906746031744915,2.6678913669327744,0.07142857142857142,0.04166666666666486,0.015624999999998472
s5_034,5,1|9|11|13|14,200.0,500.0,0.0004896081436334707,0.0010050050050050049,0.031082812634710955,0.03332661567609463,0.06675126557471094,0.018120981512841992,0.03048109163716915,0.030586213222930043,0.6730116670093538,0.9709505944548091,0.030914406496776497,2.5975666109578506,0.03305785123966942,0.0243055555555545,0.035379812695105574
s5_035,5,7|10|11|13|15,447.21359549995793,1000.0,0.0006616318604580471,0.0019944942441190564,0.018413384224826503,0.01939032237174061,0.026296263520472773,0.024220144658823727,0.08021389790529874,0.033152677860970745,0.500402423539186,0.7219280948888023,0.048664337562870114,2.589900534389169,0.08888888888888889,0.021947873799724897,0.03515624999999656
s5_036,5,0|4|6|9|15,447.21359549995793,1000.0,0.0007492602100163046,0.0020035032531280656,0.028067693601502176,0.03064427681273301,0.04500726302198808,0.03172033918515453,0.07344894998528005,0.051901479895328465,1.0549201679864768,0.9602297178610639,0.04623960695389184,2.6336329450435136,0.08888888888888889,0.04166666666666486,0.008163265306121784
s5_037,5,2|4|5|12|15,200.0,500.0,0.00038846405703798673,0.0010008339726901478,0.01621599677741377,0.016704614049523475,0.050705108051128676,0.02693225788380829,0.06340616926574148,0.04605576105964193,0.6730116670093538,0.9709505944548091,0.016967739113389915,2.536211323301366,0.015625,0.020710059171596865,0.014568158168572883
s5_038,5,1|5|9|11|15,244.94897427831782,500.0,0.00039780123845358336,0.0009966624396244143,0.02146089045021987,0.02268479381279841,0.05691886275094017,0.02693586791609314,0.05798269251572863,0.04365290004795427,0.9502705392342892,0.864973520718887,0.027108649054603348,2.614742507275653,0.03550295857988166,0.021947873799724894,0.0238751147842035
s5_039,5,0|1|2|4|12,316.22776601683796,1000.0,0.0006874645730838907,0.0020025027528779403,0.023511813781806376,0.025964181684899734,0.043360865995236926,0.02911514075778099,0.04227184587095269,0.05143802515016702,1.0549201679864768,0.9602297178610639,0.02861168981481377,2.5971304782779363,0.044444444444444446,0.015999999999999362,0.025390624999997512
s5_040,5,2|5|6|8|9,374.16573867739413,1000.0,0.00045149430566746273,0.0009984982481230607,0.014852383613124234,0.014101011132341187,0.03848142858169234,0.03091426952408709,0.056397618521402924,0.04450984949029243,0.500402423539186,0.7219280948888023,0.03626945382535784,2.6363693006185436,0.0546875,0.03024574669187003,0.0238751147842035
s5_041,5,1|3|7|9|11,400.0,1000.0,0.000630716698183712,0.0019944942441190564,0.025123446152506217,0.026638613399394828,0.041370019886970796,0.01637911449268941,0.034794991754235303,0.027856251930847675,0.500402423539186,0.7219280948888023,0.049463958824817356,2.5878043271924867,0.09467455621301775,0.0243055555555545,0.02941176470587981
s5_042,5,1|2|4|8|11,374.16573867739413,1000.0,0.0007403972897324076,0.0019944942441190564,0.020944471305413746,0.020457584675109275,0.07398449964164541,0.03309595706882541,0.04586684369372775,0.05643601626337776,1.0549201679864768,0.9602297178610639,0.03804976851851702,2.495565850509153,0.0546875,0.0243055555555545,0.03515624999999656
s5_043,5,2|4|5|6|14,374.16573867739413,1000.0,0.0007431835846015065,0.0020035032531280656,0.020656526554629122,0.021188055806343243,0.07749745253456056,0.031336274448333604,0.04534242491524633,0.05300900100260027,1.0549201679864768,0.9602297178610639,0.034794560185184,2.5843419249178177,0.0546875,0.0243055555555545,0.025390624999997512
s5_044,5,1|7|8|13|14,447.21359549995793,1000.0,0.0007494739283424393,0.0020035032531280656,0.03617351473434889,0.036401419549704654,0.04638603257507523,0.025378585877253418,0.04098363452843314,0.039368376776624255,0.6730116670093538,0.9709505944548091,0.043214269534739995,2.629841468611854,0.08888888888888889,0.011342155009451264,0.02941176470587981
s5_045,5,5|12|13|14|15,244.94897427831782,500.0,0.0005347148118748112,0.0016705591515464764,0.027266401652422324,0.028841587038476578,0.04709013365592582,0.030267149201458503,0.07995881451894866,0.0460696898913261,0.9502705392342892,0.864973520718887,0.022441376287529468,2.56857665288682,0.03550295857988166,0.020710059171596865,0.011111111111109876
s5_046,5,1|3|7|11|14,400.0,1000.0,0.0007478917777614421,0.0020035032531280656,0.030967689164738143,0.03317864837589226,0.0683267866099613,0.01912406051973862,0.038859321157061186,0.03165026055417841,0.6730116670093538,0.9709505944548091,0.047910802484227834,2.6071577346991353,0.09467455621301775,0.015999999999999362,0.03305785123966639
s5_047,5,0|4|5|11|13,400.0,1000.0,0.0007477845882319812,0.0020025027528779403,0.0209919430997765,0.022991434981937408,0.07768026291551841,0.02520428603822238,0.024592097820366497,0.040883760941366386,0.9502705392342892,0.864973520718887,0.04894145459406485,2.572299159676066,0.09467455621301775,0.03550295857988034,0.016646848989296473
s5_048,5,2|4|9|10|14,447.21359549995793,1000.0,0.0006675888772459087,0.0020025027528779403,0.02025287074750761,0.01977644013081852,0.07547265178924567,0.02980664674599894,0.031148592462208535,0.05088645111410141,1.0549201679864768,0.9602297178610639,0.04293981481481395,2.6820600587745664,0.08888888888888889,0.0243055555555545,0.015624999999998468
s5_049,5,1|10|12|14|15,316.22776601683796,1000.0,0.0005827201450689986,0.0016705591515464764,0.024991124185829848,0.02589352384649546,0.06515340550283583,0.029394212458893388,0.0671395560448367,0.049661138489262006,1.0549201679864768,0.9602297178610639,0.021595207920979617,2.6535622279118654,0.044444444444444446,0.008230452674896836,0.012110726643597568
s6_000,6,0|2|3|6|11|14,381.8813079129867,1000.0,0.0007798759664482848,0.0020035032531280656,0.027741877915414215,0.03089305751426368,0.0678674614541017,0.030474167395473647,0.0550130080376294,0.04733980513151692,1.0114042647079926,0.9206198357148883,0.04925925925925787,2.450537262948902,0.09333333333333334,0.0266666666666656,0.027777777777774692
s6_001,6,0|1|4|6|8|12,372.6779962499649,1000.0,0.000738250480077435,0.0020035032531280656,0.03192702029822032,0.03392568272932118,0.05843106586447718,0.03586379045666295,0.04322225158202098,0.05729607944434743,1.0114042647079926,0.9206198357148883,0.02970521541950037,2.4276903063577335,0.04999999999999999,0.025510204081631474,0.013605442176869638
s6_002,6,7|9|10|12|14|15,408.248290463863,1000.0,0.0006425324816249881,0.0020035032531280656,0.02690472124710658,0.028294087375929904,0.04209935969235464,0.028954849299755947,0.07337748005634248,0.042436436197523124,0.8675632284830787,0.7896900821443197,0.03395900279372502,2.568310041538317,0.07407407407407407,0.017689906347553967,0.01011302795954702
s6_003,6,1|3|4|5|6|15,343.5921354681384,1000.0,0.0004711710918455403,0.001001834472940273,0.02500183944447445,0.026571676160466805,0.05867687404076697,0.03210805579540393,0.06431485885219697,0.05275635349757971,1.0114042647079926,0.9206198357148883,0.0317265378466467,2.5722123777647763,0.04709141274238228,0.034482758620688184,0.013605442176869638
s6_004,6,1|3|5|6|11|15,343.5921354681384,1000.0,0.0005757643375600109,0.0019944942441190564,0.024256896979455867,0.026442067139691352,0.04932126684825187,0.02778153293612874,0.07142238256403502,0.04319399497262625,0.8675632284830787,0.7896900821443197,0.03883347615841221,2.5383848269640317,0.0588235294117647,0.030176899063474413,0.02749999999999752
s6_005,6,0|3|7|8|10|14,500.0,1000.0,0.0008390591929414586,0.0020035032531280656,0.03280776509397775,0.033901024444175885,0.05720692433447633,0.015594394699513861,0.039333204055837435,0.023916289064280463,0.6365141682950823,0.9182958340548784,0.050092592592591856,2.5697511675147653,0.1111111111111111,0.0266666666666656,0.012499999999998871
s6_006,6,3|4|6|7|10|15,381.8813079129867,1000.0,0.0004486514258972319,0.001001834472940273,0.018152635341187464,0.01909019623692228,0.04210062709335736,0.031332276368232354,0.06674957827570922,0.04638761307193829,0.6365141682950823,0.9182958340548784,0.030431988414867533,2.5278712882365015,0.04761904761904762,0.034482758620688184,0.009194159004866777
s6_007,6,1|2|3|9|12|15,235.70226039551585,500.0,0.0002546160391583118,0.0006688903713586837,0.027125632543126527,0.029554868726621455,0.05204908046785777,0.037834602055939075,0.07631190239377934,0.061956253378929925,1.0114042647079926,0.9206198357148883,0.02438676112701901,2.554686129152849,0.03125000000000001,0.020214030915575835,0.02169625246548118
s6_008,6,2|5|6|7|8|15,250.0,500.0,0.0004581876142763535,0.001001834472940273,0.020517052380532485,0.020244443449157223,0.039973978704778444,0.035445528392822,0.08803788340544087,0.05126393015298866,0.6365141682950823,0.9182958340548784,0.023821691278136214,2.4997883801261183,0.02040816326530612,0.0266666666666656,0.02439024390243693
s6_009,6,2|3|6|7|9|14,448.76373392787536,1000.0,0.0006857725358752832,0.0020035032531280656,0.024022965310459738,0.02487781491926826,0.0558103111997689,0.03683392912746121,0.052698843237783156,0.05405575938454223,0.8675632284830787,0.7896900821443197,0.046730566591196086,2.577861022897608,0.10034602076124567,0.012345679012345071,0.02749999999999752
s6_010,6,5|7|8|10|13|14,448.76373392787536,1000.0,0.000693114157541958,0.0020035032531280656,0.023345980934845006,0.02292722769135717,0.042878263379159794,0.010057623508402391,0.036177513998347226,0.017237411261700326,0.45056120886755646,0.6500224216501602,0.042898443034815326,2.5638010023248,0.08033240997229919,0.0266666666666656,0.02169625246548118
s6_011,6,3|7|8|10|13|15,448.76373392787536,1000.0,0.0004486152738078145,0.001001834472940273,0.018307096217839342,0.0192670210431566,0.023641993525189874,0.025844861562740754,0.06844254743316498,0.033891513562003844,0.45056120886755646,0.6500224216501602,0.04493838953099519,2.522149763131542,0.08033240997229919,0.034482758620688184,0.019999999999998193
s6_012,6,0|5|7|11|12|13,372.6779962499649,1000.0,0.0007553318240198633,0.0020035032531280656,0.02343380598598115,0.025166813668680187,0.0379848946301709,0.009707766313860557,0.043559529511778806,0.015392747358722389,0.45056120886755646,0.6500224216501602,0.04181134259259134,2.5005716734490298,0.078125,0.019531249999999317,0.027777777777774692
s6_013,6,0|2|4|8|9|10,448.76373392787536,1000.0,0.0006841153000894357,0.0020035032531280656,0.023132217555353107,0.022909428007448784,0.06510703178153333,0.032705645798228496,0.04366491795613429,0.05195014620052157,1.0114042647079926,0.9206198357148883,0.042873958235794825,2.5554674328523626,0.08033240997229919,0.034482758620688184,0.013806706114397115
s6_014,6,4|6|7|9|13|15,448.76373392787536,1000.0,0.0004996397603960327,0.001001834472940273,0.017119008704726792,0.01793452462934535,0.04555720605104346,0.037241541194147375,0.06515773428433333,0.0553801829970596,0.6365141682950823,0.9182958340548784,0.043182385866580714,2.5510032338646034,0.08033240997229919,0.0288065843621385,0.020408163265304455
s6_015,6,0|1|2|8|12|13,343.5921354681384,1000.0,0.0006320657001530049,0.0020035032531280656,0.031989917423096516,0.03363403015521881,0.05963170973665031,0.03928676204577094,0.05945552441228006,0.06075264502921146,1.0114042647079926,0.9206198357148883,0.036328809371347665,2.5716361225056046,0.05882352941176469,0.02021403091557583,0.029948867786702468
s6_016,6,0|2|4|7|13|15,408.248290463863,1000.0,0.0006857631007728948,0.0020035032531280656,0.02471581072930733,0.026349208602494106,0.043833757913489625,0.031718098271813065,0.07266056827519927,0.05151540662033292,1.0114042647079926,0.9206198357148883,0.043737218289386814,2.5830954299386026,0.07407407407407407,0.0266666666666656,0.030470914127420784
s6_017,6,2|10|12|13|14|15,343.5921354681384,1000.0,0.000543451228498922,0.0016705591515464764,0.02445977898047917,0.025577142563206798,0.052178617149469565,0.03323169179681161,0.0750261814259866,0.052648329817488314,1.0114042647079926,0.9206198357148883,0.03167731809261171,2.4981012796757947,0.0588235294117647,0.017689906347553967,0.01851851851851646
s6_018,6,5|6|8|11|13|14,448.76373392787536,1000.0,0.0008160922307122356,0.0020035032531280656,0.023705304476331387,0.02372081490318259,0.04160294960497025,0.010026525061098681,0.04568719920376827,0.017301154648390212,0.45056120886755646,0.6500224216501602,0.05492588238954544,2.5144810357428677,0.10034602076124567,0.034482758620688184,0.029948867786702468
s6_019,6,1|8|9|10|14|15,408.248290463863,1000.0,0.0006078839375530133,0.0020035032531280656,0.0301031950786355,0.02958214464053373,0.05878722729404409,0.030145740366215108,0.06749678909996253,0.04785745175240066,1.0114042647079926,0.9206198357148883,0.03584782060972483,2.61737510119474,0.07407407407407407,0.0266666666666656,0.006802721088434819
s6_020,6,2|3|4|6|11|12,408.248290463863,1000.0,0.0006918771203655088,0.0019944942441190564,0.013445791862980555,0.01396242841033588,0.05073782881328104,0.03558883463863697,0.05300285090659899,0.055473914588816294,0.6365141682950823,0.9182958340548784,0.043177715314136,2.4958108335758746,0.07407407407407407,0.025510204081631474,0.02994886778670247
s6_021,6,6|7|9|12|13|15,408.248290463863,1000.0,0.00045796665367335576,0.001001834472940273,0.016080688960900726,0.017266124061340187,0.03372173383942916,0.03206141772159952,0.06390373236530568,0.042961062618857244,0.45056120886755646,0.6500224216501602,0.0413248406860475,2.5754528215065497,0.07407407407407407,0.02551020408163148,0.024390243902436933
s6_022,6,0|7|10|12|13|14,448.7637339278753,1000.0,0.0007858754191655098,0.0020035032531280656,0.03194426504592524,0.034064428565083175,0.05731683050982087,0.01595480619687947,0.03884381469488744,0.024965427499564503,0.6365141682950823,0.9182958340548784,0.04673219730958067,2.528586194531481,0.10034602076124566,0.017689906347553967,0.022160664819942385
s6_023,6,0|2|4|8|9|11,448.76373392787536,1000.0,0.0008251728190636311,0.0020035032531280656,0.02270904035316204,0.022994154824030333,0.06278205224003927,0.03331640741804729,0.048261878232407907,0.05334576785855036,1.0114042647079926,0.9206198357148883,0.05200404162986715,2.4873839988265702,0.10034602076124567,0.034482758620688184,0.0211833455076676
s6_024,6,1|4|5|7|8|11,372.67799624996496,1000.0,0.0007435422330193289,0.0019944942441190564,0.02207659465252146,0.021551600235710334,0.0691716131658584,0.02930333228097573,0.04036750853831574,0.04813515376364861,0.8675632284830787,0.7896900821443197,0.03368563685636752,2.43257307402157,0.05,0.0266666666666656,0.024390243902436933
s6_025,6,0|2|6|12|13|14,372.6779962499649,1000.0,0.0007712581513848629,0.0020035032531280656,0.031629455145176615,0.034511197033021725,0.05704991268019876,0.03690594728059792,0.06216180723215268,0.05603494415172769,1.0114042647079926,0.9206198357148883,0.04203893623111684,2.4816274109347036,0.078125,0.02021403091557583,0.027777777777774692
s6_026,6,0|3|4|5|11|15,372.6779962499649,1000.0,0.000686576740047901,0.0020025027528779403,0.021109617669224978,0.023343033326224085,0.06349163236249022,0.026305360661817087,0.050748029800974336,0.04306044204377882,1.0114042647079926,0.9206198357148883,0.04059760774287721,2.546180574064748,0.078125,0.031249999999998904,0.01241782322863273
s6_027,6,1|2|6|7|9|14,408.248290463863,1000.0,0.000685952318408391,0.0020035032531280656,0.03101140419805083,0.03202842328179503,0.06049535757398255,0.03806296179709119,0.05784145996239629,0.05931551921598058,1.0114042647079926,0.9206198357148883,0.03716301335348864,2.5982482600498167,0.07407407407407407,0.010204081632652592,0.027210884353739275
s6_028,6,2|5|6|10|11|15,343.5921354681384,1000.0,0.0006100368650756949,0.0019944942441190564,0.01456504273097038,0.01500550356217232,0.04622947324535187,0.027459657594465395,0.06687687943774924,0.04243313389352716,0.6365141682950823,0.9182958340548784,0.03228202447542542,2.4994448783729326,0.04709141274238228,0.019283746556473195,0.030470914127420784
s6_029,6,0|1|6|7|9|13,448.76373392787536,1000.0,0.0006881299724841429,0.0020035032531280656,0.03362450578861996,0.03606081302961318,0.03932518158373265,0.022204427164556766,0.03666710544925889,0.03388765449738749,0.6365141682950823,0.9182958340548784,0.051022369732205475,2.5570485330288872,0.10034602076124567,0.025510204081631474,0.027210884353739275
s6_030,6,0|2|3|7|11|12,372.6779962499649,1000.0,0.0007693115445048601,0.0020035032531280656,0.024335444410197662,0.026495262008431355,0.0515987633041155,0.032810719157062795,0.06062981883372509,0.04862672799121035,0.8675632284830787,0.7896900821443197,0.041197561375109555,2.523449386301777,0.078125,0.017689906347553967,0.027777777777774692
s6_031,6,1|4|5|8|10|11,372.67799624996496,1000.0,0.0006904229316423367,0.0019944942441190564,0.019190425197040614,0.01840365924916716,0.07452873585306245,0.02603333754907863,0.026411057706626773,0.04487611701937505,0.8675632284830787,0.7896900821443197,0.03339229968782421,2.481907942809184,0.05,0.030176899063474413,0.019999999999998196
s6_032,6,1|3|6|7|11|12,408.248290463863,1000.0,0.0007033171079753801,0.0019944942441190564,0.022818930444650956,0.024270359787854606,0.03494407627846717,0.016206906538533326,0.039680706249974135,0.027849704809413192,0.45056120886755646,0.6500224216501602,0.04193898562117726,2.5326760285589076,0.07407407407407407,0.02021403091557583,0.031528851873881894
s6_033,6,1|7|9|10|11|14,448.76373392787536,1000.0,0.0007309607712168311,0.0020035032531280656,0.027510638586682724,0.028463506497689712,0.06915040903668467,0.016757736649964067,0.03158578461480938,0.02891230392992834,0.6365141682950823,0.9182958340548784,0.04747539033707885,2.561613534064394,0.10034602076124567,0.017689906347553967,0.024390243902436933
s6_034,6,1|9|10|11|14|15,372.6779962499649,1000.0,0.0005586390987310602,0.0015045037533781905,0.022701393958841826,0.023720062234518915,0.06947336435308087,0.025943840490580905,0.05126011038692919,0.04287729292066774,1.0114042647079926,0.9206198357148883,0.03921874999999917,2.5690668575397178,0.078125,0.019531249999999313,0.019999999999998196
s6_035,6,2|4|6|9|12|13,408.248290463863,1000.0,0.00041877337216735623,0.0009984982481230607,0.011507633770839125,0.011963101273916027,0.05558602919926006,0.040934383892935765,0.044222272715316056,0.06244555994734053,0.6365141682950823,0.9182958340548784,0.03879310257604048,2.563566518804745,0.07407407407407407,0.011834319526626592,0.030470914127420784
s6_036,6,0|3|8|12|13|15,372.6779962499649,1000.0,0.0006295961327198436,0.0020035032531280656,0.02946576014175456,0.03214067642682056,0.0439506295537524,0.03425441746492321,0.07705168372138789,0.0484289194818475,0.8675632284830787,0.7896900821443197,0.04167519394977364,2.5641950478309834,0.078125,0.034482758620688184,0.01241782322863273
s6_037,6,3|5|7|12|14|15,343.5921354681384,1000.0,0.0006295769012194696,0.0020035032531280656,0.026958200774163003,0.028615114402284026,0.042770566494092756,0.029539667810206723,0.07649177196015128,0.04327065618165391,0.8675632284830787,0.7896900821443197,0.030106713957905262,2.5204272280803313,0.0588235294117647,0.017689906347553967,0.013806706114397115
s6_038,6,0|1|10|11|12|15,343.5921354681384,1000.0,0.0006552597152234487,0.0016705591515464764,0.0231021641442968,0.025454984326273567,0.06625411707229197,0.02701248611751325,0.06045991507455282,0.044347305964504646,1.0114042647079926,0.9206198357148883,0.029146732367386383,2.5732698685479938,0.05882352941176469,0.006920415224913279,0.02169625246548118
s6_039,6,0|4|8|9|10|15,448.76373392787536,1000.0,0.0006931740324990169,0.0020035032531280656,0.026267039878420148,0.026605315172575902,0.053276595364567046,0.030330628047494992,0.06366948260083703,0.04787653362196186,1.0114042647079926,0.9206198357148883,0.04110227665346656,2.480970230301129,0.08033240997229919,0.039999999999998405,0.002974419988102066
s6_040,6,1|3|6|8|10|12,372.6779962499649,1000.0,0.0004130291509362194,0.001001834472940273,0.023004816568675812,0.024304573149060687,0.03703746921727103,0.015098838545821648,0.029997830191251004,0.02584348376774479,0.45056120886755646,0.6500224216501602,0.02970521541950037,2.5934738586440442,0.04999999999999999,0.025510204081631474,0.013605442176869638
s6_041,6,1|2|4|6|8|13,372.67799624996496,1000.0,0.0004581600667095634,0.001001834472940273,0.023662903560486993,0.023917736583089613,0.06304028312186206,0.04153776260142044,0.05271725137568936,0.06555408724577491,1.0114042647079926,0.9206198357148883,0.03227810650887448,2.470937145713897,0.05,0.011834319526626592,0.03499999999999684
s6_042,6,1|6|12|13|14|15,343.5921354681384,1000.0,0.0006296938697095086,0.0020035032531280656,0.03363011801241572,0.03643127005403248,0.048988142545137864,0.03578542316963055,0.08065392555481087,0.05642145261850343,1.0114042647079926,0.9206198357148883,0.03551252010911268,2.5485780859398703,0.0588235294117647,0.020214030915575835,0.02749999999999752
s6_043,6,0|2|3|6|11|12,372.6779962499649,1000.0,0.0007693115445048601,0.0020035032531280656,0.024405919084342628,0.02712528538169662,0.0513072939141393,0.03252643527620919,0.06171191356060406,0.048739050314910916,0.8675632284830787,0.7896900821443197,0.04418981481481343,2.4787031246873794,0.078125,0.0266666666666656,0.027777777777774692
s6_044,6,0|6|7|10|14|15,448.76373392787536,1000.0,0.0008391138439771939,0.0020035032531280656,0.031623998662611265,0.03322480082742021,0.05592917063458985,0.029083334748415197,0.07946365744601813,0.04373477212429211,1.0114042647079926,0.9206198357148883,0.03782303404972272,2.518096386277629,0.08033240997229919,0.019531249999999313,0.013605442176869638
s6_045,6,1|4|5|10|11|12,343.5921354681384,1000.0,0.0006394934645400336,0.0019934937438689316,0.018164520531326844,0.01887979172217714,0.07509260219913567,0.02577410158540369,0.023574915289821214,0.04509514607598191,0.8675632284830787,0.7896900821443197,0.029439638402620927,2.557318570385676,0.04709141274238228,0.019531249999999313,0.02169625246548118
s6_046,6,0|3|5|11|13|14,186.33899812498248,500.0,0.0005011211221116665,0.0010056714486334235,0.027765578372342548,0.030778155061630164,0.06657275351090831,0.012357446158008127,0.029324078283064974,0.019634162537627158,0.6365141682950823,0.9182958340548784,0.022227704368318366,2.563505961734868,0.029585798816568053,0.030176899063474413,0.006920415224912632
s6_047,6,0|1|3|5|13|15,250.0,500.0,0.00037409904087317217,0.0010056714486334235,0.029755301313592945,0.03264952076136205,0.056904715372487896,0.02886320317687513,0.0660861560053857,0.044288007332058336,1.0114042647079926,0.9206198357148883,0.030779187961138932,2.546330992577182,0.04,0.030176899063474413,0.022160664819942385
s6_048,6,0|3|4|10|11|14,471.4045207910317,1000.0,0.0008038512110898735,0.0020025027528779403,0.024354081126531552,0.02639466005591398,0.08961067874049562,0.02400077861181313,0.01886571084600202,0.04017056163398671,1.0114042647079926,0.9206198357148883,0.05586490743070238,2.5353043008148273,0.12500000000000003,0.030176899063474413,0.01241782322863273
s6_049,6,0|3|4|5|11|13,381.8813079129867,1000.0,0.0006867109622690146,0.0020025027528779403,0.022074404434883645,0.024110794760851127,0.06581132839035643,0.024344869191626883,0.028933777126882953,0.03838837063228229,0.8675632284830787,0.7896900821443197,0.04907029478457942,2.534724209932796,0.09333333333333334,0.039999999999998405,0.013877551020406532
s7_000,7,1|2|7|11|13|14|15,349.92710611188255,1000.0,0.0006592479037378322,0.0020035032531280656,0.025558097904622806,0.027003808679580597,0.05828024538512718,0.03355685175396194,0.07230336823423712,0.05410329661784304,1.0789922078777157,0.9821410328349955,0.041078802424949296,2.530534836242336,0.06648199445983378,0.015432098765431513,0.041322314049582594
s7_001,7,0|2|3|4|5|11|15,349.9271061118826,1000.0,0.0006590933170884666,0.0020025027528779403,0.018927911522777115,0.020743485509444222,0.0648864026618983,0.026937772397331743,0.049026484907273994,0.04524145846248651,1.0042424730547939,0.9141008920192181,0.0367041658499312,2.52071792760093,0.0664819944598338,0.027757487216945688,0.01587301587301411
s7_002,7,4|5|7|8|10|13|15,364.2156795423417,1000.0,0.0004624740714971182,0.001001834472940273,0.01808748614353179,0.017632754103785148,0.04166926688440532,0.028980633848901056,0.06448582452880229,0.043014727464177546,0.5982695885857061,0.8631205685672786,0.032208985726979326,2.4286689987148073,0.04513888888888888,0.034285714285712914,0.017202354006336185
s7_003,7,1|4|5|8|9|13|14,416.4965639175215,1000.0,0.0006394760480949191,0.0020035032531280656,0.028442776136138857,0.02842444977491974,0.06963383040882826,0.030262502398823284,0.03182329661042048,0.04864905418860532,0.9556998911135529,0.869915529774553,0.04309807222747223,2.5211514405872353,0.08499999999999999,0.025390624999998786,0.01890359168241791
s7_004,7,2|3|5|6|8|13|15,377.9644730092272,1000.0,0.00043607392335171885,0.001001834472940273,0.020008234759268557,0.020261291675216484,0.037228388400637615,0.034565503712594405,0.07820939891196692,0.04961868282805404,0.5982695885857061,0.8631205685672786,0.0417486553850176,2.510128571128137,0.0634920634920635,0.0348943985307606,0.02685950413222869
s7_005,7,2|3|4|5|6|7|12,349.92710611188255,1000.0,0.00042521283554905075,0.0009984982481230607,0.013089575273184984,0.013224197456468705,0.04770321213295499,0.03475585212285855,0.04765600347931036,0.05206703540363413,0.5982695885857061,0.8631205685672786,0.030975678767394443,2.5004859591075097,0.04536862003780718,0.022038567493111956,0.025519848771264182
s7_006,7,0|1|2|6|9|13|15,349.92710611188255,1000.0,0.0005479496532513624,0.0020035032531280656,0.030209900104578254,0.03275899566127394,0.04960344210052169,0.03592200217960082,0.07654912601738847,0.05735949028097824,1.0789922078777157,0.9821410328349955,0.04267662167527512,2.554063638873662,0.06648199445983378,0.02941176470588111,0.03213610586011045
s7_007,7,2|4|6|8|13|14|15,416.4965639175215,1000.0,0.000690918509563156,0.0020035032531280656,0.025501000460883282,0.025876165141785732,0.05063998917430851,0.03613470385989732,0.0762889213978086,0.05801015147826277,1.0042424730547939,0.9141008920192181,0.0407684085169868,2.464881289278724,0.07024793388429754,0.02539062499999879,0.02666666666666408
s7_008,7,1|3|4|5|7|10|13,416.4965639175214,1000.0,0.0004397680576456541,0.001001834472940273,0.021595520913471465,0.022104793277789647,0.062429100478988156,0.02657800463319016,0.028473960551705344,0.04254962570210289,0.7963116401759153,0.7248340915076734,0.041066587322423416,2.5101934681031017,0.07024793388429751,0.02941176470588111,0.02354006337709162
s7_009,7,0|6|8|10|11|12|15,416.4965639175215,1000.0,0.0008015201604931105,0.0020035032531280656,0.02577614913075345,0.027564859031714826,0.0390591156509758,0.025718555543233212,0.0791038448088701,0.03704577809869282,0.7963116401759153,0.7248340915076734,0.03896967092788704,2.4633821981507147,0.07024793388429754,0.027757487216945688,0.018903591682417908
s7_010,7,3|4|5|7|11|13|15,416.4965639175215,1000.0,0.000637172856185874,0.0019944942441190564,0.017805891851828338,0.018387442715235507,0.040708249431103086,0.028974128363514574,0.06485224140104998,0.04342091501176567,0.5982695885857061,0.8631205685672786,0.04871507280598053,2.513244953268488,0.08499999999999999,0.034285714285712914,0.02685950413222869
s7_011,7,1|2|4|11|12|14|15,319.43828249996994,1000.0,0.000712043808524306,0.0020025027528779403,0.0205410926821249,0.02218887868539866,0.05923251946919078,0.027933541964668542,0.05531116333254866,0.05024110687798437,1.0789922078777157,0.9821410328349955,0.0307638676325534,2.508998452584747,0.04999999999999999,0.015432098765431517,0.02685950413222869
