dataset_id,n,d,r,type,split,method,split_id,seed_tag,seed,n_clients,louvain_res,metis_num_coms,client_assignment,alpha
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,253826375,8,,,,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,158973900,32,,,,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1415635454,8,,,equal,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,374441064,8,,,zipf,0.4
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1188114645,32,,,equal,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,614093927,32,,,zipf,0.4
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,715593418,8,0.5,,,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,2022599112,32,0.5,,,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1637199216,8,0.5,,equal,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1330129233,8,0.5,,zipf,0.4
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,548647670,32,0.5,,equal,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,360915291,32,0.5,,zipf,0.4
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,739707178,8,,8.0,,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,142619966,32,,32.0,,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,748338072,8,,8.0,equal,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,948433623,8,,8.0,zipf,0.4
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1612678077,32,,32.0,equal,
data_10000_4_2.0_chordal,10000,4,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1206178457,32,,32.0,zipf,0.4
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,172008408,8,,,,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,2107159076,32,,,,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1410667828,8,,,equal,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1600024634,8,,,zipf,0.4
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1355265458,32,,,equal,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,513533990,32,,,zipf,0.4
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1111808102,8,0.5,,,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,322420371,32,0.5,,,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,2032229695,8,0.5,,equal,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,800854398,8,0.5,,zipf,0.4
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1488863967,32,0.5,,equal,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1779381173,32,0.5,,zipf,0.4
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,624219980,8,,8.0,,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,266098751,32,,32.0,,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1724558189,8,,8.0,equal,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1734970147,8,,8.0,zipf,0.4
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,29715367,32,,32.0,equal,
data_10000_4_3.0_chordal,10000,4,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1973705490,32,,32.0,zipf,0.4
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1138179220,8,,,,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,421936180,32,,,,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,669703471,8,,,equal,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,409184631,8,,,zipf,0.4
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1975212831,32,,,equal,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,553409217,32,,,zipf,0.4
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,369627073,8,0.5,,,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1106130839,32,0.5,,,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,2056176022,8,0.5,,equal,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,2122809778,8,0.5,,zipf,0.4
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,879250642,32,0.5,,equal,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1751472348,32,0.5,,zipf,0.4
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,2058568813,8,,8.0,,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1580474782,32,,32.0,,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,714008640,8,,8.0,equal,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1409310177,8,,8.0,zipf,0.4
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,54282306,32,,32.0,equal,
data_10000_4_4.0_chordal,10000,4,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1168016099,32,,32.0,zipf,0.4
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1003949452,8,,,,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,774948377,32,,,,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1676671134,8,,,equal,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1829861015,8,,,zipf,0.4
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1126681940,32,,,equal,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,776901887,32,,,zipf,0.4
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,37458074,8,0.5,,,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1181788512,32,0.5,,,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,920730910,8,0.5,,equal,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,2481972,8,0.5,,zipf,0.4
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1448642834,32,0.5,,equal,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1165928848,32,0.5,,zipf,0.4
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,2046486925,8,,8.0,,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,728826628,32,,32.0,,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,192667132,8,,8.0,equal,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1375541097,8,,8.0,zipf,0.4
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1520603737,32,,32.0,equal,
data_10000_6_2.0_chordal,10000,6,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1949919757,32,,32.0,zipf,0.4
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,2108445678,8,,,,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,37845105,32,,,,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1122495128,8,,,equal,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1024985556,8,,,zipf,0.4
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,116262526,32,,,equal,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1555261700,32,,,zipf,0.4
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,286150362,8,0.5,,,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1890667251,32,0.5,,,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,489993243,8,0.5,,equal,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1865357024,8,0.5,,zipf,0.4
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,359308167,32,0.5,,equal,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,552564844,32,0.5,,zipf,0.4
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1522184567,8,,8.0,,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1886264452,32,,32.0,,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,60494781,8,,8.0,equal,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,394042881,8,,8.0,zipf,0.4
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,726401117,32,,32.0,equal,
data_10000_6_3.0_chordal,10000,6,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1425958354,32,,32.0,zipf,0.4
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1441795848,8,,,,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1175250339,32,,,,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1381978838,8,,,equal,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,79188975,8,,,zipf,0.4
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1757242850,32,,,equal,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,472842487,32,,,zipf,0.4
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1948106522,8,0.5,,,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,497450248,32,0.5,,,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1695207991,8,0.5,,equal,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,353697498,8,0.5,,zipf,0.4
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1715051923,32,0.5,,equal,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1403756316,32,0.5,,zipf,0.4
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1835778304,8,,8.0,,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1425395764,32,,32.0,,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,89826512,8,,8.0,equal,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1024732162,8,,8.0,zipf,0.4
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,647990587,32,,32.0,equal,
data_10000_6_4.0_chordal,10000,6,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1056926158,32,,32.0,zipf,0.4
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,237034785,8,,,,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,907649777,32,,,,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,445120368,8,,,equal,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1467991510,8,,,zipf,0.4
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1914363333,32,,,equal,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,567116620,32,,,zipf,0.4
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,947031707,8,0.5,,,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1986429349,32,0.5,,,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,775299506,8,0.5,,equal,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,2073062146,8,0.5,,zipf,0.4
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1768220177,32,0.5,,equal,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1490113946,32,0.5,,zipf,0.4
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1730357874,8,,8.0,,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1711836264,32,,32.0,,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,308302651,8,,8.0,equal,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,311756207,8,,8.0,zipf,0.4
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1588204231,32,,32.0,equal,
data_10000_8_2.0_chordal,10000,8,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,636947275,32,,32.0,zipf,0.4
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1418345820,8,,,,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1391981856,32,,,,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1528531819,8,,,equal,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1752220702,8,,,zipf,0.4
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,502721941,32,,,equal,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1092449488,32,,,zipf,0.4
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,579688837,8,0.5,,,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1688277539,32,0.5,,,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,346194843,8,0.5,,equal,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,504167534,8,0.5,,zipf,0.4
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,460627986,32,0.5,,equal,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1225909311,32,0.5,,zipf,0.4
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,930738654,8,,8.0,,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,157835452,32,,32.0,,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1999391296,8,,8.0,equal,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,187800425,8,,8.0,zipf,0.4
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,769464949,32,,32.0,equal,
data_10000_8_3.0_chordal,10000,8,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,272118560,32,,32.0,zipf,0.4
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1643304816,8,,,,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,253486030,32,,,,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,892130826,8,,,equal,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,994387160,8,,,zipf,0.4
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,685781803,32,,,equal,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,725189497,32,,,zipf,0.4
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,744932801,8,0.5,,,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,673262462,32,0.5,,,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,2147244087,8,0.5,,equal,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1982103908,8,0.5,,zipf,0.4
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1292132713,32,0.5,,equal,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1290500585,32,0.5,,zipf,0.4
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1038580623,8,,8.0,,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,668729221,32,,32.0,,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1178517654,8,,8.0,equal,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,69175088,8,,8.0,zipf,0.4
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1622612047,32,,32.0,equal,
data_10000_8_4.0_chordal,10000,8,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,651061960,32,,32.0,zipf,0.4
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1331792271,8,,,,
