graph_id,dataset_id,data_dir,n,type,planted_community_id,base_dataset_id,global_dataset_id,global_data_dir,global_num_nodes,global_num_edges_raw,bridge_mode,label_semantics,train_num_nodes,train_num_edges_raw,train_boundary_edges_raw,train_cycle2_pos_nodes,train_cycle2_pos_rate,train_cycle3_pos_nodes,train_cycle3_pos_rate,train_cycle4_pos_nodes,train_cycle4_pos_rate,train_cycle5_pos_nodes,train_cycle5_pos_rate,train_cycle6_pos_nodes,train_cycle6_pos_rate,val_num_nodes,val_num_edges_raw,val_boundary_edges_raw,val_cycle2_pos_nodes,val_cycle2_pos_rate,val_cycle3_pos_nodes,val_cycle3_pos_rate,val_cycle4_pos_nodes,val_cycle4_pos_rate,val_cycle5_pos_nodes,val_cycle5_pos_rate,val_cycle6_pos_nodes,val_cycle6_pos_rate,test_num_nodes,test_num_edges_raw,test_boundary_edges_raw,test_cycle2_pos_nodes,test_cycle2_pos_rate,test_cycle3_pos_nodes,test_cycle3_pos_rate,test_cycle4_pos_nodes,test_cycle4_pos_rate,test_cycle5_pos_nodes,test_cycle5_pos_rate,test_cycle6_pos_nodes,test_cycle6_pos_rate,base_graph_id,base_rank,structural_cluster_id,mask_mode,assigned_task,mask_task,masked_tasks_json,q_value,q_iid,q_other_share,q_assigned_share,q_allocation_mode,mask_fraction,mask_seed,mask_apply_split,designed_heterogeneity,controlled_benchmark,target_family,community_task_family,true_train_cycle2_pos_rate,true_train_cycle2_pos_nodes,visible_train_cycle2_pos_rate,visible_train_cycle2_pos_nodes,q_share_cycle2,p_cycle2,true_train_cycle3_pos_rate,true_train_cycle3_pos_nodes,visible_train_cycle3_pos_rate,visible_train_cycle3_pos_nodes,q_share_cycle3,p_cycle3,true_train_cycle4_pos_rate,true_train_cycle4_pos_nodes,visible_train_cycle4_pos_rate,visible_train_cycle4_pos_nodes,q_share_cycle4,p_cycle4,true_train_cycle5_pos_rate,true_train_cycle5_pos_nodes,visible_train_cycle5_pos_rate,visible_train_cycle5_pos_nodes,q_share_cycle5,p_cycle5,true_train_cycle6_pos_rate,true_train_cycle6_pos_nodes,visible_train_cycle6_pos_rate,visible_train_cycle6_pos_nodes,q_share_cycle6,p_cycle6,p_sum,p_mean,p_min,p_max,p_spread,dominant_task
4000026,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,13,0.0065,63,0.0315,18,0.009,17,0.0085,20,0.01,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000026,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle3,community1_cycle3,0.0495,99,0.0065,13,0.125,0.0065,0.0635,127,0.0315,63,0.5,0.0315,0.0725,145,0.009,18,0.125,0.009,0.067,134,0.0085,17,0.125,0.0085,0.0805,161,0.01,20,0.125,0.01,0.0655,0.0131,0.0065,0.0315,0.025,cycle3
4000027,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,12,0.006,16,0.008,73,0.0365,17,0.0085,20,0.01,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000027,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle4,community1_cycle4,0.0495,99,0.006,12,0.125,0.006,0.0635,127,0.008,16,0.125,0.008,0.0725,145,0.0365,73,0.5,0.0365,0.067,134,0.0085,17,0.125,0.0085,0.0805,161,0.01,20,0.125,0.01,0.06899999999999999,0.013799999999999998,0.006,0.0365,0.0305,cycle4
4000028,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle5,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,12,0.006,16,0.008,18,0.009,67,0.0335,20,0.01,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle5,cycle5,"[""cycle2"",""cycle3"",""cycle4"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000028,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle5,community1_cycle5,0.0495,99,0.006,12,0.125,0.006,0.0635,127,0.008,16,0.125,0.008,0.0725,145,0.009,18,0.125,0.009,0.067,134,0.0335,67,0.5,0.0335,0.0805,161,0.01,20,0.125,0.01,0.0665,0.013300000000000001,0.006,0.0335,0.027500000000000004,cycle5
4000029,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle6,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,12,0.006,16,0.008,18,0.009,16,0.008,81,0.0405,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle6,cycle6,"[""cycle2"",""cycle3"",""cycle4"",""cycle5""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000029,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle6,community1_cycle6,0.0495,99,0.006,12,0.125,0.006,0.0635,127,0.008,16,0.125,0.008,0.0725,145,0.009,18,0.125,0.009,0.067,134,0.008,16,0.125,0.008,0.0805,161,0.0405,81,0.5,0.0405,0.07150000000000001,0.014300000000000002,0.006,0.0405,0.0345,cycle6
4000030,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle2,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,91,0.0455,35,0.0175,36,0.018,39,0.0195,42,0.021,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle2,cycle2,"[""cycle3"",""cycle4"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000030,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle2,community2_cycle2,0.0915,183,0.0455,91,0.5,0.0455,0.137,274,0.0175,35,0.125,0.0175,0.144,288,0.018,36,0.125,0.018,0.1545,309,0.0195,39,0.125,0.0195,0.168,336,0.021,42,0.125,0.021,0.12150000000000001,0.024300000000000002,0.0175,0.0455,0.027999999999999997,cycle2
4000031,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,23,0.0115,137,0.0685,36,0.018,39,0.0195,42,0.021,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000031,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle3,community2_cycle3,0.0915,183,0.0115,23,0.125,0.0115,0.137,274,0.0685,137,0.5,0.0685,0.144,288,0.018,36,0.125,0.018,0.1545,309,0.0195,39,0.125,0.0195,0.168,336,0.021,42,0.125,0.021,0.1385,0.027700000000000002,0.0115,0.0685,0.05700000000000001,cycle3
4000032,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,23,0.0115,34,0.017,144,0.072,39,0.0195,42,0.021,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000032,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle4,community2_cycle4,0.0915,183,0.0115,23,0.125,0.0115,0.137,274,0.017,34,0.125,0.017,0.144,288,0.072,144,0.5,0.072,0.1545,309,0.0195,39,0.125,0.0195,0.168,336,0.021,42,0.125,0.021,0.141,0.028199999999999996,0.0115,0.072,0.0605,cycle4
4000033,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle5,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,23,0.0115,34,0.017,36,0.018,154,0.077,42,0.021,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle5,cycle5,"[""cycle2"",""cycle3"",""cycle4"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000033,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle5,community2_cycle5,0.0915,183,0.0115,23,0.125,0.0115,0.137,274,0.017,34,0.125,0.017,0.144,288,0.018,36,0.125,0.018,0.1545,309,0.077,154,0.5,0.077,0.168,336,0.021,42,0.125,0.021,0.1445,0.0289,0.0115,0.077,0.0655,cycle5
4000034,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle6,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,23,0.0115,34,0.017,36,0.018,38,0.019,168,0.084,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle6,cycle6,"[""cycle2"",""cycle3"",""cycle4"",""cycle5""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000034,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle6,community2_cycle6,0.0915,183,0.0115,23,0.125,0.0115,0.137,274,0.017,34,0.125,0.017,0.144,288,0.018,36,0.125,0.018,0.1545,309,0.019,38,0.125,0.019,0.168,336,0.084,168,0.5,0.084,0.14950000000000002,0.029900000000000003,0.0115,0.084,0.07250000000000001,cycle6
4000035,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle2,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,58,0.029,24,0.012,23,0.0115,32,0.016,47,0.0235,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle2,cycle2,"[""cycle3"",""cycle4"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000035,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle2,community3_cycle2,0.0585,117,0.029,58,0.5,0.029,0.096,192,0.012,24,0.125,0.012,0.0925,185,0.0115,23,0.125,0.0115,0.1285,257,0.016,32,0.125,0.016,0.185,370,0.0235,47,0.125,0.0235,0.092,0.0184,0.0115,0.029,0.0175,cycle2
4000036,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,15,0.0075,96,0.048,23,0.0115,32,0.016,46,0.023,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000036,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle3,community3_cycle3,0.0585,117,0.0075,15,0.125,0.0075,0.096,192,0.048,96,0.5,0.048,0.0925,185,0.0115,23,0.125,0.0115,0.1285,257,0.016,32,0.125,0.016,0.185,370,0.023,46,0.125,0.023,0.10600000000000001,0.021200000000000004,0.0075,0.048,0.0405,cycle3
4000037,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,15,0.0075,24,0.012,93,0.0465,32,0.016,46,0.023,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000037,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle4,community3_cycle4,0.0585,117,0.0075,15,0.125,0.0075,0.096,192,0.012,24,0.125,0.012,0.0925,185,0.0465,93,0.5,0.0465,0.1285,257,0.016,32,0.125,0.016,0.185,370,0.023,46,0.125,0.023,0.10500000000000001,0.021,0.0075,0.0465,0.039,cycle4
4000038,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle5,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,15,0.0075,24,0.012,23,0.0115,129,0.0645,46,0.023,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle5,cycle5,"[""cycle2"",""cycle3"",""cycle4"",""cycle6""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000038,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle5,community3_cycle5,0.0585,117,0.0075,15,0.125,0.0075,0.096,192,0.012,24,0.125,0.012,0.0925,185,0.0115,23,0.125,0.0115,0.1285,257,0.0645,129,0.5,0.0645,0.185,370,0.023,46,0.125,0.023,0.1185,0.0237,0.0075,0.0645,0.057,cycle5
4000039,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle6,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,14,0.007,24,0.012,23,0.0115,32,0.016,185,0.0925,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle6,cycle6,"[""cycle2"",""cycle3"",""cycle4"",""cycle5""]",0.5,0.2,0.125,0.5,deterministic_disjoint_positive_label_chunks,0.5,4000039,train,0.5,planted_community_q_task_label_heterogeneity,q_task_cycle6,community3_cycle6,0.0585,117,0.007,14,0.125,0.007,0.096,192,0.012,24,0.125,0.012,0.0925,185,0.0115,23,0.125,0.0115,0.1285,257,0.016,32,0.125,0.016,0.185,370,0.0925,185,0.5,0.0925,0.139,0.027800000000000002,0.007,0.0925,0.08549999999999999,cycle6
4000040,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q80_cycle2,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_0,2000,planted_chordal_community,0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,40,122,0.061,7,0.0035,7,0.0035,7,0.0035,5,0.0025,2000,3000,40,160,0.08,177,0.0885,146,0.073,172,0.086,104,0.052,2000,3000,40,162,0.081,122,0.061,176,0.088,222,0.111,210,0.105,3900000,0,0,q_task_label_allocation,cycle2,cycle2,"[""cycle3"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000040,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle2,community0_cycle2,0.0765,153,0.061,122,0.8,0.061,0.0655,131,0.0035,7,0.04999999999999999,0.0035,0.067,134,0.0035,7,0.04999999999999999,0.0035,0.0655,131,0.0035,7,0.04999999999999999,0.0035,0.0485,97,0.0025,5,0.04999999999999999,0.0025,0.07400000000000001,0.014800000000000002,0.0025,0.061,0.058499999999999996,cycle2
4000041,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q80_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_0,2000,planted_chordal_community,0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,40,8,0.004,105,0.0525,7,0.0035,7,0.0035,5,0.0025,2000,3000,40,160,0.08,177,0.0885,146,0.073,172,0.086,104,0.052,2000,3000,40,162,0.081,122,0.061,176,0.088,222,0.111,210,0.105,3900000,0,0,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000041,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle3,community0_cycle3,0.0765,153,0.004,8,0.04999999999999999,0.004,0.0655,131,0.0525,105,0.8,0.0525,0.067,134,0.0035,7,0.04999999999999999,0.0035,0.0655,131,0.0035,7,0.04999999999999999,0.0035,0.0485,97,0.0025,5,0.04999999999999999,0.0025,0.066,0.0132,0.0025,0.0525,0.049999999999999996,cycle3
