method,q,seed,graph_id,schema,source_csv,eval_loss,macro_f1,macro_minority_f1,macro_pos_f1,macro_pr_auc,micro_f1,micro_pr_auc,pair_acc,subset_acc
GCFL+,0.5,2,4000033,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3453118366751317,0.3753045201301574,0.3753045201301574,0.3753045201301574,0.6063674092292786,0.3710353081986834,0.5406215190887451,0.88037787389028,0.6798795785248369
GCFL+,0.5,2,4000034,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3318154110767841,0.3775578141212463,0.3775578141212463,0.3775578141212463,0.6227871775627136,0.4085537422622397,0.43583545088768,0.8810951465097862,0.6793778223783241
GCFL+,0.5,2,4000035,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3275930322475109,0.3432941436767578,0.3432941436767578,0.3432941436767578,0.5208073854446411,0.2716723549488055,0.6292886734008789,0.8815497335701599,0.6698349174587294
GCFL+,0.5,2,4000036,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3247050507871286,0.3475703299045563,0.3475703299045563,0.3475703299045563,0.560469388961792,0.2889480692410119,0.6358321905136108,0.8816882685277501,0.6693386773547094
GCFL+,0.5,2,4000037,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3241960705629842,0.3425990641117096,0.3425990641117096,0.3425990641117096,0.5810526013374329,0.2945838837516512,0.5228509306907654,0.8817668548654932,0.6691691691691691
GCFL+,0.5,2,4000038,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3379131286540417,0.3418705761432647,0.3418705761432647,0.3418705761432647,0.544562816619873,0.3347853142501555,0.5213606357574463,0.8822687224669603,0.6691691691691691
GCFL+,0.5,2,4000039,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q05/gcflplus_n20_4000020_4000039_dd72e721a0_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.3164157661864317,0.3309721052646637,0.3309721052646637,0.3309721052646637,0.6007081866264343,0.3423645320197044,0.3905234336853027,0.8824823943661971,0.6691691691691691
GCFL+,0.8,0,4000040,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.4493386019722149,0.2092030048370361,0.2092030048370361,0.2092030048370361,0.3582590520381927,0.2479213907785336,0.7699679732322693,0.892722371967655,0.7478739369684843
GCFL+,0.8,0,4000041,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.370530302050534,0.1921654790639877,0.1921654790639877,0.1921654790639877,0.4382050037384033,0.2136075949367088,0.4480933845043182,0.8924824229313142,0.7472472472472472
GCFL+,0.8,0,4000042,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.3766576222150888,0.1995589733123779,0.1995589733123779,0.1995589733123779,0.3585262596607208,0.2567164179104478,0.4217629134654999,0.8927186557518311,0.748
GCFL+,0.8,0,4000043,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.3564091790981182,0.1963287889957428,0.1963287889957428,0.1963287889957428,0.3537517189979553,0.2984441301272985,0.3754995763301849,0.8935508101727653,0.7478739369684843
GCFL+,0.8,0,4000044,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.5015064547904287,0.1759867221117019,0.1759867221117019,0.1759867221117019,0.3631506562232971,0.2809798270893371,0.2039034515619278,0.8927919217961113,0.746
GCFL+,0.8,0,4000045,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.2526130156964687,0.192984476685524,0.192984476685524,0.192984476685524,0.268302857875824,0.18796992481203,0.7677040696144104,0.9096612296110416,0.7915
GCFL+,0.8,0,4000046,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.2774498660196984,0.1721202135086059,0.1721202135086059,0.1721202135086059,0.3757139444351196,0.1951672862453531,0.5088070034980774,0.9095183366419392,0.7908954477238619
GCFL+,0.8,0,4000047,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.2528155664476494,0.1733538210391998,0.1733538210391998,0.1733538210391998,0.2755588293075561,0.1999999999999999,0.324318379163742,0.9097367321353949,0.7915
GCFL+,0.8,0,4000048,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.2551001176876792,0.1449522674083709,0.1449522674083709,0.1449522674083709,0.3140735626220703,0.1894934333958724,0.2562827467918396,0.9096706743335076,0.7915
GCFL+,0.8,0,4000049,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.2522682195970709,0.1432212889194488,0.1432212889194488,0.1432212889194488,0.3285965025424957,0.2157751586582049,0.1521168649196624,0.9097454090150252,0.791
GCFL+,0.8,0,4000050,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.506140719419594,0.2000339925289154,0.2000339925289154,0.2000339925289154,0.3653950989246368,0.2253779202931745,0.7398823499679565,0.8061002178649237,0.6049073610415624
GCFL+,0.8,0,4000051,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.5176848342343857,0.1775761097669601,0.1775761097669601,0.1775761097669601,0.3176806569099426,0.220175034546292,0.4170220792293548,0.8057595227168426,0.6043021510755378
GCFL+,0.8,0,4000052,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.510838854759371,0.1905561089515686,0.1905561089515686,0.1905561089515686,0.3888257145881653,0.2554872695346795,0.3391321003437042,0.8066355033633565,0.6045
GCFL+,0.8,0,4000053,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.5040570165087959,0.1777041256427765,0.1777041256427765,0.1777041256427765,0.3730867803096771,0.273313278899871,0.3019719123840332,0.8076879335835323,0.6051051051051051
GCFL+,0.8,0,4000054,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.505678059840714,0.1904757618904113,0.1904757618904113,0.1904757618904113,0.3295436501502991,0.3313609467455621,0.1935221254825592,0.8095291605798405,0.6030075187969924
GCFL+,0.8,0,4000055,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.4904677333913129,0.1694828122854232,0.1694828122854232,0.1694828122854232,0.2932735383510589,0.1617497456765004,0.5942320823669434,0.8162559928643104,0.6038019009504753
GCFL+,0.8,0,4000056,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.4631436789248883,0.1661798804998397,0.1661798804998397,0.1661798804998397,0.2452969551086425,0.1938325991189427,0.3747199475765228,0.8171422227156656,0.6043021510755378
GCFL+,0.8,0,4000057,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.4723630206141828,0.1604208648204803,0.1604208648204803,0.1604208648204803,0.2995645701885223,0.200678623364033,0.3004250824451446,0.8171434907961854,0.6038019009504753
GCFL+,0.8,0,4000058,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.462546168642423,0.1626172810792923,0.1626172810792923,0.1626172810792923,0.2758019566535949,0.2675555555555555,0.2965264618396759,0.8191197453627483,0.6043021510755378
GCFL+,0.8,0,4000059,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s0.csv,0.4599412085682026,0.1580673158168792,0.1580673158168792,0.1580673158168792,0.2687380909919739,0.2780935723655444,0.159963920712471,0.8191873836381557,0.6031031031031031
GCFL+,0.8,1,4000040,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.5185514584577309,0.1486933976411819,0.1486933976411819,0.1486933976411819,0.1811949759721756,0.1763463569165786,0.3310096859931946,0.8318059299191375,0.720360180090045
GCFL+,0.8,1,4000041,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.515823186668852,0.1187750548124313,0.1187750548124313,0.1187750548124313,0.2056453675031662,0.1494002181025082,0.1294715106487274,0.8312601406165495,0.7202202202202203
GCFL+,0.8,1,4000042,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.5104642518359055,0.1453245133161544,0.1453245133161544,0.1453245133161544,0.222913458943367,0.1841004184100418,0.2150367647409439,0.8319689788884101,0.7205
GCFL+,0.8,1,4000043,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.5052997482885988,0.1471615582704544,0.1471615582704544,0.1471615582704544,0.2431788444519043,0.2129162462159435,0.1925930231809616,0.8326000643845907,0.720360180090045
GCFL+,0.8,1,4000044,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.517842972322775,0.138532280921936,0.138532280921936,0.138532280921936,0.2336273938417434,0.2048929663608562,0.1149662062525749,0.8324202384788914,0.7205
GCFL+,0.8,1,4000045,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.3792045717456758,0.124001458287239,0.124001458287239,0.124001458287239,0.1691696792840957,0.1305483028720626,0.2781936526298523,0.8607277289836889,0.7755
GCFL+,0.8,1,4000046,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.3883811428725701,0.1085480004549026,0.1085480004549026,0.1085480004549026,0.192575916647911,0.1384217335058214,0.116122119128704,0.8608295893845993,0.7753876938469234
GCFL+,0.8,1,4000047,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.3722775014529119,0.1206508874893188,0.1206508874893188,0.1206508874893188,0.1506238877773285,0.1395348837209302,0.1714925020933151,0.8608441287087338,0.7755
GCFL+,0.8,1,4000048,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.3673157683200257,0.0995576307177543,0.0995576307177543,0.0995576307177543,0.1931024491786956,0.1316818774445893,0.1385453790426254,0.8607422895974909,0.7755
GCFL+,0.8,1,4000049,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.3762459332319303,0.1077652126550674,0.1077652126550674,0.1077652126550674,0.1415155231952667,0.1526717557251908,0.0823288932442665,0.8610183639398998,0.7755
GCFL+,0.8,1,4000050,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.7151986640598123,0.1432575434446334,0.1432575434446334,0.1432575434446334,0.1974174529314041,0.166160081053698,0.3286707997322082,0.716890264877881,0.5498247371056585
GCFL+,0.8,1,4000051,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.716778535329185,0.1249424666166305,0.1249424666166305,0.1249424666166305,0.2089016884565353,0.1633344628939342,0.1249790340662002,0.7167278568150528,0.5502751375687844
GCFL+,0.8,1,4000052,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.7182442444975408,0.1532799303531646,0.1532799303531646,0.1532799303531646,0.2059952765703201,0.1928104575163398,0.2049666196107864,0.7183901493558317,0.55
GCFL+,0.8,1,4000053,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.7140382443673643,0.144249141216278,0.144249141216278,0.144249141216278,0.227971076965332,0.2048309178743961,0.1653953790664672,0.719208461276015,0.55005005005005
GCFL+,0.8,1,4000054,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.7020021786159553,0.1631020456552505,0.1631020456552505,0.1631020456552505,0.2084856480360031,0.2556526982212843,0.1278174668550491,0.7225530958534667,0.5493734335839598
GCFL+,0.8,1,4000055,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.7061591382302599,0.1062639951705932,0.1062639951705932,0.1062639951705932,0.1466428786516189,0.1130867709815078,0.2396908700466156,0.7219310959973241,0.5642821410705353
GCFL+,0.8,1,4000056,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.6986517450931772,0.1055696755647659,0.1055696755647659,0.1055696755647659,0.1751817911863327,0.1370716510903427,0.1025989800691604,0.7232152770067725,0.5647823911955978
GCFL+,0.8,1,4000057,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.701894911341113,0.1240089535713195,0.1240089535713195,0.1240089535713195,0.1820864677429199,0.1429553264604811,0.1657221317291259,0.7234420048791306,0.5642821410705353
GCFL+,0.8,1,4000058,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.6866725092497605,0.1325915157794952,0.1325915157794952,0.1325915157794952,0.1892071664333343,0.195027445915402,0.1544419527053833,0.7263747118867303,0.5647823911955978
GCFL+,0.8,1,4000059,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s1.csv,0.6766603583966297,0.1337999552488327,0.1337999552488327,0.1337999552488327,0.1749047487974167,0.2052916799489958,0.1049435213208198,0.7269740444639141,0.5645645645645646
GCFL+,0.8,2,4000040,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.4239319576086059,0.1870965957641601,0.1870965957641601,0.1870965957641601,0.2844966351985931,0.2091421415153412,0.387608140707016,0.8638274932614555,0.7288644322161081
GCFL+,0.8,2,4000041,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.4180764322009455,0.16780686378479,0.16780686378479,0.16780686378479,0.2860780358314514,0.1782693558880936,0.3326607942581177,0.8633856138453218,0.7287287287287287
GCFL+,0.8,2,4000042,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.4327932593927512,0.1586192101240158,0.1586192101240158,0.1586192101240158,0.2505262494087219,0.2179566563467492,0.2236125320196151,0.8639595002154243,0.729
GCFL+,0.8,2,4000043,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_gcflplus_q08/gcflplus_n20_4000040_4000059_a82ea3ca55_r80_e1_w5_h5_mcs2_mch1_e1q0.25_e2q0.7_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_ms_s2.csv,0.4193372717134199,0.1644650399684906,0.1644650399684906,0.1644650399684906,0.2585784196853637,0.2504451038575667,0.2171319872140884,0.8644704367421397,0.7288644322161081
