graph_id,dataset_id,data_dir,n,d,r,type,rep,seed_train,seed_val,seed_test,train_num_nodes,train_num_edges_raw,train_num_edges_unique,train_density_raw,train_density_unique,train_duplicate_edge_fraction,train_reciprocity_unique,train_mean_in_degree_raw,train_mean_out_degree_raw,train_std_in_degree_raw,train_std_out_degree_raw,train_max_in_degree_raw,train_max_out_degree_raw,train_mean_in_degree_unique,train_mean_out_degree_unique,train_std_in_degree_unique,train_std_out_degree_unique,train_max_in_degree_unique,train_max_out_degree_unique,train_cycle2_motif_count,train_cycle2_pos_nodes,train_cycle2_pos_rate,train_cycle2_all_zero,train_cycle3_motif_count,train_cycle3_pos_nodes,train_cycle3_pos_rate,train_cycle3_all_zero,train_cycle4_motif_count,train_cycle4_pos_nodes,train_cycle4_pos_rate,train_cycle4_all_zero,train_cycle5_motif_count,train_cycle5_pos_nodes,train_cycle5_pos_rate,train_cycle5_all_zero,train_cycle6_motif_count,train_cycle6_pos_nodes,train_cycle6_pos_rate,train_cycle6_all_zero,val_num_nodes,val_num_edges_raw,val_num_edges_unique,val_density_raw,val_density_unique,val_duplicate_edge_fraction,val_reciprocity_unique,val_mean_in_degree_raw,val_mean_out_degree_raw,val_std_in_degree_raw,val_std_out_degree_raw,val_max_in_degree_raw,val_max_out_degree_raw,val_mean_in_degree_unique,val_mean_out_degree_unique,val_std_in_degree_unique,val_std_out_degree_unique,val_max_in_degree_unique,val_max_out_degree_unique,val_cycle2_motif_count,val_cycle2_pos_nodes,val_cycle2_pos_rate,val_cycle2_all_zero,val_cycle3_motif_count,val_cycle3_pos_nodes,val_cycle3_pos_rate,val_cycle3_all_zero,val_cycle4_motif_count,val_cycle4_pos_nodes,val_cycle4_pos_rate,val_cycle4_all_zero,val_cycle5_motif_count,val_cycle5_pos_nodes,val_cycle5_pos_rate,val_cycle5_all_zero,val_cycle6_motif_count,val_cycle6_pos_nodes,val_cycle6_pos_rate,val_cycle6_all_zero,test_num_nodes,test_num_edges_raw,test_num_edges_unique,test_density_raw,test_density_unique,test_duplicate_edge_fraction,test_reciprocity_unique,test_mean_in_degree_raw,test_mean_out_degree_raw,test_std_in_degree_raw,test_std_out_degree_raw,test_max_in_degree_raw,test_max_out_degree_raw,test_mean_in_degree_unique,test_mean_out_degree_unique,test_std_in_degree_unique,test_std_out_degree_unique,test_max_in_degree_unique,test_max_out_degree_unique,test_cycle2_motif_count,test_cycle2_pos_nodes,test_cycle2_pos_rate,test_cycle2_all_zero,test_cycle3_motif_count,test_cycle3_pos_nodes,test_cycle3_pos_rate,test_cycle3_all_zero,test_cycle4_motif_count,test_cycle4_pos_nodes,test_cycle4_pos_rate,test_cycle4_all_zero,test_cycle5_motif_count,test_cycle5_pos_nodes,test_cycle5_pos_rate,test_cycle5_all_zero,test_cycle6_motif_count,test_cycle6_pos_nodes,test_cycle6_pos_rate,test_cycle6_all_zero,cycle2_pos_nodes_mean,cycle2_pos_nodes_std,cycle2_pos_nodes_max_diff_from_mean,cycle2_pos_rate_mean,cycle2_pos_rate_std,cycle2_pos_rate_max_diff_from_mean,cycle2_all_splits_have_pos,cycle2_motif_count_mean,cycle2_motif_count_std,cycle3_pos_nodes_mean,cycle3_pos_nodes_std,cycle3_pos_nodes_max_diff_from_mean,cycle3_pos_rate_mean,cycle3_pos_rate_std,cycle3_pos_rate_max_diff_from_mean,cycle3_all_splits_have_pos,cycle3_motif_count_mean,cycle3_motif_count_std,cycle4_pos_nodes_mean,cycle4_pos_nodes_std,cycle4_pos_nodes_max_diff_from_mean,cycle4_pos_rate_mean,cycle4_pos_rate_std,cycle4_pos_rate_max_diff_from_mean,cycle4_all_splits_have_pos,cycle4_motif_count_mean,cycle4_motif_count_std,cycle5_pos_nodes_mean,cycle5_pos_nodes_std,cycle5_pos_nodes_max_diff_from_mean,cycle5_pos_rate_mean,cycle5_pos_rate_std,cycle5_pos_rate_max_diff_from_mean,cycle5_all_splits_have_pos,cycle5_motif_count_mean,cycle5_motif_count_std,cycle6_pos_nodes_mean,cycle6_pos_nodes_std,cycle6_pos_nodes_max_diff_from_mean,cycle6_pos_rate_mean,cycle6_pos_rate_std,cycle6_pos_rate_max_diff_from_mean,cycle6_all_splits_have_pos,cycle6_motif_count_mean,cycle6_motif_count_std
104,data_4000_4_4.5_chordal_rep00,./andrea/cluster_data_rep/data_4000_4_4.5_chordal_rep00,4000,4,4.5,chordal,0,1361954096,1131365593,1286302715,4000,8000,7514,0.0005001250312578145,0.00046974243560890224,0.06074999999999997,0.1325525685387277,2.0,2.0,1.4212670403551895,1.4366627996854378,10,9,1.8785,1.8785,1.2904409130215921,1.306421735122315,7,8,498,883,0.22075,0,417,977,0.24425,0,398,1074,0.2685,0,393,1086,0.2715,0,440,1116,0.279,0,4000,8000,7451,0.0005001250312578145,0.0004658039509877469,0.06862500000000005,0.12347335928063347,2.0,2.0,1.4210911300827966,1.4149204924659193,8,9,1.86275,1.86275,1.2825413979673326,1.2766802408982447,7,8,460,835,0.20875,0,381,917,0.22925,0,394,1008,0.252,0,397,1107,0.27675,0,426,1122,0.2805,0,4000,8000,7498,0.0005001250312578145,0.0004687421855463866,0.06274999999999997,0.1200320085356095,2.0,2.0,1.4165097952361643,1.4119135950900112,9,9,1.8745,1.8745,1.2811126999604678,1.2801366138033863,8,7,450,813,0.20325,0,433,994,0.2485,0,454,1108,0.277,0,497,1251,0.31275,0,556,1310,0.3275,0,843.6666666666666,29.227080289043965,39.33333333333337,0.21091666666666664,0.007306770072260997,0.00983333333333336,1,469.3333333333333,20.677416559027762,962.6666666666666,33.02860712910687,45.66666666666663,0.24066666666666667,0.008257151782276711,0.011416666666666658,1,410.3333333333333,21.74600857373345,1063.3333333333333,41.51572660517404,55.33333333333326,0.2658333333333333,0.01037893165129352,0.013833333333333309,1,415.3333333333333,27.39018477889885,1148.0,73.33484846919642,103.0,0.287,0.018333712117299086,0.025749999999999995,1,429.0,48.11098280711657,1182.6666666666667,90.07157647609422,127.33333333333326,0.2956666666666667,0.022517894119023548,0.031833333333333325,1,474.0,58.26376804384236
105,data_4000_4_4.5_chordal_rep01,./andrea/cluster_data_rep/data_4000_4_4.5_chordal_rep01,4000,4,4.5,chordal,1,1570378296,1619141225,2104750188,4000,8000,7529,0.0005001250312578145,0.00047068017004251063,0.05887500000000001,0.11874086864125381,2.0,2.0,1.3989281611290838,1.4010710188994704,8,11,1.88225,1.88225,1.2762777665931504,1.2743174398477015,7,8,447,808,0.202,0,425,954,0.2385,0,436,1106,0.2765,0,440,1167,0.29175,0,482,1226,0.3065,0,4000,8000,7508,0.0005001250312578145,0.00046936734183545886,0.0615,0.12440063931806074,2.0,2.0,1.407124727947029,1.3930183056945087,8,9,1.877,1.877,1.2737232823498204,1.2577245326382085,8,8,467,833,0.20825,0,408,975,0.24375,0,397,1048,0.262,0,409,1159,0.28975,0,410,1107,0.27675,0,4000,8000,7522,0.0005001250312578145,0.00047024256064016006,0.05974999999999997,0.1254985376229726,2.0,2.0,1.4106735979665885,1.414390328021229,9,9,1.8805,1.8805,1.2824662763597334,1.2923698193628634,8,8,472,834,0.2085,0,368,880,0.22,0,418,1083,0.27075,0,398,1117,0.27925,0,456,1200,0.3,0,825.0,12.027745701779143,17.0,0.20625000000000002,0.0030069364254447753,0.004250000000000004,1,462.0,10.801234497346433,936.3333333333334,40.74582459862878,56.33333333333337,0.2340833333333333,0.010186456149657191,0.014083333333333309,1,400.3333333333333,23.893281249943232,1079.0,23.84673283002656,31.0,0.26975,0.005961683207506644,0.007749999999999979,1,417.0,15.937377450509228,1147.6666666666667,21.9291789378647,30.666666666666742,0.28691666666666665,0.005482294734466181,0.007666666666666655,1,415.6666666666667,17.78263822446552,1177.6666666666667,51.08380913318383,70.66666666666674,0.2944166666666667,0.012770952283295955,0.01766666666666672,1,449.3333333333333,29.769484749021476
106,data_4000_4_4.5_chordal_rep02,./andrea/cluster_data_rep/data_4000_4_4.5_chordal_rep02,4000,4,4.5,chordal,2,1188732478,52127491,1792488787,4000,8000,7472,0.0005001250312578145,0.0004671167791947987,0.06599999999999995,0.11268736616702356,2.0,2.0,1.4244297104455523,1.4147437930593652,9,8,1.868,1.868,1.2957916499190754,1.2816302118786056,7,7,421,776,0.194,0,407,943,0.23575,0,416,1023,0.25575,0,388,1027,0.25675,0,394,1041,0.26025,0,4000,8000,7488,0.0005001250312578145,0.00046811702925731434,0.06399999999999995,0.11565170940170941,2.0,2.0,1.4140367746278737,1.4026760139105539,9,7,1.872,1.872,1.2845684100117052,1.270281858486533,9,6,433,793,0.19825,0,417,971,0.24275,0,393,1034,0.2585,0,456,1136,0.284,0,494,1189,0.29725,0,4000,8000,7526,0.0005001250312578145,0.00047049262315578894,0.059250000000000025,0.11931969173531756,2.0,2.0,1.392479802366986,1.4324803663575987,9,8,1.8815,1.8815,1.2739535902064878,1.3059317554910745,8,8,449,799,0.19975,0,410,969,0.24225,0,392,1074,0.2685,0,433,1170,0.2925,0,440,1165,0.29125,0,789.3333333333334,9.741092797468305,13.333333333333371,0.19733333333333333,0.0024352731993670784,0.003333333333333327,1,434.3333333333333,11.469767022723502,961.0,12.754084313139327,18.0,0.24025,0.003188521078284835,0.004500000000000004,1,411.3333333333333,4.189935029992179,1043.6666666666667,21.913973218524802,30.333333333333258,0.2609166666666667,0.0054784933046312136,0.007583333333333331,1,400.3333333333333,11.08552609887726,1111.0,60.99726769837044,84.0,0.27775,0.015249316924592613,0.02100000000000002,1,425.6666666666667,28.241026106633512,1131.6666666666667,64.85539470408165,90.66666666666674,0.28291666666666665,0.016213848676020427,0.02266666666666667,1,442.6666666666667,40.868352330650936
107,data_4000_4_4.5_chordal_rep03,./andrea/cluster_data_rep/data_4000_4_4.5_chordal_rep03,4000,4,4.5,chordal,3,291673420,1824333045,196442798,4000,8000,7492,0.0005001250312578145,0.0004683670917729432,0.0635,0.12600106780565937,2.0,2.0,1.4168627315304754,1.4147437930593652,8,8,1.873,1.873,1.2827201565423378,1.2906862515731699,7,8,472,844,0.211,0,403,954,0.2385,0,394,1008,0.252,0,440,1162,0.2905,0,461,1186,0.2965,0,4000,8000,7497,0.0005001250312578145,0.00046867966991747935,0.06287500000000001,0.12351607309590502,2.0,2.0,1.4281106399715675,1.396603021620675,8,8,1.87425,1.87425,1.2940003622487903,1.2717849415290308,8,7,463,839,0.20975,0,389,901,0.22525,0,404,1033,0.25825,0,459,1119,0.27975,0,487,1256,0.314,0,4000,8000,7493,0.0005001250312578145,0.00046842960740185047,0.06337499999999996,0.12384892566395302,2.0,2.0,1.4375326083258078,1.4126216761751889,9,9,1.87325,1.87325,1.2977613176158396,1.2828423276069434,8,7,464,841,0.21025,0,401,922,0.2305,0,398,1052,0.263,0,416,1122,0.2805,0,412,1122,0.2805,0,841.3333333333334,2.0548046676563256,2.6666666666666288,0.21033333333333334,0.0005137011669140818,0.0006666666666666488,1,466.3333333333333,4.027681991198191,925.6666666666666,21.791945504908202,28.33333333333337,0.2314166666666667,0.0054479863762270445,0.007083333333333303,1,397.6666666666667,6.182412330330469,1031.0,18.01850900231944,23.0,0.25775,0.004504627250579863,0.005749999999999977,1,398.6666666666667,4.109609335312651,1134.3333333333333,19.601587237318874,27.666666666666742,0.2835833333333333,0.004900396809329704,0.006916666666666682,1,438.3333333333333,17.594190960528863,1188.0,54.72354764328302,68.0,0.297,0.013680886910820745,0.017000000000000015,1,453.3333333333333,31.09483701338357
108,data_4000_4_5.0_chordal_rep00,./andrea/cluster_data_rep/data_4000_4_5.0_chordal_rep00,4000,4,5.0,chordal,0,1786680826,1581331463,632600167,4000,8000,7558,0.0005001250312578145,0.0004724931232808202,0.05525000000000002,0.10373114580576873,2.0,2.0,1.4253069844773791,1.3978555004005242,9,10,1.8895,1.8895,1.316164788314898,1.2912357453230607,8,9,392,720,0.18,0,380,911,0.22775,0,423,1020,0.255,0,445,1127,0.28175,0,509,1206,0.3015,0,4000,8000,7546,0.0005001250312578145,0.00047174293573393346,0.05674999999999997,0.11158229525576464,2.0,2.0,1.412267680009707,1.4032106042928838,9,8,1.8865,1.8865,1.287873343927888,1.2841797966017066,7,8,421,764,0.191,0,360,841,0.21025,0,419,1053,0.26325,0,446,1152,0.288,0,490,1218,0.3045,0,4000,8000,7516,0.0005001250312578145,0.0004698674668667167,0.0605,0.11096327833954231,2.0,2.0,1.4345731072343437,1.4210911300827966,8,8,1.879,1.879,1.3087623924914713,1.3049363969174896,7,8,417,763,0.19075,0,403,919,0.22975,0,405,1013,0.25325,0,488,1146,0.2865,0,523,1166,0.2915,0,749.0,20.51016008388688,29.0,0.18725,0.005127540020971725,0.0072500000000000064,1,410.0,12.832251036613439,890.3333333333334,35.03648891592243,49.33333333333337,0.22258333333333336,0.008759122228980617,0.012333333333333363,1,381.0,17.568911937472585,1028.6666666666667,17.441967269268172,24.333333333333258,0.25716666666666665,0.004360491817317042,0.0060833333333333295,1,415.6666666666667,7.717224601860151,1141.6666666666667,10.656244908763854,14.666666666666742,0.28541666666666665,0.0026640612271909532,0.0036666666666666514,1,459.6666666666667,20.038851153585515,1196.6666666666667,22.23110933404409,30.666666666666742,0.29916666666666664,0.005557777333511027,0.007666666666666655,1,507.3333333333333,13.523641850067197
109,data_4000_4_5.0_chordal_rep01,./andrea/cluster_data_rep/data_4000_4_5.0_chordal_rep01,4000,4,5.0,chordal,1,1925193014,1127661116,726060375,4000,8000,7557,0.0005001250312578145,0.000472430607651913,0.05537499999999995,0.11115522032552601,2.0,2.0,1.397676643576761,1.410141836837699,9,8,1.88925,1.88925,1.290536492122559,1.2955633668408504,8,8,420,752,0.188,0,365,843,0.21075,0,392,1005,0.25125,0,458,1151,0.28775,0,460,1124,0.281,0,4000,8000,7557,0.0005001250312578145,0.000472430607651913,0.05537499999999995,0.10956728860658992,2.0,2.0,1.427059914649697,1.4083678496756449,9,8,1.88925,1.88925,1.3133866291005099,1.2959492418686773,7,8,414,765,0.19125,0,372,870,0.2175,0,389,994,0.2485,0,406,997,0.24925,0,445,1116,0.279,0,4000,8000,7531,0.0005001250312578145,0.00047080520130032507,0.05862500000000004,0.10941442039569778,2.0,2.0,1.406947049465615,1.420563268566381,8,8,1.88275,1.88275,1.2858858571039655,1.3019225927450526,7,7,412,743,0.18575,0,382,897,0.22425,0,420,1062,0.2655,0,412,1107,0.27675,0,486,1209,0.30225,0,753.3333333333334,9.030811456096044,11.666666666666629,0.18833333333333332,0.0022577028640240132,0.0029166666666666785,1,415.3333333333333,3.39934634239519,870.0,22.045407685048602,27.0,0.21750000000000003,0.005511351921262156,0.006750000000000034,1,373.0,6.97614984548545,1020.3333333333334,29.80305726300948,41.66666666666663,0.25508333333333333,0.007450764315752381,0.010416666666666685,1,400.3333333333333,13.960261060914616,1085.0,64.76624635307088,88.0,0.27125,0.01619156158826772,0.021999999999999992,1,425.3333333333333,23.228335186912464,1149.6666666666667,42.08193066969348,59.33333333333326,0.2874166666666667,0.010520482667423368,0.01483333333333331,1,463.6666666666667,16.937794687883333
110,data_4000_4_5.0_chordal_rep02,./andrea/cluster_data_rep/data_4000_4_5.0_chordal_rep02,4000,4,5.0,chordal,2,1463608329,617148481,36354165,4000,8000,7565,0.0005001250312578145,0.0004729307326831708,0.05437499999999995,0.10998017184401851,2.0,2.0,1.4074800176201436,1.3962449641807129,8,9,1.89125,1.89125,1.2910938918219697,1.287215381161987,8,9,416,758,0.1895,0,361,841,0.21025,0,390,990,0.2475,0,400,1145,0.28625,0,460,1209,0.30225,0,4000,8000,7572,0.0005001250312578145,0.00047336834208552137,0.05349999999999999,0.109878499735869,2.0,2.0,1.4149204924659193,1.4277604841148952,9,8,1.893,1.893,1.3073067734850914,1.3160740860605074,8,8,416,744,0.186,0,383,910,0.2275,0,385,1023,0.25575,0,411,1094,0.2735,0,467,1129,0.28225,0,4000,8000,7550,0.0005001250312578145,0.0004719929982495624,0.05625000000000002,0.10119205298013245,2.0,2.0,1.4158036587041298,1.404813154835902,8,7,1.8875,1.8875,1.293191304486695,1.2906756951302678,8,7,382,695,0.17375,0,409,948,0.237,0,443,1085,0.27125,0,464,1177,0.29425,0,508,1237,0.30925,0,732.3333333333334,27.010286106510527,37.33333333333337,0.18308333333333335,0.006752571526627638,0.00933333333333336,1,404.6666666666667,16.027753706895076,899.6666666666666,44.28945196720722,58.66666666666663,0.22491666666666665,0.011072362991801804,0.014666666666666661,1,384.3333333333333,19.618585292749547,1032.6666666666667,39.38132665222045,52.33333333333326,0.25816666666666666,0.009845331663055111,0.013083333333333336,1,406.0,26.242459234352765,1138.6666666666667,34.179265969622904,44.66666666666674,0.2846666666666667,0.00854481649240572,0.011166666666666658,1,425.0,27.94041278626117,1191.6666666666667,45.7626728046147,62.66666666666674,0.29791666666666666,0.011440668201153687,0.015666666666666662,1,478.3333333333333,21.171259344267224
111,data_4000_4_5.0_chordal_rep03,./andrea/cluster_data_rep/data_4000_4_5.0_chordal_rep03,4000,4,5.0,chordal,3,914135836,910005477,2049599094,4000,8000,7555,0.0005001250312578145,0.00047230557639409853,0.055625000000000036,0.10033090668431502,2.0,2.0,1.4087228258248674,1.3827508813954883,7,9,1.88875,1.88875,1.2933960868581595,1.2705799610807655,7,7,379,697,0.17425,0,381,905,0.22625,0,382,1022,0.2555,0,436,1173,0.29325,0,441,1195,0.29875,0,4000,8000,7542,0.0005001250312578145,0.0004714928732183046,0.05725000000000002,0.10501193317422435,2.0,2.0,1.3892443989449805,1.403388755833536,9,9,1.8855,1.8855,1.2640766392905138,1.290112301313339,7,8,396,732,0.183,0,375,902,0.2255,0,334,903,0.22575,0,415,1107,0.27675,0,442,1152,0.288,0,4000,8000,7531,0.0005001250312578145,0.00047080520130032507,0.05862500000000004,0.09932279909706546,2.0,2.0,1.410319112825179,1.3937359864766354,8,9,1.88275,1.88275,1.2909308414860963,1.2773027978909308,8,9,374,682,0.1705,0,374,898,0.2245,0,383,1028,0.257,0,405,1060,0.265,0,489,1263,0.31575,0,703.6666666666666,20.94967514996089,28.33333333333337,0.17591666666666664,0.005237418787490219,0.007083333333333358,1,383.0,9.41629792788369,901.6666666666666,2.8674417556808756,3.6666666666666288,0.22541666666666668,0.0007168604389202196,0.0009166666666666767,1,376.6666666666667,3.091206165165235,984.3333333333334,57.56349151637308,81.33333333333337,0.24608333333333335,0.01439087287909327,0.020333333333333342,1,366.3333333333333,22.866763848189994,1113.3333333333333,46.34891824220089,59.66666666666674,0.2783333333333334,0.011587229560550222,0.014916666666666634,1,418.6666666666667,12.918548250050733,1203.3333333333333,45.69707017109764,59.66666666666674,0.30083333333333334,0.011424267542774407,0.014916666666666634,1,457.3333333333333,22.395436042987765
112,data_4000_4_5.5_chordal_rep00,./andrea/cluster_data_rep/data_4000_4_5.5_chordal_rep00,4000,4,5.5,chordal,0,191397753,1454592854,1413339172,4000,8000,7610,0.0005001250312578145,0.00047574393598399597,0.04874999999999996,0.09487516425755585,2.0,2.0,1.4010710188994704,1.4258330898110059,8,10,1.9025,1.9025,1.2969170173916296,1.3283424821935044,8,9,361,657,0.16425,0,353,833,0.20825,0,405,992,0.248,0,485,1135,0.28375,0,528,1272,0.318,0,4000,8000,7603,0.0005001250312578145,0.0004753063265816454,0.04962500000000003,0.10232802840983822,2.0,2.0,1.396603021620675,1.392300254973761,10,8,1.90075,1.90075,1.2874002631272063,1.2939858722180857,8,8,389,714,0.1785,0,363,859,0.21475,0,356,968,0.242,0,410,1119,0.27975,0,461,1207,0.30175,0,4000,8000,7599,0.0005001250312578145,0.0004750562640660165,0.050124999999999975,0.08843268851164626,2.0,2.0,1.4258330898110059,1.396782015920881,10,9,1.89975,1.89975,1.3278553902816377,1.2977672894244177,10,8,336,629,0.15725,0,346,823,0.20575,0,408,1022,0.2555,0,447,1197,0.29925,0,537,1303,0.32575,0,666.6666666666666,35.3679076125361,47.33333333333337,0.16666666666666666,0.00884197690313402,0.011833333333333335,1,362.0,21.64871050817269,838.3333333333334,15.173075568988057,20.66666666666663,0.20958333333333332,0.0037932688922470174,0.0051666666666666805,1,354.0,6.97614984548545,994.0,22.090722034374522,28.0,0.24850000000000003,0.005522680508593635,0.0069999999999999785,1,389.6666666666667,23.83741223837483,1150.3333333333333,33.6386021641143,46.66666666666674,0.28758333333333336,0.008409650541028584,0.011666666666666659,1,447.3333333333333,30.619528989773105,1260.6666666666667,40.00277768133385,53.66666666666674,0.31516666666666665,0.010000694420333451,0.013416666666666632,1,508.6666666666667,33.9050963065371
113,data_4000_4_5.5_chordal_rep01,./andrea/cluster_data_rep/data_4000_4_5.5_chordal_rep01,4000,4,5.5,chordal,1,802134928,1973482559,159234660,4000,8000,7555,0.0005001250312578145,0.00047230557639409853,0.055625000000000036,0.10747849106551953,2.0,2.0,1.4064138793399332,1.4207392441964852,10,8,1.88875,1.88875,1.2928160880419148,1.3057080215346768,7,8,406,737,0.18425,0,334,795,0.19875,0,361,983,0.24575,0,391,1083,0.27075,0,451,1228,0.307,0,4000,8000,7560,0.0005001250312578145,0.00047261815453863466,0.05500000000000005,0.09947089947089947,2.0,2.0,1.4087228258248674,1.407124727947029,10,10,1.89,1.89,1.292439553712281,1.2860404348231047,8,7,376,692,0.173,0,370,863,0.21575,0,385,1057,0.26425,0,422,1179,0.29475,0,474,1262,0.3155,0,4000,8000,7613,0.0005001250312578145,0.00047593148287071766,0.048374999999999946,0.09378694338631288,2.0,2.0,1.4108508071373103,1.418097316829843,8,8,1.90325,1.90325,1.3114455526250413,1.3173418073909293,7,8,357,663,0.16575,0,321,779,0.19475,0,366,990,0.2475,0,372,1024,0.256,0,404,1136,0.284,0,697.3333333333334,30.444849956747838,39.66666666666663,0.1743333333333333,0.007611212489186956,0.009916666666666685,1,379.6666666666667,20.17148702720969,812.3333333333334,36.417334089993766,50.66666666666663,0.2030833333333333,0.009104333522498438,0.012666666666666687,1,341.6666666666667,20.725722075613085,1010.0,33.35665850571167,47.0,0.2525,0.008339164626427913,0.011749999999999983,1,370.6666666666667,10.338708279513881,1095.3333333333333,63.87661717891941,83.66666666666674,0.2738333333333333,0.015969154294729858,0.020916666666666694,1,395.0,20.607442021431645,1208.6666666666667,53.22488974989886,72.66666666666674,0.3021666666666667,0.013306222437474728,0.01816666666666672,1,443.0,29.13188402192118
114,data_4000_4_5.5_chordal_rep02,./andrea/cluster_data_rep/data_4000_4_5.5_chordal_rep02,4000,4,5.5,chordal,2,524430190,1174130788,183919616,4000,8000,7576,0.0005001250312578145,0.0004736184046011503,0.05300000000000005,0.10322069693769799,2.0,2.0,1.4092551223962253,1.4129755836531641,8,9,1.894,1.894,1.2989472660581722,1.2983697470289424,8,8,391,722,0.1805,0,353,824,0.206,0,374,976,0.244,0,403,1086,0.2715,0,484,1162,0.2905,0,4000,8000,7600,0.0005001250312578145,0.0004751187796949237,0.050000000000000044,0.10473684210526316,2.0,2.0,1.4060583202698245,1.403388755833536,10,7,1.9,1.9,1.3091982279242513,1.3019216566291538,8,7,398,720,0.18,0,329,795,0.19875,0,361,992,0.248,0,410,1088,0.272,0,447,1194,0.2985,0,4000,8000,7568,0.0005001250312578145,0.0004731182795698925,0.05400000000000005,0.09778012684989429,2.0,2.0,1.408190328045183,1.3955285736952863,9,8,1.892,1.892,1.2978197101292615,1.2918343547065159,8,8,370,690,0.1725,0,327,794,0.1985,0,398,1037,0.25925,0,383,1057,0.26425,0,494,1205,0.30125,0,710.6666666666666,14.636332266733433,20.66666666666663,0.17766666666666664,0.0036590830666833616,0.005166666666666653,1,386.3333333333333,11.897712198383164,804.3333333333334,13.912424503139471,19.66666666666663,0.20108333333333336,0.0034781061257848577,0.004916666666666625,1,336.3333333333333,11.813363431112899,1001.6666666666666,25.82419193099542,35.33333333333337,0.2504166666666667,0.006456047982748848,0.008833333333333304,1,377.6666666666667,15.326085243430198,1077.0,14.165686240583852,20.0,0.26925000000000004,0.0035414215601459794,0.00500000000000006,1,398.6666666666667,11.440668201153676,1187.0,18.239152027072603,25.0,0.29675,0.004559788006768164,0.006250000000000033,1,475.0,20.215505600075073
115,data_4000_4_5.5_chordal_rep03,./andrea/cluster_data_rep/data_4000_4_5.5_chordal_rep03,4000,4,5.5,chordal,3,1082943066,2019476300,703771488,4000,8000,7599,0.0005001250312578145,0.0004750562640660165,0.050124999999999975,0.1029082774049217,2.0,2.0,1.4184498581197715,1.412267680009707,9,8,1.89975,1.89975,1.3148003413066183,1.30372540724648,8,8,391,723,0.18075,0,347,844,0.211,0,358,1018,0.2545,0,384,1102,0.2755,0,426,1163,0.29075,0,4000,8000,7592,0.0005001250312578145,0.0004746186546636659,0.051000000000000045,0.10063224446786091,2.0,2.0,1.4265342617687107,1.424956139675885,8,8,1.898,1.898,1.3159012120976257,1.3176099574608566,8,8,382,704,0.176,0,344,814,0.2035,0,374,946,0.2365,0,385,1024,0.256,0,439,1174,0.2935,0,4000,8000,7585,0.0005001250312578145,0.0004741810452613153,0.051875000000000004,0.1020435069215557,2.0,2.0,1.3949910393977447,1.4042791745233567,10,9,1.89625,1.89625,1.2901495795061904,1.3007635978531995,9,7,387,697,0.17425,0,353,846,0.2115,0,383,993,0.24825,0,438,1110,0.2775,0,434,1140,0.285,0,708.0,10.98483803552272,15.0,0.17700000000000002,0.0027462095088806827,0.0037499999999999756,1,386.6666666666667,3.6817870057290873,834.6666666666666,14.636332266733433,20.66666666666663,0.20866666666666667,0.0036590830666833616,0.0051666666666666805,1,348.0,3.7416573867739413,985.6666666666666,29.847761874031505,39.66666666666663,0.24641666666666664,0.007461940468507883,0.009916666666666657,1,371.6666666666667,10.338708279513881,1078.6666666666667,38.79289740260308,54.66666666666674,0.2696666666666667,0.00969822435065078,0.013666666666666716,1,402.3333333333333,25.223445883190152,1159.0,14.165686240583852,19.0,0.28974999999999995,0.003541421560145969,0.0047499999999999765,1,433.0,5.354126134736337
116,data_4000_4_6.0_chordal_rep00,./andrea/cluster_data_rep/data_4000_4_6.0_chordal_rep00,4000,4,6.0,chordal,0,2070365724,496629868,785291622,4000,8000,7627,0.0005001250312578145,0.00047680670167541886,0.04662500000000003,0.08286351121017438,2.0,2.0,1.397676643576761,1.4024977718342373,8,9,1.90675,1.90675,1.3029023131071646,1.3073080882102734,7,8,316,586,0.1465,0,342,817,0.20425,0,384,1010,0.2525,0,466,1163,0.29075,0,549,1293,0.32325,0,4000,8000,7623,0.0005001250312578145,0.0004765566391597899,0.04712499999999997,0.09340154794700249,2.0,2.0,1.4028542333400145,1.3885243966167826,9,9,1.90575,1.90575,1.3024465200153132,1.2889402381413964,8,7,356,661,0.16525,0,341,834,0.2085,0,333,897,0.22425,0,392,1089,0.27225,0,475,1207,0.30175,0,4000,8000,7647,0.0005001250312578145,0.0004780570142535634,0.04412499999999997,0.08918530142539557,2.0,2.0,1.4321312788986909,1.3996428115772968,9,8,1.91175,1.91175,1.3371469393825048,1.312044944923763,8,7,341,624,0.156,0,333,820,0.205,0,358,963,0.24075,0,405,1100,0.275,0,474,1225,0.30625,0,623.6666666666666,30.619528989773105,37.66666666666663,0.15591666666666668,0.007654882247443282,0.009416666666666684,1,337.6666666666667,16.49915822768611,823.6666666666666,7.408703590297623,10.333333333333371,0.20591666666666664,0.0018521758975744076,0.002583333333333354,1,338.6666666666667,4.027681991198191,956.6666666666666,46.34891824220089,59.66666666666663,0.23916666666666667,0.01158722956055022,0.014916666666666661,1,358.3333333333333,20.821996915655223,1117.3333333333333,32.60197676351679,45.66666666666674,0.2793333333333333,0.0081504941908792,0.011416666666666686,1,421.0,32.25936556516056,1241.6666666666667,37.03451843288306,51.33333333333326,0.3104166666666667,0.009258629608220749,0.012833333333333308,1,499.3333333333333,35.122009560324926
